"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
4.900,2.54000E-6,9,0.51
4.950,3.17500E-6,11,0.63
5.000,3.81000E-6,13,0.76
5.050,4.44500E-6,15,0.76
5.100,5.08000E-6,18,0.76
5.150,5.71500E-6,20,0.76
5.200,6.35000E-6,21,0.63
5.250,6.98500E-6,23,0.51
5.300,6.98500E-6,25,0.38
5.350,7.62000E-6,25,0.25
5.400,7.62000E-6,26,0.25
5.450,7.62000E-6,26,0.38
5.500,8.25500E-6,27,0.51
5.550,8.89000E-6,29,0.38
5.600,8.89000E-6,29,0.25
5.650,8.89000E-6,30,0.25
5.700,9.52500E-6,31,0.38
5.750,9.52500E-6,32,0.76
5.800,1.01600E-5,34,1.27
5.850,1.20650E-5,39,1.52
5.900,1.33350E-5,44,1.14
5.950,1.39700E-5,46,0.51
6.000,1.39700E-5,46,0.25
6.050,1.39700E-5,47,0.25
6.100,1.46050E-5,48,0.38
6.150,1.46050E-5,49,0.51
6.200,1.52400E-5,50,0.51
6.250,1.58750E-5,52,0.51
6.300,1.58750E-5,53,0.38
6.350,1.65100E-5,53,0.25
6.400,1.65100E-5,53,0.13
6.450,1.65100E-5,54,0.00
6.500,1.65100E-5,53,0.00
6.550,1.65100E-5,53,0.00
6.600,1.65100E-5,53,0.00
6.650,1.65100E-5,54,0.00
6.700,1.65100E-5,54,0.00
6.750,1.65100E-5,55,0.00
6.800,1.65100E-5,55,0.00
6.850,1.65100E-5,55,0.00
6.900,1.65100E-5,54,0.00
6.950,1.65100E-5,55,0.13
7.000,1.65100E-5,56,0.25
7.050,1.71450E-5,56,0.25
7.100,1.71450E-5,56,0.13
7.150,1.71450E-5,56,0.13
7.200,1.71450E-5,57,0.25
7.250,1.77800E-5,58,0.25
7.300,1.77800E-5,58,0.25
7.350,1.77800E-5,58,0.25
7.400,1.84150E-5,60,0.25
7.450,1.84150E-5,60,0.13
7.500,1.84150E-5,60,0.00
7.550,1.84150E-5,60,0.00
7.600,1.84150E-5,61,0.00
7.650,1.84150E-5,61,0.13
7.700,1.84150E-5,62,0.25
7.750,1.90500E-5,62,0.25
7.800,1.90500E-5,63,0.13
7.850,1.90500E-5,63,0.00
7.900,1.90500E-5,63,0.00
7.950,1.90500E-5,63,0.13
8.000,1.90500E-5,63,0.25
8.050,1.96850E-5,65,0.25
8.100,1.96850E-5,65,0.13
8.150,1.96850E-5,65,0.13
8.200,1.96850E-5,66,0.25
8.250,2.03200E-5,66,0.25
8.300,2.03200E-5,67,0.13
8.350,2.03200E-5,67,0.00
8.400,2.03200E-5,68,0.00
8.450,2.03200E-5,68,0.00
8.500,2.03200E-5,68,0.13
8.550,2.03200E-5,68,0.25
8.600,2.09550E-5,68,0.25
8.650,2.09550E-5,69,0.13
8.700,2.09550E-5,69,0.00
8.750,2.09550E-5,69,0.00
8.800,2.09550E-5,70,0.13
8.850,2.09550E-5,69,0.25
8.900,2.15900E-5,70,0.25
8.950,2.15900E-5,71,0.13
9.000,2.15900E-5,71,0.00
9.050,2.15900E-5,72,0.00
9.100,2.15900E-5,71,0.00
9.150,2.15900E-5,73,0.13
9.200,2.15900E-5,72,0.25
9.250,2.22250E-5,73,0.25
9.300,2.22250E-5,73,0.13
9.350,2.22250E-5,74,0.00
9.400,2.22250E-5,75,0.00
9.450,2.22250E-5,74,0.00
9.500,2.22250E-5,75,0.13
9.550,2.22250E-5,75,0.25
9.600,2.28600E-5,75,0.38
9.650,2.28600E-5,77,0.38
9.700,2.34950E-5,77,0.25
9.750,2.34950E-5,79,0.13
9.800,2.34950E-5,79,0.13
9.850,2.34950E-5,80,0.25
9.900,2.41300E-5,81,0.25
9.950,2.41300E-5,80,0.13
10.000,2.41300E-5,81,0.00
10.050,2.41300E-5,82,0.00
10.100,2.41300E-5,81,0.13
10.150,2.41300E-5,82,0.25
10.200,2.47650E-5,83,0.25
10.250,2.47650E-5,83,0.13
10.300,2.47650E-5,83,0.00
10.350,2.47650E-5,83,0.00
10.400,2.47650E-5,83,0.00
10.450,2.47650E-5,84,0.00
10.500,2.47650E-5,84,0.00
10.550,2.47650E-5,84,0.13
10.600,2.47650E-5,84,0.25
10.650,2.54000E-5,84,0.25
10.700,2.54000E-5,84,0.13
10.750,2.54000E-5,84,0.00
10.800,2.54000E-5,85,0.00
10.850,2.54000E-5,85,0.00
10.900,2.54000E-5,84,0.13
10.950,2.54000E-5,86,0.25
11.000,2.60350E-5,87,0.25
11.050,2.60350E-5,87,0.13
11.100,2.60350E-5,87,0.00
11.150,2.60350E-5,88,0.00
11.200,2.60350E-5,88,0.00
11.250,2.60350E-5,88,0.00
11.300,2.60350E-5,89,0.00
11.350,2.60350E-5,89,0.13
11.400,2.60350E-5,88,0.25
11.450,2.66700E-5,89,0.25
11.500,2.66700E-5,89,0.13
11.550,2.66700E-5,89,0.00
11.600,2.66700E-5,89,0.00
11.650,2.66700E-5,90,0.13
11.700,2.66700E-5,90,0.25
11.750,2.73050E-5,91,0.25
11.800,2.73050E-5,92,0.13
11.850,2.73050E-5,92,0.13
11.900,2.73050E-5,93,0.25
11.950,2.79400E-5,94,0.25
12.000,2.79400E-5,94,0.13
12.050,2.79400E-5,94,0.00
12.100,2.79400E-5,95,0.00
12.150,2.79400E-5,95,0.00
12.200,2.79400E-5,96,0.00
12.250,2.79400E-5,95,0.13
12.300,2.79400E-5,96,0.25
12.350,2.85750E-5,95,0.25
12.400,2.85750E-5,95,0.13
12.450,2.85750E-5,96,0.00
12.500,2.85750E-5,96,0.00
12.550,2.85750E-5,97,0.00
12.600,2.85750E-5,97,0.13
12.650,2.85750E-5,97,0.25
12.700,2.92100E-5,98,0.25
12.750,2.92100E-5,98,0.13
12.800,2.92100E-5,98,0.00
12.850,2.92100E-5,99,0.00
12.900,2.92100E-5,99,0.00
12.950,2.92100E-5,100,0.13
13.000,2.92100E-5,100,0.25
13.050,2.98450E-5,100,0.25
13.100,2.98450E-5,101,0.13
13.150,2.98450E-5,101,0.00
13.200,2.98450E-5,102,0.13
13.250,2.98450E-5,101,0.25
13.300,3.04800E-5,103,0.25
13.350,3.04800E-5,103,0.13
13.400,3.04800E-5,104,0.00
13.450,3.04800E-5,104,0.00
13.500,3.04800E-5,104,0.13
13.550,3.04800E-5,105,0.25
13.600,3.11150E-5,105,0.25
13.650,3.11150E-5,105,0.13
13.700,3.11150E-5,105,0.13
13.750,3.11150E-5,106,0.25
13.800,3.17500E-5,107,0.25
13.850,3.17500E-5,108,0.25
13.900,3.17500E-5,109,0.25
13.950,3.23850E-5,110,0.25
14.000,3.23850E-5,110,0.13
14.050,3.23850E-5,110,0.00
14.100,3.23850E-5,111,0.13
14.150,3.23850E-5,111,0.25
14.200,3.30200E-5,112,0.25
14.250,3.30200E-5,113,0.13
14.300,3.30200E-5,113,0.00
14.350,3.30200E-5,113,0.00
14.400,3.30200E-5,114,0.13
14.450,3.30200E-5,113,0.25
14.500,3.36550E-5,113,0.25
14.550,3.36550E-5,114,0.13
14.600,3.36550E-5,115,0.00
14.650,3.36550E-5,115,0.00
14.700,3.36550E-5,115,0.13
14.750,3.36550E-5,116,0.25
14.800,3.42900E-5,115,0.25
14.850,3.42900E-5,117,0.13
14.900,3.42900E-5,117,0.00
14.950,3.42900E-5,117,0.00
15.000,3.42900E-5,117,0.13
15.050,3.42900E-5,117,0.25
15.100,3.49250E-5,118,0.25
15.150,3.49250E-5,118,0.13
15.200,3.49250E-5,119,0.00
15.250,3.49250E-5,119,0.00
15.300,3.49250E-5,120,0.00
15.350,3.49250E-5,120,0.00
15.400,3.49250E-5,120,0.00
15.450,3.49250E-5,120,0.13
15.500,3.49250E-5,121,0.25
15.550,3.55600E-5,120,0.25
15.600,3.55600E-5,121,0.13
15.650,3.55600E-5,121,0.00
15.700,3.55600E-5,121,0.00
15.750,3.55600E-5,121,0.00
15.800,3.55600E-5,122,0.00
15.850,3.55600E-5,122,0.00
15.900,3.55600E-5,123,0.00
15.950,3.55600E-5,122,0.13
16.000,3.55600E-5,123,0.25
16.050,3.61950E-5,123,0.25
16.100,3.61950E-5,123,0.13
16.150,3.61950E-5,123,0.00
16.200,3.61950E-5,123,0.00
16.250,3.61950E-5,123,0.00
16.300,3.61950E-5,123,0.00
16.350,3.61950E-5,123,0.00
16.400,3.61950E-5,123,0.00
16.450,3.61950E-5,123,0.00
16.500,3.61950E-5,123,0.00
16.550,3.61950E-5,124,0.00
16.600,3.61950E-5,123,0.13
16.650,3.61950E-5,124,0.25
16.700,3.68300E-5,124,0.25
16.750,3.68300E-5,126,0.13
16.800,3.68300E-5,126,0.13
16.850,3.68300E-5,126,0.25
16.900,3.74650E-5,128,0.25
16.950,3.74650E-5,128,0.13
17.000,3.74650E-5,128,0.00
17.050,3.74650E-5,128,0.00
17.100,3.74650E-5,129,0.00
17.150,3.74650E-5,130,0.13
17.200,3.74650E-5,129,0.25
17.250,3.81000E-5,130,0.25
17.300,3.81000E-5,130,0.13
17.350,3.81000E-5,131,0.00
17.400,3.81000E-5,130,0.00
17.450,3.81000E-5,130,0.00
17.500,3.81000E-5,131,0.00
17.550,3.81000E-5,132,0.13
17.600,3.81000E-5,132,0.25
17.650,3.87350E-5,132,0.25
17.700,3.87350E-5,132,0.13
17.750,3.87350E-5,133,0.00
17.800,3.87350E-5,134,0.00
17.850,3.87350E-5,133,0.00
17.900,3.87350E-5,134,0.00
17.950,3.87350E-5,134,0.13
18.000,3.87350E-5,134,0.25
18.050,3.93700E-5,134,0.25
18.100,3.93700E-5,135,0.13
18.150,3.93700E-5,135,0.00
18.200,3.93700E-5,136,0.00
18.250,3.93700E-5,136,0.13
18.300,3.93700E-5,136,0.25
18.350,4.00050E-5,136,0.25
18.400,4.00050E-5,137,0.13
18.450,4.00050E-5,138,0.00
18.500,4.00050E-5,138,0.00
18.550,4.00050E-5,138,0.00
18.600,4.00050E-5,139,0.00
18.650,4.00050E-5,139,0.13
18.700,4.00050E-5,139,0.25
18.750,4.06400E-5,140,0.25
18.800,4.06400E-5,141,0.13
18.850,4.06400E-5,141,0.00
18.900,4.06400E-5,141,0.00
18.950,4.06400E-5,141,0.00
19.000,4.06400E-5,141,0.13
19.050,4.06400E-5,142,0.25
19.100,4.12750E-5,142,0.25
19.150,4.12750E-5,142,0.13
19.200,4.12750E-5,143,0.13
19.250,4.12750E-5,143,0.25
19.300,4.19100E-5,144,0.25
19.350,4.19100E-5,146,0.25
19.400,4.19100E-5,147,0.25
19.450,4.25450E-5,146,0.25
19.500,4.25450E-5,147,0.13
19.550,4.25450E-5,147,0.00
19.600,4.25450E-5,148,0.00
19.650,4.25450E-5,148,0.13
19.700,4.25450E-5,149,0.25
19.750,4.31800E-5,149,0.25
19.800,4.31800E-5,149,0.13
19.850,4.31800E-5,149,0.00
19.900,4.31800E-5,151,0.13
19.950,4.31800E-5,151,0.25
20.000,4.38150E-5,151,0.25
20.050,4.38150E-5,151,0.13
20.100,4.38150E-5,152,0.00
20.150,4.38150E-5,153,0.13
20.200,4.38150E-5,153,0.25
20.250,4.44500E-5,153,0.25
20.300,4.44500E-5,154,0.13
20.350,4.44500E-5,154,0.00
20.400,4.44500E-5,155,0.00
20.450,4.44500E-5,155,0.13
20.500,4.44500E-5,155,0.25
20.550,4.50850E-5,156,0.25
20.600,4.50850E-5,156,0.13
20.650,4.50850E-5,156,0.00
20.700,4.50850E-5,157,0.13
20.750,4.50850E-5,157,0.25
20.800,4.57200E-5,158,0.25
20.850,4.57200E-5,159,0.13
20.900,4.57200E-5,159,0.13
20.950,4.57200E-5,160,0.25
21.000,4.63550E-5,161,0.25
21.050,4.63550E-5,161,0.13
21.100,4.63550E-5,161,0.00
21.150,4.63550E-5,162,0.00
21.200,4.63550E-5,162,0.13
21.250,4.63550E-5,162,0.25
21.300,4.69900E-5,162,0.25
21.350,4.69900E-5,163,0.13
21.400,4.69900E-5,164,0.00
21.450,4.69900E-5,164,0.00
21.500,4.69900E-5,164,0.00
21.550,4.69900E-5,164,0.00
21.600,4.69900E-5,164,0.00
21.650,4.69900E-5,165,0.00
21.700,4.69900E-5,164,0.00
21.750,4.69900E-5,165,0.13
21.800,4.69900E-5,165,0.25
21.850,4.76250E-5,165,0.25
21.900,4.76250E-5,165,0.13
21.950,4.76250E-5,166,0.00
22.000,4.76250E-5,167,0.13
22.050,4.76250E-5,167,0.25
22.100,4.82600E-5,168,0.25
22.150,4.82600E-5,168,0.13
22.200,4.82600E-5,168,0.00
22.250,4.82600E-5,169,0.00
22.300,4.82600E-5,168,0.00
22.350,4.82600E-5,169,0.00
22.400,4.82600E-5,169,0.00
22.450,4.82600E-5,169,0.00
22.500,4.82600E-5,169,0.00
22.550,4.82600E-5,169,0.00
22.600,4.82600E-5,169,0.13
22.650,4.82600E-5,169,0.25
22.700,4.88950E-5,169,0.25
22.750,4.88950E-5,170,0.13
22.800,4.88950E-5,170,0.00
22.850,4.88950E-5,169,0.00
22.900,4.88950E-5,170,0.00
22.950,4.88950E-5,170,0.00
23.000,4.88950E-5,171,0.00
23.050,4.88950E-5,170,0.00
23.100,4.88950E-5,171,0.00
23.150,4.88950E-5,171,0.00
23.200,4.88950E-5,172,0.13
23.250,4.88950E-5,172,0.25
23.300,4.95300E-5,172,0.25
23.350,4.95300E-5,172,0.13
23.400,4.95300E-5,173,0.00
23.450,4.95300E-5,173,0.13
23.500,4.95300E-5,173,0.25
23.550,5.01650E-5,174,0.25
23.600,5.01650E-5,175,0.13
23.650,5.01650E-5,175,0.00
23.700,5.01650E-5,175,0.00
23.750,5.01650E-5,176,0.13
23.800,5.01650E-5,176,0.25
23.850,5.08000E-5,177,0.25
23.900,5.08000E-5,178,0.13
23.950,5.08000E-5,178,0.13
24.000,5.08000E-5,179,0.25
24.050,5.14350E-5,179,0.25
24.100,5.14350E-5,179,0.13
24.150,5.14350E-5,181,0.13
24.200,5.14350E-5,180,0.25
24.250,5.20700E-5,182,0.25
24.300,5.20700E-5,182,0.13
24.350,5.20700E-5,182,0.00
24.400,5.20700E-5,184,0.13
24.450,5.20700E-5,184,0.25
24.500,5.27050E-5,185,0.25
24.550,5.27050E-5,185,0.13
24.600,5.27050E-5,186,0.00
24.650,5.27050E-5,186,0.13
24.700,5.27050E-5,186,0.25
24.750,5.33400E-5,187,0.25
24.800,5.33400E-5,188,0.25
24.850,5.33400E-5,188,0.25
24.900,5.39750E-5,190,0.25
24.950,5.39750E-5,191,0.25
25.000,5.39750E-5,191,0.25
25.050,5.46100E-5,192,0.25
25.100,5.46100E-5,192,0.13
25.150,5.46100E-5,193,0.00
25.200,5.46100E-5,193,0.00
25.250,5.46100E-5,193,0.13
25.300,5.46100E-5,194,0.25
25.350,5.52450E-5,194,0.25
25.400,5.52450E-5,194,0.13
25.450,5.52450E-5,194,0.00
25.500,5.52450E-5,195,0.00
25.550,5.52450E-5,195,0.13
25.600,5.52450E-5,195,0.25
25.650,5.58800E-5,197,0.25
25.700,5.58800E-5,197,0.13
25.750,5.58800E-5,198,0.13
25.800,5.58800E-5,199,0.25
25.850,5.65150E-5,200,0.25
25.900,5.65150E-5,201,0.13
25.950,5.65150E-5,201,0.13
26.000,5.65150E-5,202,0.25
26.050,5.71500E-5,202,0.25
26.100,5.71500E-5,202,0.25
26.150,5.71500E-5,203,0.25
26.200,5.77850E-5,204,0.25
26.250,5.77850E-5,204,0.13
26.300,5.77850E-5,205,0.00
26.350,5.77850E-5,206,0.00
26.400,5.77850E-5,206,0.13
26.450,5.77850E-5,206,0.25
26.500,5.84200E-5,207,0.25
26.550,5.84200E-5,207,0.13
26.600,5.84200E-5,207,0.13
26.650,5.84200E-5,209,0.25
26.700,5.90550E-5,210,0.38
26.750,5.90550E-5,211,0.38
26.800,5.96900E-5,211,0.25
26.850,5.96900E-5,212,0.13
26.900,5.96900E-5,213,0.13
26.950,5.96900E-5,214,0.25
27.000,6.03250E-5,215,0.25
27.050,6.03250E-5,215,0.13
27.100,6.03250E-5,216,0.00
27.150,6.03250E-5,216,0.13
27.200,6.03250E-5,216,0.25
27.250,6.09600E-5,217,0.25
27.300,6.09600E-5,217,0.13
27.350,6.09600E-5,219,0.13
27.400,6.09600E-5,219,0.25
27.450,6.15950E-5,220,0.25
27.500,6.15950E-5,220,0.13
27.550,6.15950E-5,220,0.13
27.600,6.15950E-5,221,0.25
27.650,6.22300E-5,221,0.25
27.700,6.22300E-5,222,0.13
27.750,6.22300E-5,223,0.00
27.800,6.22300E-5,223,0.13
27.850,6.22300E-5,223,0.25
27.900,6.28650E-5,224,0.25
27.950,6.28650E-5,224,0.13
28.000,6.28650E-5,225,0.00
28.050,6.28650E-5,225,0.00
28.100,6.28650E-5,225,0.13
28.150,6.28650E-5,226,0.25
28.200,6.35000E-5,227,0.25
28.250,6.35000E-5,227,0.13
28.300,6.35000E-5,227,0.00
28.350,6.35000E-5,227,0.00
28.400,6.35000E-5,228,0.00
28.450,6.35000E-5,228,0.00
28.500,6.35000E-5,228,0.00
28.550,6.35000E-5,229,0.13
28.600,6.35000E-5,229,0.25
28.650,6.41350E-5,230,0.25
28.700,6.41350E-5,230,0.13
28.750,6.41350E-5,231,0.00
28.800,6.41350E-5,231,0.13
28.850,6.41350E-5,230,0.25
28.900,6.47700E-5,232,0.25
28.950,6.47700E-5,232,0.25
29.000,6.47700E-5,233,0.25
29.050,6.54050E-5,233,0.25
29.100,6.54050E-5,235,0.13
29.150,6.54050E-5,236,0.00
29.200,6.54050E-5,235,0.13
29.250,6.54050E-5,237,0.25
29.300,6.60400E-5,237,0.25
29.350,6.60400E-5,237,0.13
29.400,6.60400E-5,238,0.13
29.450,6.60400E-5,238,0.25
29.500,6.66750E-5,240,0.25
29.550,6.66750E-5,240,0.13
29.600,6.66750E-5,240,0.00
29.650,6.66750E-5,241,0.00
29.700,6.66750E-5,241,0.13
29.750,6.66750E-5,241,0.25
29.800,6.73100E-5,242,0.38
29.850,6.73100E-5,243,0.38
29.900,6.79450E-5,244,0.25
29.950,6.79450E-5,245,0.13
30.000,6.79450E-5,245,0.13
30.050,6.79450E-5,246,0.25
30.100,6.85800E-5,247,0.25
30.150,6.85800E-5,248,0.13
30.200,6.85800E-5,248,0.00
30.250,6.85800E-5,248,0.00
30.300,6.85800E-5,248,0.13
30.350,6.85800E-5,248,0.25
30.400,6.92150E-5,249,0.25
30.450,6.92150E-5,250,0.25
30.500,6.92150E-5,251,0.25
30.550,6.98500E-5,252,0.25
30.600,6.98500E-5,253,0.25
30.650,6.98500E-5,254,0.25
30.700,7.04850E-5,255,0.25
30.750,7.04850E-5,255,0.13
30.800,7.04850E-5,256,0.00
30.850,7.04850E-5,257,0.13
30.900,7.04850E-5,257,0.25
30.950,7.11200E-5,257,0.25
31.000,7.11200E-5,258,0.25
31.050,7.11200E-5,258,0.25
31.100,7.17550E-5,259,0.25
31.150,7.17550E-5,260,0.13
31.200,7.17550E-5,259,0.00
31.250,7.17550E-5,260,0.00
31.300,7.17550E-5,260,0.13
31.350,7.17550E-5,262,0.25
31.400,7.23900E-5,262,0.25
31.450,7.23900E-5,262,0.13
31.500,7.23900E-5,263,0.00
31.550,7.23900E-5,264,0.13
31.600,7.23900E-5,265,0.25
31.650,7.30250E-5,265,0.25
31.700,7.30250E-5,265,0.13
31.750,7.30250E-5,265,0.00
31.800,7.30250E-5,266,0.00
31.850,7.30250E-5,266,0.13
31.900,7.30250E-5,266,0.25
31.950,7.36600E-5,267,0.25
32.000,7.36600E-5,268,0.25
32.050,7.36600E-5,269,0.25
32.100,7.42950E-5,269,0.25
32.150,7.42950E-5,270,0.25
32.200,7.42950E-5,271,0.25
32.250,7.49300E-5,272,0.25
32.300,7.49300E-5,274,0.13
32.350,7.49300E-5,274,0.13
32.400,7.49300E-5,274,0.25
32.450,7.55650E-5,275,0.25
32.500,7.55650E-5,275,0.25
32.550,7.55650E-5,276,0.25
32.600,7.62000E-5,277,0.25
32.650,7.62000E-5,279,0.25
32.700,7.62000E-5,279,0.25
32.750,7.68350E-5,280,0.38
32.800,7.68350E-5,281,0.38
32.850,7.74700E-5,282,0.25
32.900,7.74700E-5,283,0.25
32.950,7.74700E-5,284,0.25
33.000,7.81050E-5,285,0.25
33.050,7.81050E-5,285,0.25
33.100,7.81050E-5,286,0.25
33.150,7.87400E-5,287,0.25
33.200,7.87400E-5,287,0.25
33.250,7.87400E-5,289,0.25
33.300,7.93750E-5,290,0.25
33.350,7.93750E-5,291,0.25
33.400,7.93750E-5,292,0.25
33.450,8.00100E-5,293,0.25
33.500,8.00100E-5,294,0.25
33.550,8.00100E-5,295,0.25
33.600,8.06450E-5,296,0.38
33.650,8.06450E-5,297,0.38
33.700,8.12800E-5,298,0.25
33.750,8.12800E-5,299,0.25
33.800,8.12800E-5,300,0.25
33.850,8.19150E-5,301,0.25
33.900,8.19150E-5,301,0.13
33.950,8.19150E-5,302,0.13
34.000,8.19150E-5,302,0.25
34.050,8.25500E-5,303,0.25
34.100,8.25500E-5,305,0.25
34.150,8.25500E-5,305,0.25
34.200,8.31850E-5,306,0.38
34.250,8.31850E-5,308,0.38
34.300,8.38200E-5,309,0.38
34.350,8.38200E-5,310,0.38
34.400,8.44550E-5,311,0.38
34.450,8.44550E-5,312,0.38
34.500,8.50900E-5,314,0.38
34.550,8.50900E-5,315,0.38
34.600,8.57250E-5,317,0.38
34.650,8.57250E-5,318,0.38
34.700,8.63600E-5,319,0.38
34.750,8.63600E-5,321,0.38
34.800,8.69950E-5,322,0.38
34.850,8.69950E-5,323,0.38
34.900,8.76300E-5,324,0.38
34.950,8.76300E-5,325,0.38
35.000,8.82650E-5,326,0.38
35.050,8.82650E-5,329,0.38
35.100,8.89000E-5,330,0.38
35.150,8.89000E-5,331,0.38
35.200,8.95350E-5,332,0.25
35.250,8.95350E-5,333,0.25
35.300,8.95350E-5,334,0.25
35.350,9.01700E-5,334,0.25
35.400,9.01700E-5,335,0.13
35.450,9.01700E-5,336,0.13
35.500,9.01700E-5,337,0.25
35.550,9.08050E-5,337,0.38
35.600,9.08050E-5,339,0.38
35.650,9.14400E-5,340,0.25
35.700,9.14400E-5,341,0.25
35.750,9.14400E-5,342,0.25
35.800,9.20750E-5,343,0.38
35.850,9.20750E-5,345,0.38
35.900,9.27100E-5,346,0.38
35.950,9.27100E-5,348,0.51
36.000,9.33450E-5,349,0.51
36.050,9.39800E-5,351,0.38
36.100,9.39800E-5,352,0.25
36.150,9.39800E-5,353,0.25
36.200,9.46150E-5,354,0.38
36.250,9.46150E-5,356,0.51
36.300,9.52500E-5,358,0.51
36.350,9.58850E-5,359,0.51
36.400,9.58850E-5,361,0.38
36.450,9.65200E-5,363,0.38
36.500,9.65200E-5,364,0.38
36.550,9.71550E-5,365,0.25
36.600,9.71550E-5,366,0.13
36.650,9.71550E-5,367,0.13
36.700,9.71550E-5,367,0.25
36.750,9.77900E-5,367,0.25
36.800,9.77900E-5,369,0.25
36.850,9.77900E-5,369,0.25
36.900,9.84250E-5,370,0.38
36.950,9.84250E-5,372,0.38
37.000,9.90600E-5,373,0.25
37.050,9.90600E-5,375,0.25
37.100,9.90600E-5,376,0.25
37.150,9.96950E-5,376,0.38
37.200,9.96950E-5,377,0.38
37.250,1.00330E-4,378,0.25
37.300,1.00330E-4,379,0.25
37.350,1.00330E-4,380,0.25
37.400,1.00965E-4,382,0.38
37.450,1.00965E-4,382,0.38
37.500,1.01600E-4,384,0.25
37.550,1.01600E-4,384,0.25
37.600,1.01600E-4,385,0.25
37.650,1.02235E-4,387,0.38
37.700,1.02235E-4,388,0.38
37.750,1.02870E-4,389,0.38
37.800,1.02870E-4,390,0.38
37.850,1.03505E-4,391,0.25
37.900,1.03505E-4,393,0.25
37.950,1.03505E-4,394,0.25
38.000,1.04140E-4,395,0.38
38.050,1.04140E-4,396,0.38
38.100,1.04775E-4,397,0.25
38.150,1.04775E-4,398,0.25
38.200,1.04775E-4,399,0.25
38.250,1.05410E-4,399,0.25
38.300,1.05410E-4,401,0.25
38.350,1.05410E-4,402,0.25
38.400,1.06045E-4,402,0.25
38.450,1.06045E-4,403,0.25
38.500,1.06045E-4,405,0.25
38.550,1.06680E-4,406,0.25
38.600,1.06680E-4,406,0.25
38.650,1.06680E-4,408,0.25
38.700,1.07315E-4,409,0.25
38.750,1.07315E-4,409,0.25
38.800,1.07315E-4,409,0.25
38.850,1.07950E-4,410,0.25
38.900,1.07950E-4,411,0.25
38.950,1.07950E-4,412,0.25
39.000,1.08585E-4,414,0.25
39.050,1.08585E-4,415,0.25
39.100,1.08585E-4,415,0.25
39.150,1.09220E-4,416,0.25
39.200,1.09220E-4,418,0.25
