"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
13.100,5.77850E-5,186,0.25
13.150,5.77850E-5,187,0.25
13.200,5.84200E-5,187,0.25
13.250,5.84200E-5,187,0.25
13.300,5.84200E-5,189,0.25
13.350,5.90550E-5,190,0.25
13.400,5.90550E-5,191,0.25
13.450,5.90550E-5,191,0.38
13.500,5.96900E-5,193,0.51
13.550,6.03250E-5,193,0.51
13.600,6.03250E-5,195,0.51
13.650,6.09600E-5,197,0.51
13.700,6.15950E-5,199,0.38
13.750,6.15950E-5,200,0.13
13.800,6.15950E-5,201,0.13
13.850,6.15950E-5,201,0.25
13.900,6.22300E-5,201,0.25
13.950,6.22300E-5,201,0.25
14.000,6.22300E-5,202,0.25
14.050,6.28650E-5,204,0.25
14.100,6.28650E-5,205,0.25
14.150,6.28650E-5,205,0.25
14.200,6.35000E-5,207,0.25
14.250,6.35000E-5,208,0.25
14.300,6.35000E-5,208,0.25
14.350,6.41350E-5,210,0.38
14.400,6.41350E-5,211,0.38
14.450,6.47700E-5,212,0.38
14.500,6.47700E-5,213,0.38
14.550,6.54050E-5,214,0.25
14.600,6.54050E-5,214,0.25
14.650,6.54050E-5,216,0.25
14.700,6.60400E-5,217,0.25
14.750,6.60400E-5,217,0.13
14.800,6.60400E-5,217,0.00
14.850,6.60400E-5,217,0.00
14.900,6.60400E-5,217,0.00
14.950,6.60400E-5,217,0.00
15.000,6.60400E-5,217,0.00
15.050,6.60400E-5,216,0.00
15.100,6.60400E-5,217,0.00
15.150,6.60400E-5,216,0.00
15.200,6.60400E-5,216,0.00
15.250,6.60400E-5,217,0.00
15.300,6.60400E-5,216,0.00
15.350,6.60400E-5,216,0.00
15.400,6.60400E-5,217,0.00
15.450,6.60400E-5,216,0.00
15.500,6.60400E-5,216,0.13
15.550,6.60400E-5,218,0.38
15.600,6.66750E-5,218,0.51
15.650,6.73100E-5,220,0.51
15.700,6.73100E-5,222,0.51
15.750,6.79450E-5,224,0.51
15.800,6.85800E-5,225,0.38
15.850,6.85800E-5,227,0.25
15.900,6.85800E-5,227,0.25
15.950,6.92150E-5,228,0.38
16.000,6.92150E-5,229,0.51
16.050,6.98500E-5,231,0.51
16.100,7.04850E-5,233,0.51
16.150,7.04850E-5,234,0.51
16.200,7.11200E-5,237,0.51
16.250,7.17550E-5,238,0.51
16.300,7.17550E-5,241,0.38
16.350,7.23900E-5,241,0.25
16.400,7.23900E-5,242,0.25
16.450,7.23900E-5,243,0.25
16.500,7.30250E-5,244,0.38
16.550,7.30250E-5,244,0.51
16.600,7.36600E-5,246,0.51
16.650,7.42950E-5,247,0.51
16.700,7.42950E-5,249,0.51
16.750,7.49300E-5,251,0.51
16.800,7.55650E-5,253,0.51
16.850,7.55650E-5,255,0.38
16.900,7.62000E-5,256,0.25
16.950,7.62000E-5,257,0.13
17.000,7.62000E-5,258,0.13
17.050,7.62000E-5,258,0.25
17.100,7.68350E-5,258,0.25
17.150,7.68350E-5,258,0.13
17.200,7.68350E-5,258,0.00
17.250,7.68350E-5,259,0.00
17.300,7.68350E-5,259,0.00
17.350,7.68350E-5,260,0.00
17.400,7.68350E-5,259,0.00
17.450,7.68350E-5,259,0.00
17.500,7.68350E-5,259,0.00
17.550,7.68350E-5,259,0.00
17.600,7.68350E-5,259,0.00
17.650,7.68350E-5,259,0.00
17.700,7.68350E-5,259,0.00
17.750,7.68350E-5,259,0.13
17.800,7.68350E-5,258,0.25
17.850,7.74700E-5,259,0.25
17.900,7.74700E-5,260,0.13
17.950,7.74700E-5,260,0.13
18.000,7.74700E-5,261,0.25
18.050,7.81050E-5,261,0.38
18.100,7.81050E-5,263,0.38
18.150,7.87400E-5,264,0.38
18.200,7.87400E-5,266,0.51
18.250,7.93750E-5,269,0.63
18.300,8.00100E-5,270,0.63
18.350,8.06450E-5,272,0.38
18.400,8.06450E-5,274,0.13
18.450,8.06450E-5,274,0.13
18.500,8.06450E-5,275,0.25
18.550,8.12800E-5,275,0.38
18.600,8.12800E-5,276,0.38
18.650,8.19150E-5,278,0.38
18.700,8.19150E-5,279,0.38
18.750,8.25500E-5,280,0.25
18.800,8.25500E-5,281,0.25
18.850,8.25500E-5,282,0.25
18.900,8.31850E-5,283,0.38
18.950,8.31850E-5,284,0.38
19.000,8.38200E-5,285,0.25
19.050,8.38200E-5,287,0.25
19.100,8.38200E-5,287,0.25
19.150,8.44550E-5,288,0.25
19.200,8.44550E-5,289,0.25
19.250,8.44550E-5,290,0.25
19.300,8.50900E-5,290,0.25
19.350,8.50900E-5,291,0.13
19.400,8.50900E-5,291,0.00
19.450,8.50900E-5,290,0.00
19.500,8.50900E-5,290,0.00
19.550,8.50900E-5,291,0.13
19.600,8.50900E-5,291,0.25
19.650,8.57250E-5,292,0.25
19.700,8.57250E-5,292,0.25
19.750,8.57250E-5,294,0.25
19.800,8.63600E-5,295,0.25
19.850,8.63600E-5,295,0.25
19.900,8.63600E-5,297,0.25
19.950,8.69950E-5,298,0.25
20.000,8.69950E-5,298,0.25
20.050,8.69950E-5,299,0.25
20.100,8.76300E-5,301,0.38
20.150,8.76300E-5,301,0.38
20.200,8.82650E-5,302,0.25
20.250,8.82650E-5,303,0.13
20.300,8.82650E-5,304,0.00
20.350,8.82650E-5,304,0.13
20.400,8.82650E-5,305,0.25
20.450,8.89000E-5,305,0.38
20.500,8.89000E-5,306,0.38
20.550,8.95350E-5,307,0.38
20.600,8.95350E-5,309,0.51
20.650,9.01700E-5,311,0.51
20.700,9.08050E-5,312,0.38
20.750,9.08050E-5,314,0.25
20.800,9.08050E-5,315,0.25
20.850,9.14400E-5,315,0.25
20.900,9.14400E-5,316,0.25
20.950,9.14400E-5,316,0.25
21.000,9.20750E-5,318,0.25
21.050,9.20750E-5,318,0.13
21.100,9.20750E-5,319,0.13
21.150,9.20750E-5,320,0.25
21.200,9.27100E-5,320,0.25
21.250,9.27100E-5,322,0.25
21.300,9.27100E-5,322,0.25
21.350,9.33450E-5,322,0.25
21.400,9.33450E-5,323,0.25
21.450,9.33450E-5,324,0.38
21.500,9.39800E-5,326,0.51
21.550,9.46150E-5,328,0.51
21.600,9.46150E-5,329,0.38
21.650,9.52500E-5,330,0.25
21.700,9.52500E-5,331,0.13
21.750,9.52500E-5,331,0.13
21.800,9.52500E-5,332,0.25
21.850,9.58850E-5,333,0.25
21.900,9.58850E-5,334,0.13
21.950,9.58850E-5,335,0.13
22.000,9.58850E-5,335,0.25
22.050,9.65200E-5,336,0.25
22.100,9.65200E-5,335,0.13
22.150,9.65200E-5,336,0.13
22.200,9.65200E-5,337,0.25
22.250,9.71550E-5,338,0.38
22.300,9.71550E-5,339,0.38
22.350,9.77900E-5,341,0.38
22.400,9.77900E-5,342,0.38
22.450,9.84250E-5,344,0.38
22.500,9.84250E-5,345,0.38
22.550,9.90600E-5,347,0.38
22.600,9.90600E-5,347,0.38
22.650,9.96950E-5,348,0.25
22.700,9.96950E-5,349,0.25
22.750,9.96950E-5,350,0.25
22.800,1.00330E-4,352,0.25
22.850,1.00330E-4,352,0.25
22.900,1.00330E-4,353,0.25
22.950,1.00965E-4,353,0.25
23.000,1.00965E-4,354,0.13
23.050,1.00965E-4,354,0.13
23.100,1.00965E-4,356,0.25
23.150,1.01600E-4,357,0.25
23.200,1.01600E-4,357,0.25
23.250,1.01600E-4,358,0.25
23.300,1.02235E-4,359,0.25
23.350,1.02235E-4,360,0.25
23.400,1.02235E-4,360,0.25
23.450,1.02870E-4,362,0.38
23.500,1.02870E-4,363,0.38
23.550,1.03505E-4,364,0.38
23.600,1.03505E-4,366,0.51
23.650,1.04140E-4,368,0.51
23.700,1.04775E-4,370,0.51
23.750,1.04775E-4,372,0.51
23.800,1.05410E-4,374,0.51
23.850,1.06045E-4,376,0.51
23.900,1.06045E-4,377,0.38
23.950,1.06680E-4,377,0.25
24.000,1.06680E-4,377,0.13
24.050,1.06680E-4,377,0.00
24.100,1.06680E-4,378,0.00
24.150,1.06680E-4,378,0.00
24.200,1.06680E-4,377,0.00
24.250,1.06680E-4,378,0.00
24.300,1.06680E-4,378,0.00
24.350,1.06680E-4,377,0.00
24.400,1.06680E-4,378,0.00
24.450,1.06680E-4,378,0.13
24.500,1.06680E-4,377,0.38
24.550,1.07315E-4,380,0.51
24.600,1.07950E-4,382,0.51
24.650,1.07950E-4,384,0.38
24.700,1.08585E-4,385,0.25
24.750,1.08585E-4,387,0.13
24.800,1.08585E-4,386,0.00
24.850,1.08585E-4,387,0.00
24.900,1.08585E-4,388,0.13
24.950,1.08585E-4,387,0.25
25.000,1.09220E-4,388,0.25
25.050,1.09220E-4,388,0.13
25.100,1.09220E-4,387,0.00
25.150,1.09220E-4,388,0.00
25.200,1.09220E-4,389,0.13
25.250,1.09220E-4,390,0.38
25.300,1.09855E-4,391,0.51
25.350,1.10490E-4,393,0.51
25.400,1.10490E-4,395,0.38
25.450,1.11125E-4,397,0.38
25.500,1.11125E-4,397,0.38
25.550,1.11760E-4,399,0.25
25.600,1.11760E-4,400,0.25
25.650,1.11760E-4,401,0.25
25.700,1.12395E-4,402,0.25
25.750,1.12395E-4,402,0.13
25.800,1.12395E-4,403,0.13
25.850,1.12395E-4,404,0.25
25.900,1.13030E-4,405,0.25
25.950,1.13030E-4,405,0.25
26.000,1.13030E-4,406,0.25
26.050,1.13665E-4,407,0.25
26.100,1.13665E-4,408,0.13
26.150,1.13665E-4,408,0.00
26.200,1.13665E-4,408,0.00
26.250,1.13665E-4,409,0.13
26.300,1.13665E-4,409,0.25
26.350,1.14300E-4,410,0.25
26.400,1.14300E-4,410,0.13
26.450,1.14300E-4,410,0.00
26.500,1.14300E-4,410,0.00
26.550,1.14300E-4,411,0.13
26.600,1.14300E-4,411,0.25
26.650,1.14935E-4,412,0.25
26.700,1.14935E-4,413,0.13
26.750,1.14935E-4,413,0.00
26.800,1.14935E-4,414,0.13
26.850,1.14935E-4,415,0.25
26.900,1.15570E-4,415,0.25
26.950,1.15570E-4,415,0.13
27.000,1.15570E-4,416,0.00
27.050,1.15570E-4,415,0.00
27.100,1.15570E-4,416,0.00
27.150,1.15570E-4,417,0.13
27.200,1.15570E-4,417,0.25
27.250,1.16205E-4,417,0.25
27.300,1.16205E-4,418,0.13
27.350,1.16205E-4,419,0.00
27.400,1.16205E-4,419,0.00
27.450,1.16205E-4,420,0.13
27.500,1.16205E-4,420,0.25
27.550,1.16840E-4,421,0.25
27.600,1.16840E-4,421,0.25
27.650,1.16840E-4,422,0.25
27.700,1.17475E-4,423,0.25
27.750,1.17475E-4,424,0.13
27.800,1.17475E-4,424,0.00
27.850,1.17475E-4,425,0.00
27.900,1.17475E-4,425,0.00
27.950,1.17475E-4,425,0.00
28.000,1.17475E-4,425,0.13
28.050,1.17475E-4,426,0.25
28.100,1.18110E-4,426,0.25
28.150,1.18110E-4,426,0.13
28.200,1.18110E-4,427,0.00
28.250,1.18110E-4,427,0.13
28.300,1.18110E-4,428,0.25
28.350,1.18745E-4,428,0.25
28.400,1.18745E-4,429,0.13
28.450,1.18745E-4,429,0.13
28.500,1.18745E-4,431,0.25
28.550,1.19380E-4,431,0.25
28.600,1.19380E-4,433,0.13
28.650,1.19380E-4,434,0.13
28.700,1.19380E-4,434,0.25
28.750,1.20015E-4,435,0.38
28.800,1.20015E-4,437,0.38
28.850,1.20650E-4,438,0.25
28.900,1.20650E-4,438,0.25
28.950,1.20650E-4,439,0.25
29.000,1.21285E-4,441,0.38
29.050,1.21285E-4,442,0.38
29.100,1.21920E-4,443,0.38
29.150,1.21920E-4,445,0.38
29.200,1.22555E-4,446,0.38
29.250,1.22555E-4,447,0.38
29.300,1.23190E-4,450,0.25
29.350,1.23190E-4,450,0.13
29.400,1.23190E-4,450,0.00
29.450,1.23190E-4,450,0.00
29.500,1.23190E-4,450,0.13
29.550,1.23190E-4,451,0.25
29.600,1.23825E-4,451,0.25
29.650,1.23825E-4,452,0.13
29.700,1.23825E-4,452,0.00
29.750,1.23825E-4,452,0.00
29.800,1.23825E-4,453,0.13
29.850,1.23825E-4,453,0.25
29.900,1.24460E-4,454,0.25
29.950,1.24460E-4,455,0.13
30.000,1.24460E-4,455,0.00
30.050,1.24460E-4,455,0.00
30.100,1.24460E-4,455,0.00
30.150,1.24460E-4,456,0.00
30.200,1.24460E-4,456,0.13
30.250,1.24460E-4,456,0.25
30.300,1.25095E-4,457,0.25
30.350,1.25095E-4,458,0.13
30.400,1.25095E-4,458,0.00
30.450,1.25095E-4,458,0.00
30.500,1.25095E-4,459,0.13
30.550,1.25095E-4,459,0.25
30.600,1.25730E-4,460,0.25
30.650,1.25730E-4,460,0.13
30.700,1.25730E-4,460,0.00
30.750,1.25730E-4,461,0.13
30.800,1.25730E-4,462,0.25
30.850,1.26365E-4,463,0.25
30.900,1.26365E-4,464,0.25
30.950,1.26365E-4,465,0.25
31.000,1.27000E-4,466,0.25
31.050,1.27000E-4,467,0.13
31.100,1.27000E-4,467,0.00
31.150,1.27000E-4,467,0.13
31.200,1.27000E-4,467,0.25
31.250,1.27635E-4,468,0.25
31.300,1.27635E-4,469,0.13
31.350,1.27635E-4,470,0.13
31.400,1.27635E-4,470,0.25
31.450,1.28270E-4,471,0.25
31.500,1.28270E-4,471,0.13
31.550,1.28270E-4,473,0.13
31.600,1.28270E-4,473,0.25
31.650,1.28905E-4,473,0.25
31.700,1.28905E-4,475,0.13
31.750,1.28905E-4,475,0.13
31.800,1.28905E-4,476,0.25
31.850,1.29540E-4,477,0.25
31.900,1.29540E-4,478,0.13
31.950,1.29540E-4,479,0.13
32.000,1.29540E-4,479,0.25
32.050,1.30175E-4,480,0.38
32.100,1.30175E-4,481,0.38
32.150,1.30810E-4,482,0.38
32.200,1.30810E-4,484,0.38
32.250,1.31445E-4,486,0.38
32.300,1.31445E-4,488,0.51
32.350,1.32080E-4,490,0.51
32.400,1.32715E-4,491,0.38
32.450,1.32715E-4,492,0.13
32.500,1.32715E-4,493,0.00
32.550,1.32715E-4,493,0.13
32.600,1.32715E-4,493,0.25
32.650,1.33350E-4,494,0.25
32.700,1.33350E-4,495,0.25
32.750,1.33350E-4,495,0.25
32.800,1.33985E-4,496,0.38
32.850,1.33985E-4,499,0.51
32.900,1.34620E-4,501,0.51
32.950,1.35255E-4,504,0.51
33.000,1.35255E-4,506,0.51
33.050,1.35890E-4,507,0.51
33.100,1.36525E-4,509,0.51
33.150,1.36525E-4,510,0.38
33.200,1.37160E-4,512,0.25
33.250,1.37160E-4,513,0.13
33.300,1.37160E-4,514,0.13
33.350,1.37160E-4,514,0.25
33.400,1.37795E-4,515,0.25
33.450,1.37795E-4,516,0.13
33.500,1.37795E-4,516,0.13
33.550,1.37795E-4,517,0.25
33.600,1.38430E-4,517,0.25
33.650,1.38430E-4,518,0.13
33.700,1.38430E-4,518,0.00
33.750,1.38430E-4,519,0.00
33.800,1.38430E-4,520,0.13
33.850,1.38430E-4,520,0.25
33.900,1.39065E-4,520,0.25
33.950,1.39065E-4,520,0.13
34.000,1.39065E-4,521,0.13
34.050,1.39065E-4,522,0.25
34.100,1.39700E-4,523,0.25
34.150,1.39700E-4,525,0.25
34.200,1.39700E-4,525,0.25
34.250,1.40335E-4,526,0.25
34.300,1.40335E-4,528,0.13
34.350,1.40335E-4,529,0.13
34.400,1.40335E-4,529,0.25
34.450,1.40970E-4,530,0.25
34.500,1.40970E-4,530,0.13
34.550,1.40970E-4,531,0.13
34.600,1.40970E-4,532,0.25
34.650,1.41605E-4,532,0.25
34.700,1.41605E-4,534,0.25
34.750,1.41605E-4,534,0.25
34.800,1.42240E-4,535,0.25
34.850,1.42240E-4,537,0.25
34.900,1.42240E-4,537,0.25
34.950,1.42875E-4,538,0.25
35.000,1.42875E-4,539,0.25
35.050,1.42875E-4,540,0.25
35.100,1.43510E-4,541,0.25
35.150,1.43510E-4,542,0.13
35.200,1.43510E-4,543,0.13
35.250,1.43510E-4,544,0.25
35.300,1.44145E-4,545,0.25
35.350,1.44145E-4,545,0.25
35.400,1.44145E-4,546,0.25
35.450,1.44780E-4,547,0.25
35.500,1.44780E-4,548,0.13
35.550,1.44780E-4,549,0.13
35.600,1.44780E-4,550,0.25
35.650,1.45415E-4,551,0.25
35.700,1.45415E-4,551,0.25
35.750,1.45415E-4,553,0.25
35.800,1.46050E-4,554,0.25
35.850,1.46050E-4,555,0.13
35.900,1.46050E-4,556,0.13
35.950,1.46050E-4,556,0.25
36.000,1.46685E-4,557,0.38
36.050,1.46685E-4,558,0.38
36.100,1.47320E-4,560,0.25
36.150,1.47320E-4,561,0.25
36.200,1.47320E-4,562,0.25
36.250,1.47955E-4,563,0.25
36.300,1.47955E-4,564,0.25
36.350,1.47955E-4,565,0.25
36.400,1.48590E-4,566,0.25
36.450,1.48590E-4,567,0.25
36.500,1.48590E-4,568,0.25
36.550,1.49225E-4,569,0.25
36.600,1.49225E-4,570,0.13
36.650,1.49225E-4,571,0.13
36.700,1.49225E-4,572,0.25
36.750,1.49860E-4,574,0.25
36.800,1.49860E-4,575,0.25
36.850,1.49860E-4,575,0.25
36.900,1.50495E-4,576,0.25
36.950,1.50495E-4,577,0.13
37.000,1.50495E-4,577,0.13
37.050,1.50495E-4,578,0.25
37.100,1.51130E-4,579,0.25
37.150,1.51130E-4,579,0.13
37.200,1.51130E-4,581,0.13
37.250,1.51130E-4,581,0.25
37.300,1.51765E-4,582,0.25
37.350,1.51765E-4,583,0.13
37.400,1.51765E-4,584,0.00
37.450,1.51765E-4,583,0.00
37.500,1.51765E-4,583,0.00
37.550,1.51765E-4,584,0.00
37.600,1.51765E-4,584,0.00
37.650,1.51765E-4,585,0.13
37.700,1.51765E-4,584,0.25
37.750,1.52400E-4,584,0.25
37.800,1.52400E-4,585,0.13
37.850,1.52400E-4,586,0.00
37.900,1.52400E-4,587,0.00
37.950,1.52400E-4,587,0.00
38.000,1.52400E-4,588,0.13
38.050,1.52400E-4,587,0.25
38.100,1.53035E-4,589,0.25
38.150,1.53035E-4,589,0.13
38.200,1.53035E-4,589,0.00
38.250,1.53035E-4,590,0.00
38.300,1.53035E-4,590,0.00
38.350,1.53035E-4,590,0.00
38.400,1.53035E-4,591,0.13
38.450,1.53035E-4,590,0.25
38.500,1.53670E-4,591,0.25
38.550,1.53670E-4,591,0.13
38.600,1.53670E-4,592,0.00
38.650,1.53670E-4,592,0.00
38.700,1.53670E-4,593,0.13
38.750,1.53670E-4,594,0.25
38.800,1.54305E-4,594,0.25
38.850,1.54305E-4,594,0.13
38.900,1.54305E-4,595,0.00
38.950,1.54305E-4,595,0.00
39.000,1.54305E-4,595,0.00
39.050,1.54305E-4,595,0.00
39.100,1.54305E-4,595,0.00
39.150,1.54305E-4,594,0.00
