"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.550,5.14350E-5,43,0.25
12.600,5.20700E-5,44,0.25
12.650,5.20700E-5,44,0.25
12.700,5.20700E-5,43,0.25
12.750,5.27050E-5,44,0.25
12.800,5.27050E-5,44,0.13
12.850,5.27050E-5,44,0.13
12.900,5.27050E-5,44,0.25
12.950,5.33400E-5,45,0.25
13.000,5.33400E-5,44,0.13
13.050,5.33400E-5,45,0.00
13.100,5.33400E-5,44,0.13
13.150,5.33400E-5,45,0.25
13.200,5.39750E-5,44,0.25
13.250,5.39750E-5,45,0.13
13.300,5.39750E-5,45,0.13
13.350,5.39750E-5,45,0.25
13.400,5.46100E-5,45,0.25
13.450,5.46100E-5,45,0.13
13.500,5.46100E-5,46,0.13
13.550,5.46100E-5,45,0.25
13.600,5.52450E-5,46,0.25
13.650,5.52450E-5,45,0.13
13.700,5.52450E-5,46,0.13
13.750,5.52450E-5,46,0.25
13.800,5.58800E-5,46,0.25
13.850,5.58800E-5,46,0.13
13.900,5.58800E-5,46,0.00
13.950,5.58800E-5,46,0.00
14.000,5.58800E-5,47,0.00
14.050,5.58800E-5,46,0.00
14.100,5.58800E-5,46,0.13
14.150,5.58800E-5,47,0.25
14.200,5.65150E-5,47,0.25
14.250,5.65150E-5,47,0.13
14.300,5.65150E-5,46,0.00
14.350,5.65150E-5,47,0.00
14.400,5.65150E-5,47,0.13
14.450,5.65150E-5,47,0.25
14.500,5.71500E-5,48,0.25
14.550,5.71500E-5,47,0.13
14.600,5.71500E-5,48,0.00
14.650,5.71500E-5,47,0.13
14.700,5.71500E-5,48,0.25
14.750,5.77850E-5,47,0.25
14.800,5.77850E-5,48,0.13
14.850,5.77850E-5,47,0.00
14.900,5.77850E-5,48,0.13
14.950,5.77850E-5,48,0.25
15.000,5.84200E-5,49,0.25
15.050,5.84200E-5,49,0.13
15.100,5.84200E-5,49,0.00
15.150,5.84200E-5,48,0.00
15.200,5.84200E-5,49,0.13
15.250,5.84200E-5,49,0.25
15.300,5.90550E-5,49,0.25
15.350,5.90550E-5,49,0.13
15.400,5.90550E-5,48,0.00
15.450,5.90550E-5,49,0.00
15.500,5.90550E-5,49,0.13
15.550,5.90550E-5,49,0.25
15.600,5.96900E-5,49,0.25
15.650,5.96900E-5,49,0.13
15.700,5.96900E-5,49,0.00
15.750,5.96900E-5,49,0.00
15.800,5.96900E-5,49,0.00
15.850,5.96900E-5,50,0.00
15.900,5.96900E-5,49,0.00
15.950,5.96900E-5,49,0.00
16.000,5.96900E-5,50,0.00
16.050,5.96900E-5,50,0.00
16.100,5.96900E-5,49,0.00
16.150,5.96900E-5,49,0.00
16.200,5.96900E-5,50,0.00
16.250,5.96900E-5,49,0.00
16.300,5.96900E-5,49,0.00
16.350,5.96900E-5,50,0.00
16.400,5.96900E-5,49,0.00
16.450,5.96900E-5,49,0.00
16.500,5.96900E-5,50,0.00
16.550,5.96900E-5,49,0.00
16.600,5.96900E-5,49,0.00
16.650,5.96900E-5,48,0.00
16.700,5.96900E-5,49,0.00
16.750,5.96900E-5,49,0.00
16.800,5.96900E-5,49,0.00
16.850,5.96900E-5,49,0.00
16.900,5.96900E-5,49,0.00
16.950,5.96900E-5,49,0.00
17.000,5.96900E-5,50,0.13
17.050,5.96900E-5,49,0.25
17.100,6.03250E-5,50,0.25
17.150,6.03250E-5,49,0.13
17.200,6.03250E-5,49,0.00
17.250,6.03250E-5,49,0.00
17.300,6.03250E-5,50,0.00
17.350,6.03250E-5,49,0.00
17.400,6.03250E-5,49,0.00
17.450,6.03250E-5,50,0.00
17.500,6.03250E-5,49,0.00
17.550,6.03250E-5,50,0.00
17.600,6.03250E-5,50,0.13
17.650,6.03250E-5,50,0.25
17.700,6.09600E-5,49,0.25
17.750,6.09600E-5,50,0.13
17.800,6.09600E-5,50,0.00
17.850,6.09600E-5,50,0.00
17.900,6.09600E-5,50,0.00
17.950,6.09600E-5,50,0.00
18.000,6.09600E-5,50,0.00
18.050,6.09600E-5,50,0.13
18.100,6.09600E-5,51,0.25
18.150,6.15950E-5,51,0.25
18.200,6.15950E-5,51,0.13
18.250,6.15950E-5,51,0.00
18.300,6.15950E-5,50,0.00
18.350,6.15950E-5,50,0.00
18.400,6.15950E-5,51,0.13
18.450,6.15950E-5,51,0.25
18.500,6.22300E-5,51,0.25
18.550,6.22300E-5,51,0.13
18.600,6.22300E-5,52,0.00
18.650,6.22300E-5,50,0.00
18.700,6.22300E-5,51,0.00
18.750,6.22300E-5,51,0.00
18.800,6.22300E-5,51,0.00
18.850,6.22300E-5,51,0.00
18.900,6.22300E-5,51,0.00
18.950,6.22300E-5,51,0.00
19.000,6.22300E-5,51,0.00
19.050,6.22300E-5,51,0.00
19.100,6.22300E-5,51,0.00
19.150,6.22300E-5,51,0.00
19.200,6.22300E-5,51,0.00
19.250,6.22300E-5,51,0.13
19.300,6.22300E-5,52,0.25
19.350,6.28650E-5,51,0.25
19.400,6.28650E-5,52,0.13
19.450,6.28650E-5,52,0.13
19.500,6.28650E-5,52,0.25
19.550,6.35000E-5,52,0.25
19.600,6.35000E-5,52,0.13
19.650,6.35000E-5,52,0.00
19.700,6.35000E-5,52,0.13
19.750,6.35000E-5,52,0.25
19.800,6.41350E-5,53,0.25
19.850,6.41350E-5,53,0.25
19.900,6.41350E-5,53,0.25
19.950,6.47700E-5,53,0.25
20.000,6.47700E-5,53,0.25
20.050,6.47700E-5,53,0.25
20.100,6.54050E-5,54,0.25
20.150,6.54050E-5,54,0.13
20.200,6.54050E-5,53,0.13
20.250,6.54050E-5,54,0.25
20.300,6.60400E-5,54,0.25
20.350,6.60400E-5,54,0.13
20.400,6.60400E-5,54,0.00
20.450,6.60400E-5,54,0.13
20.500,6.60400E-5,54,0.25
20.550,6.66750E-5,55,0.38
20.600,6.66750E-5,55,0.51
20.650,6.73100E-5,55,0.51
20.700,6.79450E-5,55,0.38
20.750,6.79450E-5,56,0.25
20.800,6.79450E-5,56,0.25
20.850,6.85800E-5,56,0.25
20.900,6.85800E-5,56,0.13
20.950,6.85800E-5,56,0.00
21.000,6.85800E-5,56,0.00
21.050,6.85800E-5,57,0.13
21.100,6.85800E-5,57,0.25
21.150,6.92150E-5,57,0.25
21.200,6.92150E-5,58,0.25
21.250,6.92150E-5,57,0.25
21.300,6.98500E-5,57,0.25
21.350,6.98500E-5,57,0.13
21.400,6.98500E-5,58,0.13
21.450,6.98500E-5,58,0.25
21.500,7.04850E-5,58,0.25
21.550,7.04850E-5,58,0.13
21.600,7.04850E-5,58,0.13
21.650,7.04850E-5,58,0.25
21.700,7.11200E-5,58,0.25
21.750,7.11200E-5,58,0.13
21.800,7.11200E-5,59,0.00
21.850,7.11200E-5,58,0.00
21.900,7.11200E-5,58,0.00
21.950,7.11200E-5,58,0.00
22.000,7.11200E-5,58,0.00
22.050,7.11200E-5,58,0.00
22.100,7.11200E-5,58,0.00
22.150,7.11200E-5,58,0.00
22.200,7.11200E-5,58,0.13
22.250,7.11200E-5,58,0.25
22.300,7.17550E-5,58,0.25
22.350,7.17550E-5,58,0.13
22.400,7.17550E-5,59,0.13
22.450,7.17550E-5,59,0.25
22.500,7.23900E-5,59,0.25
22.550,7.23900E-5,59,0.25
22.600,7.23900E-5,59,0.25
22.650,7.30250E-5,59,0.25
22.700,7.30250E-5,59,0.13
22.750,7.30250E-5,59,0.13
22.800,7.30250E-5,60,0.25
22.850,7.36600E-5,61,0.38
22.900,7.36600E-5,60,0.38
22.950,7.42950E-5,60,0.38
23.000,7.42950E-5,61,0.38
23.050,7.49300E-5,61,0.25
23.100,7.49300E-5,61,0.25
23.150,7.49300E-5,62,0.25
23.200,7.55650E-5,62,0.38
23.250,7.55650E-5,62,0.38
23.300,7.62000E-5,62,0.25
23.350,7.62000E-5,63,0.13
23.400,7.62000E-5,63,0.00
23.450,7.62000E-5,62,0.13
23.500,7.62000E-5,63,0.38
23.550,7.68350E-5,62,0.63
23.600,7.74700E-5,64,0.63
23.650,7.81050E-5,64,0.51
23.700,7.81050E-5,64,0.38
23.750,7.87400E-5,64,0.25
23.800,7.87400E-5,65,0.25
23.850,7.87400E-5,65,0.25
23.900,7.93750E-5,65,0.38
23.950,7.93750E-5,65,0.38
24.000,8.00100E-5,65,0.25
24.050,8.00100E-5,65,0.13
24.100,8.00100E-5,65,0.00
24.150,8.00100E-5,65,0.13
24.200,8.00100E-5,65,0.25
24.250,8.06450E-5,65,0.25
24.300,8.06450E-5,66,0.25
24.350,8.06450E-5,66,0.25
24.400,8.12800E-5,66,0.25
24.450,8.12800E-5,66,0.13
24.500,8.12800E-5,67,0.00
24.550,8.12800E-5,66,0.13
24.600,8.12800E-5,66,0.25
24.650,8.19150E-5,67,0.25
24.700,8.19150E-5,67,0.13
24.750,8.19150E-5,66,0.00
24.800,8.19150E-5,66,0.00
24.850,8.19150E-5,67,0.13
24.900,8.19150E-5,67,0.25
24.950,8.25500E-5,68,0.25
25.000,8.25500E-5,67,0.13
25.050,8.25500E-5,68,0.13
25.100,8.25500E-5,68,0.25
25.150,8.31850E-5,68,0.25
25.200,8.31850E-5,67,0.13
25.250,8.31850E-5,68,0.13
25.300,8.31850E-5,68,0.25
25.350,8.38200E-5,69,0.25
25.400,8.38200E-5,69,0.25
25.450,8.38200E-5,69,0.38
25.500,8.44550E-5,69,0.51
25.550,8.50900E-5,69,0.38
25.600,8.50900E-5,69,0.25
25.650,8.50900E-5,69,0.25
25.700,8.57250E-5,69,0.38
25.750,8.57250E-5,70,0.38
25.800,8.63600E-5,70,0.38
25.850,8.63600E-5,71,0.38
25.900,8.69950E-5,71,0.25
25.950,8.69950E-5,71,0.25
26.000,8.69950E-5,71,0.25
26.050,8.76300E-5,72,0.38
26.100,8.76300E-5,71,0.51
26.150,8.82650E-5,72,0.51
26.200,8.89000E-5,72,0.38
26.250,8.89000E-5,72,0.25
26.300,8.89000E-5,73,0.25
26.350,8.95350E-5,74,0.25
26.400,8.95350E-5,73,0.13
26.450,8.95350E-5,73,0.00
26.500,8.95350E-5,74,0.00
26.550,8.95350E-5,73,0.00
26.600,8.95350E-5,73,0.00
26.650,8.95350E-5,73,0.00
26.700,8.95350E-5,74,0.13
26.750,8.95350E-5,73,0.25
26.800,9.01700E-5,74,0.25
26.850,9.01700E-5,74,0.25
26.900,9.01700E-5,73,0.25
26.950,9.08050E-5,74,0.25
27.000,9.08050E-5,74,0.25
27.050,9.08050E-5,74,0.38
27.100,9.14400E-5,74,0.63
27.150,9.20750E-5,74,0.63
27.200,9.27100E-5,76,0.51
27.250,9.27100E-5,76,0.51
27.300,9.33450E-5,76,0.63
27.350,9.39800E-5,77,0.63
27.400,9.46150E-5,78,0.51
27.450,9.46150E-5,77,0.38
27.500,9.52500E-5,78,0.38
27.550,9.52500E-5,78,0.38
27.600,9.58850E-5,78,0.38
27.650,9.58850E-5,78,0.38
27.700,9.65200E-5,79,0.25
27.750,9.65200E-5,78,0.13
27.800,9.65200E-5,79,0.13
27.850,9.65200E-5,79,0.25
27.900,9.71550E-5,79,0.25
27.950,9.71550E-5,79,0.25
28.000,9.71550E-5,79,0.25
28.050,9.77900E-5,79,0.38
28.100,9.77900E-5,79,0.38
28.150,9.84250E-5,80,0.38
28.200,9.84250E-5,81,0.51
28.250,9.90600E-5,80,0.51
28.300,9.96950E-5,81,0.38
28.350,9.96950E-5,82,0.13
28.400,9.96950E-5,81,0.13
28.450,9.96950E-5,81,0.25
28.500,1.00330E-4,82,0.25
28.550,1.00330E-4,82,0.25
28.600,1.00330E-4,82,0.25
28.650,1.00965E-4,82,0.38
28.700,1.00965E-4,82,0.51
28.750,1.01600E-4,83,0.51
28.800,1.02235E-4,83,0.38
28.850,1.02235E-4,83,0.13
28.900,1.02235E-4,84,0.00
28.950,1.02235E-4,83,0.00
29.000,1.02235E-4,84,0.00
29.050,1.02235E-4,84,0.00
29.100,1.02235E-4,84,0.00
29.150,1.02235E-4,84,0.00
29.200,1.02235E-4,84,0.00
29.250,1.02235E-4,84,0.00
29.300,1.02235E-4,83,0.00
29.350,1.02235E-4,83,0.00
29.400,1.02235E-4,84,0.00
29.450,1.02235E-4,83,0.00
29.500,1.02235E-4,84,0.00
29.550,1.02235E-4,83,0.00
29.600,1.02235E-4,84,0.00
29.650,1.02235E-4,84,0.13
29.700,1.02235E-4,83,0.25
29.750,1.02870E-4,83,0.25
29.800,1.02870E-4,84,0.25
29.850,1.02870E-4,83,0.38
29.900,1.03505E-4,84,0.51
29.950,1.04140E-4,85,0.51
30.000,1.04140E-4,85,0.38
30.050,1.04775E-4,86,0.25
30.100,1.04775E-4,86,0.25
30.150,1.04775E-4,86,0.25
30.200,1.05410E-4,86,0.38
30.250,1.05410E-4,86,0.38
30.300,1.06045E-4,87,0.38
30.350,1.06045E-4,86,0.38
30.400,1.06680E-4,86,0.25
30.450,1.06680E-4,87,0.25
30.500,1.06680E-4,87,0.25
30.550,1.07315E-4,88,0.38
30.600,1.07315E-4,87,0.38
30.650,1.07950E-4,88,0.25
30.700,1.07950E-4,88,0.13
30.750,1.07950E-4,89,0.13
30.800,1.07950E-4,88,0.25
30.850,1.08585E-4,89,0.25
30.900,1.08585E-4,88,0.25
30.950,1.08585E-4,89,0.25
31.000,1.09220E-4,89,0.38
31.050,1.09220E-4,89,0.38
31.100,1.09855E-4,90,0.25
31.150,1.09855E-4,89,0.25
31.200,1.09855E-4,90,0.25
31.250,1.10490E-4,90,0.25
31.300,1.10490E-4,90,0.13
31.350,1.10490E-4,90,0.00
31.400,1.10490E-4,90,0.00
31.450,1.10490E-4,90,0.13
31.500,1.10490E-4,90,0.25
31.550,1.11125E-4,91,0.25
31.600,1.11125E-4,90,0.13
31.650,1.11125E-4,91,0.13
31.700,1.11125E-4,90,0.25
31.750,1.11760E-4,91,0.38
31.800,1.11760E-4,91,0.38
31.850,1.12395E-4,91,0.38
31.900,1.12395E-4,92,0.38
31.950,1.13030E-4,91,0.25
32.000,1.13030E-4,92,0.25
32.050,1.13030E-4,93,0.25
32.100,1.13665E-4,92,0.38
32.150,1.13665E-4,93,0.38
32.200,1.14300E-4,93,0.25
32.250,1.14300E-4,93,0.13
32.300,1.14300E-4,93,0.13
32.350,1.14300E-4,93,0.25
32.400,1.14935E-4,94,0.38
32.450,1.14935E-4,93,0.38
32.500,1.15570E-4,95,0.25
32.550,1.15570E-4,94,0.25
32.600,1.15570E-4,94,0.25
32.650,1.16205E-4,95,0.25
32.700,1.16205E-4,95,0.13
32.750,1.16205E-4,95,0.13
32.800,1.16205E-4,95,0.25
32.850,1.16840E-4,94,0.25
32.900,1.16840E-4,95,0.25
32.950,1.16840E-4,95,0.25
33.000,1.17475E-4,95,0.25
33.050,1.17475E-4,95,0.25
33.100,1.17475E-4,95,0.25
33.150,1.18110E-4,96,0.38
33.200,1.18110E-4,97,0.38
33.250,1.18745E-4,97,0.38
33.300,1.18745E-4,97,0.38
33.350,1.19380E-4,97,0.38
33.400,1.19380E-4,97,0.51
33.450,1.20015E-4,97,0.51
33.500,1.20650E-4,98,0.51
33.550,1.20650E-4,98,0.38
33.600,1.21285E-4,98,0.25
33.650,1.21285E-4,98,0.25
33.700,1.21285E-4,99,0.25
33.750,1.21920E-4,99,0.38
33.800,1.21920E-4,99,0.38
33.850,1.22555E-4,100,0.25
33.900,1.22555E-4,99,0.25
33.950,1.22555E-4,100,0.25
34.000,1.23190E-4,100,0.38
34.050,1.23190E-4,101,0.38
34.100,1.23825E-4,100,0.38
34.150,1.23825E-4,101,0.51
34.200,1.24460E-4,102,0.51
34.250,1.25095E-4,101,0.38
34.300,1.25095E-4,102,0.25
34.350,1.25095E-4,102,0.25
34.400,1.25730E-4,102,0.38
34.450,1.25730E-4,102,0.51
34.500,1.26365E-4,102,0.51
34.550,1.27000E-4,103,0.38
34.600,1.27000E-4,103,0.25
34.650,1.27000E-4,104,0.25
34.700,1.27635E-4,103,0.38
34.750,1.27635E-4,104,0.51
34.800,1.28270E-4,105,0.64
34.850,1.28905E-4,105,0.76
34.900,1.29540E-4,105,0.76
34.950,1.30175E-4,106,0.76
35.000,1.30810E-4,106,0.63
35.050,1.31445E-4,106,0.51
35.100,1.31445E-4,107,0.38
35.150,1.32080E-4,107,0.25
35.200,1.32080E-4,108,0.13
35.250,1.32080E-4,108,0.00
35.300,1.32080E-4,107,0.00
35.350,1.32080E-4,107,0.00
35.400,1.32080E-4,107,0.00
35.450,1.32080E-4,107,0.00
35.500,1.32080E-4,107,0.00
35.550,1.32080E-4,107,0.00
35.600,1.32080E-4,107,0.00
35.650,1.32080E-4,107,0.13
35.700,1.32080E-4,107,0.25
35.750,1.32715E-4,107,0.25
35.800,1.32715E-4,107,0.25
35.850,1.32715E-4,108,0.38
35.900,1.33350E-4,108,0.64
35.950,1.33985E-4,108,0.63
36.000,1.34620E-4,108,0.38
36.050,1.34620E-4,109,0.25
36.100,1.34620E-4,110,0.25
36.150,1.35255E-4,110,0.38
36.200,1.35255E-4,110,0.38
36.250,1.35890E-4,110,0.25
36.300,1.35890E-4,109,0.13
36.350,1.35890E-4,110,0.00
36.400,1.35890E-4,110,0.00
36.450,1.35890E-4,110,0.00
36.500,1.35890E-4,110,0.13
36.550,1.35890E-4,110,0.25
36.600,1.36525E-4,110,0.38
36.650,1.36525E-4,110,0.51
36.700,1.37160E-4,110,0.51
36.750,1.37795E-4,111,0.51
36.800,1.37795E-4,112,0.51
36.850,1.38430E-4,112,0.63
36.900,1.39065E-4,112,0.64
36.950,1.39700E-4,113,0.38
37.000,1.39700E-4,113,0.13
37.050,1.39700E-4,113,0.13
37.100,1.39700E-4,113,0.25
37.150,1.40335E-4,113,0.25
37.200,1.40335E-4,113,0.13
37.250,1.40335E-4,113,0.00
37.300,1.40335E-4,114,0.00
37.350,1.40335E-4,113,0.13
37.400,1.40335E-4,114,0.25
37.450,1.40970E-4,114,0.25
37.500,1.40970E-4,114,0.13
37.550,1.40970E-4,113,0.00
37.600,1.40970E-4,113,0.00
37.650,1.40970E-4,114,0.00
37.700,1.40970E-4,114,0.00
37.750,1.40970E-4,113,0.00
37.800,1.40970E-4,114,0.00
37.850,1.40970E-4,113,0.00
37.900,1.40970E-4,114,0.00
37.950,1.40970E-4,113,0.00
38.000,1.40970E-4,114,0.00
38.050,1.40970E-4,114,0.00
38.100,1.40970E-4,114,0.00
38.150,1.40970E-4,114,0.00
38.200,1.40970E-4,114,0.13
38.250,1.40970E-4,114,0.25
38.300,1.41605E-4,114,0.25
38.350,1.41605E-4,114,0.13
38.400,1.41605E-4,114,0.00
38.450,1.41605E-4,114,0.00
38.500,1.41605E-4,114,0.00
38.550,1.41605E-4,114,0.00
38.600,1.41605E-4,114,0.00
