"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
7.750,9.52500E-6,22,0.00
7.800,9.52500E-6,23,0.00
7.850,9.52500E-6,22,0.13
7.900,9.52500E-6,23,0.25
7.950,1.01600E-5,23,0.25
8.000,1.01600E-5,23,0.13
8.050,1.01600E-5,23,0.00
8.100,1.01600E-5,23,0.00
8.150,1.01600E-5,24,0.00
8.200,1.01600E-5,23,0.13
8.250,1.01600E-5,25,0.25
8.300,1.07950E-5,24,0.25
8.350,1.07950E-5,25,0.13
8.400,1.07950E-5,25,0.00
8.450,1.07950E-5,25,0.00
8.500,1.07950E-5,25,0.00
8.550,1.07950E-5,26,0.00
8.600,1.07950E-5,26,0.13
8.650,1.07950E-5,26,0.25
8.700,1.14300E-5,26,0.25
8.750,1.14300E-5,26,0.13
8.800,1.14300E-5,27,0.00
8.850,1.14300E-5,27,0.13
8.900,1.14300E-5,27,0.25
8.950,1.20650E-5,28,0.25
9.000,1.20650E-5,28,0.13
9.050,1.20650E-5,28,0.00
9.100,1.20650E-5,29,0.00
9.150,1.20650E-5,29,0.00
9.200,1.20650E-5,29,0.13
9.250,1.20650E-5,29,0.25
9.300,1.27000E-5,30,0.25
9.350,1.27000E-5,30,0.25
9.400,1.27000E-5,31,0.25
9.450,1.33350E-5,31,0.38
9.500,1.33350E-5,32,0.38
9.550,1.39700E-5,33,0.38
9.600,1.39700E-5,35,0.38
9.650,1.46050E-5,35,0.25
9.700,1.46050E-5,36,0.13
9.750,1.46050E-5,35,0.00
9.800,1.46050E-5,35,0.13
9.850,1.46050E-5,36,0.25
9.900,1.52400E-5,37,0.38
9.950,1.52400E-5,38,0.38
10.000,1.58750E-5,38,0.25
10.050,1.58750E-5,39,0.25
10.100,1.58750E-5,39,0.25
10.150,1.65100E-5,40,0.25
10.200,1.65100E-5,39,0.13
10.250,1.65100E-5,40,0.00
10.300,1.65100E-5,41,0.00
10.350,1.65100E-5,41,0.13
10.400,1.65100E-5,41,0.25
10.450,1.71450E-5,41,0.25
10.500,1.71450E-5,41,0.13
10.550,1.71450E-5,42,0.00
10.600,1.71450E-5,42,0.00
10.650,1.71450E-5,42,0.13
10.700,1.71450E-5,43,0.25
10.750,1.77800E-5,43,0.25
10.800,1.77800E-5,43,0.13
10.850,1.77800E-5,43,0.00
10.900,1.77800E-5,43,0.00
10.950,1.77800E-5,43,0.00
11.000,1.77800E-5,43,0.13
11.050,1.77800E-5,44,0.25
11.100,1.84150E-5,45,0.25
11.150,1.84150E-5,45,0.13
11.200,1.84150E-5,45,0.00
11.250,1.84150E-5,45,0.00
11.300,1.84150E-5,46,0.13
11.350,1.84150E-5,46,0.25
11.400,1.90500E-5,46,0.25
11.450,1.90500E-5,46,0.13
11.500,1.90500E-5,46,0.00
11.550,1.90500E-5,46,0.13
11.600,1.90500E-5,47,0.25
11.650,1.96850E-5,48,0.25
11.700,1.96850E-5,48,0.13
11.750,1.96850E-5,49,0.13
11.800,1.96850E-5,49,0.25
11.850,2.03200E-5,49,0.25
11.900,2.03200E-5,51,0.13
11.950,2.03200E-5,51,0.13
12.000,2.03200E-5,52,0.25
12.050,2.09550E-5,52,0.25
12.100,2.09550E-5,51,0.13
12.150,2.09550E-5,52,0.13
12.200,2.09550E-5,53,0.25
12.250,2.15900E-5,54,0.25
12.300,2.15900E-5,53,0.25
12.350,2.15900E-5,54,0.25
12.400,2.22250E-5,55,0.25
12.450,2.22250E-5,55,0.13
12.500,2.22250E-5,56,0.13
12.550,2.22250E-5,56,0.25
12.600,2.28600E-5,56,0.25
12.650,2.28600E-5,58,0.13
12.700,2.28600E-5,58,0.13
12.750,2.28600E-5,58,0.25
12.800,2.34950E-5,59,0.25
12.850,2.34950E-5,59,0.25
12.900,2.34950E-5,59,0.25
12.950,2.41300E-5,60,0.25
13.000,2.41300E-5,60,0.13
13.050,2.41300E-5,60,0.00
13.100,2.41300E-5,61,0.13
13.150,2.41300E-5,61,0.25
13.200,2.47650E-5,61,0.25
13.250,2.47650E-5,62,0.13
13.300,2.47650E-5,62,0.00
13.350,2.47650E-5,63,0.00
13.400,2.47650E-5,63,0.00
13.450,2.47650E-5,63,0.13
13.500,2.47650E-5,63,0.25
13.550,2.54000E-5,64,0.25
13.600,2.54000E-5,64,0.13
13.650,2.54000E-5,64,0.00
13.700,2.54000E-5,64,0.13
13.750,2.54000E-5,64,0.25
13.800,2.60350E-5,65,0.25
13.850,2.60350E-5,65,0.13
13.900,2.60350E-5,66,0.13
13.950,2.60350E-5,67,0.25
14.000,2.66700E-5,67,0.25
14.050,2.66700E-5,68,0.25
14.100,2.66700E-5,68,0.25
14.150,2.73050E-5,69,0.25
14.200,2.73050E-5,69,0.13
14.250,2.73050E-5,70,0.00
14.300,2.73050E-5,70,0.00
14.350,2.73050E-5,70,0.13
14.400,2.73050E-5,71,0.25
14.450,2.79400E-5,70,0.25
14.500,2.79400E-5,71,0.13
14.550,2.79400E-5,71,0.00
14.600,2.79400E-5,71,0.00
14.650,2.79400E-5,71,0.00
14.700,2.79400E-5,72,0.13
14.750,2.79400E-5,72,0.25
14.800,2.85750E-5,73,0.25
14.850,2.85750E-5,73,0.13
14.900,2.85750E-5,74,0.13
14.950,2.85750E-5,75,0.25
15.000,2.92100E-5,75,0.25
15.050,2.92100E-5,75,0.25
15.100,2.92100E-5,75,0.25
15.150,2.98450E-5,76,0.25
15.200,2.98450E-5,77,0.13
15.250,2.98450E-5,77,0.00
15.300,2.98450E-5,77,0.00
15.350,2.98450E-5,78,0.00
15.400,2.98450E-5,78,0.13
15.450,2.98450E-5,78,0.25
15.500,3.04800E-5,77,0.25
15.550,3.04800E-5,79,0.13
15.600,3.04800E-5,79,0.13
15.650,3.04800E-5,80,0.25
15.700,3.11150E-5,80,0.25
15.750,3.11150E-5,80,0.13
15.800,3.11150E-5,81,0.13
15.850,3.11150E-5,81,0.25
15.900,3.17500E-5,82,0.25
15.950,3.17500E-5,83,0.13
16.000,3.17500E-5,83,0.13
16.050,3.17500E-5,84,0.25
16.100,3.23850E-5,84,0.25
16.150,3.23850E-5,84,0.13
16.200,3.23850E-5,84,0.00
16.250,3.23850E-5,84,0.00
16.300,3.23850E-5,85,0.13
16.350,3.23850E-5,85,0.25
16.400,3.30200E-5,86,0.25
16.450,3.30200E-5,87,0.13
16.500,3.30200E-5,87,0.13
16.550,3.30200E-5,87,0.25
16.600,3.36550E-5,88,0.25
16.650,3.36550E-5,88,0.13
16.700,3.36550E-5,88,0.13
16.750,3.36550E-5,89,0.25
16.800,3.42900E-5,90,0.38
16.850,3.42900E-5,90,0.38
16.900,3.49250E-5,92,0.25
16.950,3.49250E-5,92,0.13
17.000,3.49250E-5,92,0.00
17.050,3.49250E-5,93,0.13
17.100,3.49250E-5,92,0.25
17.150,3.55600E-5,93,0.25
17.200,3.55600E-5,94,0.13
17.250,3.55600E-5,94,0.13
17.300,3.55600E-5,95,0.25
17.350,3.61950E-5,95,0.25
17.400,3.61950E-5,95,0.13
17.450,3.61950E-5,96,0.13
17.500,3.61950E-5,97,0.25
17.550,3.68300E-5,97,0.25
17.600,3.68300E-5,98,0.13
17.650,3.68300E-5,98,0.00
17.700,3.68300E-5,98,0.00
17.750,3.68300E-5,99,0.13
17.800,3.68300E-5,99,0.25
17.850,3.74650E-5,99,0.25
17.900,3.74650E-5,101,0.13
17.950,3.74650E-5,101,0.00
18.000,3.74650E-5,100,0.00
18.050,3.74650E-5,101,0.00
18.100,3.74650E-5,101,0.00
18.150,3.74650E-5,101,0.13
18.200,3.74650E-5,102,0.25
18.250,3.81000E-5,102,0.25
18.300,3.81000E-5,101,0.13
18.350,3.81000E-5,102,0.13
18.400,3.81000E-5,103,0.25
18.450,3.87350E-5,104,0.25
18.500,3.87350E-5,103,0.13
18.550,3.87350E-5,104,0.00
18.600,3.87350E-5,104,0.13
18.650,3.87350E-5,105,0.25
18.700,3.93700E-5,105,0.25
18.750,3.93700E-5,106,0.25
18.800,3.93700E-5,107,0.25
18.850,4.00050E-5,107,0.25
18.900,4.00050E-5,109,0.13
18.950,4.00050E-5,108,0.13
19.000,4.00050E-5,109,0.25
19.050,4.06400E-5,109,0.25
19.100,4.06400E-5,110,0.13
19.150,4.06400E-5,110,0.13
19.200,4.06400E-5,111,0.25
19.250,4.12750E-5,111,0.25
19.300,4.12750E-5,112,0.25
19.350,4.12750E-5,113,0.25
19.400,4.19100E-5,113,0.25
19.450,4.19100E-5,114,0.13
19.500,4.19100E-5,115,0.13
19.550,4.19100E-5,115,0.25
19.600,4.25450E-5,116,0.25
19.650,4.25450E-5,116,0.13
19.700,4.25450E-5,116,0.13
19.750,4.25450E-5,117,0.25
19.800,4.31800E-5,117,0.25
19.850,4.31800E-5,118,0.13
19.900,4.31800E-5,118,0.13
19.950,4.31800E-5,119,0.25
20.000,4.38150E-5,119,0.25
20.050,4.38150E-5,120,0.13
20.100,4.38150E-5,121,0.13
20.150,4.38150E-5,122,0.25
20.200,4.44500E-5,122,0.25
20.250,4.44500E-5,123,0.25
20.300,4.44500E-5,122,0.25
20.350,4.50850E-5,124,0.25
20.400,4.50850E-5,124,0.13
20.450,4.50850E-5,125,0.00
20.500,4.50850E-5,125,0.13
20.550,4.50850E-5,125,0.25
20.600,4.57200E-5,126,0.25
20.650,4.57200E-5,126,0.13
20.700,4.57200E-5,126,0.00
20.750,4.57200E-5,127,0.13
20.800,4.57200E-5,128,0.25
20.850,4.63550E-5,128,0.25
20.900,4.63550E-5,128,0.13
20.950,4.63550E-5,129,0.00
21.000,4.63550E-5,129,0.13
21.050,4.63550E-5,129,0.25
21.100,4.69900E-5,130,0.25
21.150,4.69900E-5,130,0.13
21.200,4.69900E-5,130,0.00
21.250,4.69900E-5,130,0.00
21.300,4.69900E-5,130,0.13
21.350,4.69900E-5,131,0.25
21.400,4.76250E-5,132,0.25
21.450,4.76250E-5,132,0.13
21.500,4.76250E-5,133,0.00
21.550,4.76250E-5,133,0.00
21.600,4.76250E-5,134,0.13
21.650,4.76250E-5,134,0.25
21.700,4.82600E-5,134,0.25
21.750,4.82600E-5,134,0.13
21.800,4.82600E-5,135,0.00
21.850,4.82600E-5,135,0.00
21.900,4.82600E-5,136,0.13
21.950,4.82600E-5,136,0.25
22.000,4.88950E-5,137,0.25
22.050,4.88950E-5,137,0.13
22.100,4.88950E-5,137,0.13
22.150,4.88950E-5,138,0.25
22.200,4.95300E-5,138,0.25
22.250,4.95300E-5,139,0.13
22.300,4.95300E-5,139,0.00
22.350,4.95300E-5,140,0.13
22.400,4.95300E-5,140,0.25
22.450,5.01650E-5,141,0.25
22.500,5.01650E-5,141,0.13
22.550,5.01650E-5,142,0.13
22.600,5.01650E-5,143,0.25
22.650,5.08000E-5,143,0.25
22.700,5.08000E-5,143,0.13
22.750,5.08000E-5,144,0.13
22.800,5.08000E-5,145,0.25
22.850,5.14350E-5,145,0.25
22.900,5.14350E-5,146,0.25
22.950,5.14350E-5,147,0.25
23.000,5.20700E-5,148,0.25
23.050,5.20700E-5,147,0.13
23.100,5.20700E-5,148,0.00
23.150,5.20700E-5,148,0.13
23.200,5.20700E-5,149,0.25
23.250,5.27050E-5,149,0.25
23.300,5.27050E-5,149,0.13
23.350,5.27050E-5,149,0.00
23.400,5.27050E-5,151,0.13
23.450,5.27050E-5,151,0.25
23.500,5.33400E-5,152,0.25
23.550,5.33400E-5,152,0.13
23.600,5.33400E-5,153,0.13
23.650,5.33400E-5,153,0.25
23.700,5.39750E-5,153,0.25
23.750,5.39750E-5,154,0.13
23.800,5.39750E-5,154,0.00
23.850,5.39750E-5,155,0.00
23.900,5.39750E-5,155,0.13
23.950,5.39750E-5,155,0.25
24.000,5.46100E-5,156,0.25
24.050,5.46100E-5,156,0.13
24.100,5.46100E-5,156,0.00
24.150,5.46100E-5,157,0.13
24.200,5.46100E-5,157,0.25
24.250,5.52450E-5,158,0.25
24.300,5.52450E-5,158,0.13
24.350,5.52450E-5,159,0.00
24.400,5.52450E-5,159,0.13
24.450,5.52450E-5,160,0.25
24.500,5.58800E-5,161,0.25
24.550,5.58800E-5,161,0.25
24.600,5.58800E-5,162,0.25
24.650,5.65150E-5,163,0.25
24.700,5.65150E-5,164,0.13
24.750,5.65150E-5,163,0.00
24.800,5.65150E-5,163,0.13
24.850,5.65150E-5,164,0.25
24.900,5.71500E-5,164,0.25
24.950,5.71500E-5,165,0.13
25.000,5.71500E-5,166,0.00
25.050,5.71500E-5,165,0.00
25.100,5.71500E-5,166,0.00
25.150,5.71500E-5,167,0.00
25.200,5.71500E-5,166,0.00
25.250,5.71500E-5,166,0.13
25.300,5.71500E-5,167,0.25
25.350,5.77850E-5,167,0.25
25.400,5.77850E-5,167,0.13
25.450,5.77850E-5,168,0.00
25.500,5.77850E-5,167,0.00
25.550,5.77850E-5,168,0.00
25.600,5.77850E-5,168,0.13
25.650,5.77850E-5,169,0.25
25.700,5.84200E-5,169,0.25
25.750,5.84200E-5,170,0.13
25.800,5.84200E-5,170,0.00
25.850,5.84200E-5,170,0.00
25.900,5.84200E-5,171,0.00
25.950,5.84200E-5,171,0.13
26.000,5.84200E-5,171,0.25
26.050,5.90550E-5,171,0.25
26.100,5.90550E-5,171,0.13
26.150,5.90550E-5,172,0.00
26.200,5.90550E-5,172,0.00
26.250,5.90550E-5,172,0.13
26.300,5.90550E-5,173,0.25
26.350,5.96900E-5,174,0.25
26.400,5.96900E-5,175,0.13
26.450,5.96900E-5,175,0.13
26.500,5.96900E-5,176,0.25
26.550,6.03250E-5,176,0.25
26.600,6.03250E-5,176,0.13
26.650,6.03250E-5,177,0.00
26.700,6.03250E-5,177,0.13
26.750,6.03250E-5,178,0.25
26.800,6.09600E-5,179,0.38
26.850,6.09600E-5,180,0.38
26.900,6.15950E-5,180,0.25
26.950,6.15950E-5,182,0.13
27.000,6.15950E-5,182,0.00
27.050,6.15950E-5,182,0.13
27.100,6.15950E-5,183,0.25
27.150,6.22300E-5,183,0.25
27.200,6.22300E-5,184,0.13
27.250,6.22300E-5,184,0.13
27.300,6.22300E-5,185,0.25
27.350,6.28650E-5,186,0.25
27.400,6.28650E-5,186,0.13
27.450,6.28650E-5,187,0.13
27.500,6.28650E-5,187,0.25
27.550,6.35000E-5,187,0.25
27.600,6.35000E-5,188,0.13
27.650,6.35000E-5,188,0.00
27.700,6.35000E-5,188,0.00
27.750,6.35000E-5,188,0.13
27.800,6.35000E-5,189,0.25
27.850,6.41350E-5,190,0.25
27.900,6.41350E-5,190,0.13
27.950,6.41350E-5,192,0.13
28.000,6.41350E-5,192,0.25
28.050,6.47700E-5,193,0.25
28.100,6.47700E-5,192,0.13
28.150,6.47700E-5,193,0.00
28.200,6.47700E-5,194,0.00
28.250,6.47700E-5,194,0.13
28.300,6.47700E-5,194,0.25
28.350,6.54050E-5,195,0.25
28.400,6.54050E-5,195,0.13
28.450,6.54050E-5,196,0.00
28.500,6.54050E-5,197,0.13
28.550,6.54050E-5,197,0.25
28.600,6.60400E-5,197,0.25
28.650,6.60400E-5,197,0.13
28.700,6.60400E-5,198,0.00
28.750,6.60400E-5,199,0.13
28.800,6.60400E-5,199,0.25
28.850,6.66750E-5,200,0.25
28.900,6.66750E-5,200,0.13
28.950,6.66750E-5,201,0.00
29.000,6.66750E-5,200,0.13
29.050,6.66750E-5,201,0.25
29.100,6.73100E-5,201,0.25
29.150,6.73100E-5,201,0.13
29.200,6.73100E-5,203,0.13
29.250,6.73100E-5,203,0.25
29.300,6.79450E-5,204,0.25
29.350,6.79450E-5,204,0.13
29.400,6.79450E-5,205,0.00
29.450,6.79450E-5,206,0.13
29.500,6.79450E-5,206,0.25
29.550,6.85800E-5,206,0.25
29.600,6.85800E-5,206,0.13
29.650,6.85800E-5,207,0.00
29.700,6.85800E-5,206,0.00
29.750,6.85800E-5,207,0.00
29.800,6.85800E-5,207,0.00
29.850,6.85800E-5,207,0.00
29.900,6.85800E-5,208,0.13
29.950,6.85800E-5,208,0.25
30.000,6.92150E-5,208,0.25
30.050,6.92150E-5,208,0.13
30.100,6.92150E-5,209,0.00
30.150,6.92150E-5,209,0.00
30.200,6.92150E-5,209,0.00
30.250,6.92150E-5,209,0.13
30.300,6.92150E-5,210,0.25
30.350,6.98500E-5,211,0.25
30.400,6.98500E-5,211,0.13
30.450,6.98500E-5,210,0.00
30.500,6.98500E-5,211,0.00
30.550,6.98500E-5,212,0.00
30.600,6.98500E-5,212,0.13
30.650,6.98500E-5,212,0.25
30.700,7.04850E-5,213,0.25
30.750,7.04850E-5,213,0.13
30.800,7.04850E-5,213,0.00
30.850,7.04850E-5,214,0.00
30.900,7.04850E-5,214,0.00
30.950,7.04850E-5,214,0.00
31.000,7.04850E-5,214,0.13
31.050,7.04850E-5,214,0.25
31.100,7.11200E-5,215,0.25
31.150,7.11200E-5,215,0.13
31.200,7.11200E-5,216,0.00
31.250,7.11200E-5,216,0.00
31.300,7.11200E-5,216,0.00
31.350,7.11200E-5,216,0.00
31.400,7.11200E-5,216,0.13
31.450,7.11200E-5,216,0.25
31.500,7.17550E-5,217,0.25
31.550,7.17550E-5,217,0.13
31.600,7.17550E-5,217,0.00
31.650,7.17550E-5,218,0.00
31.700,7.17550E-5,217,0.00
31.750,7.17550E-5,217,0.00
31.800,7.17550E-5,218,0.00
31.850,7.17550E-5,218,0.00
31.900,7.17550E-5,218,0.00
31.950,7.17550E-5,219,0.00
32.000,7.17550E-5,219,0.00
32.050,7.17550E-5,219,0.00
32.100,7.17550E-5,218,0.00
32.150,7.17550E-5,218,0.00
32.200,7.17550E-5,218,0.00
32.250,7.17550E-5,219,0.13
32.300,7.17550E-5,219,0.25
32.350,7.23900E-5,219,0.25
32.400,7.23900E-5,219,0.13
32.450,7.23900E-5,219,0.00
32.500,7.23900E-5,219,0.00
32.550,7.23900E-5,220,0.00
32.600,7.23900E-5,220,0.00
32.650,7.23900E-5,220,0.13
32.700,7.23900E-5,222,0.25
32.750,7.30250E-5,221,0.25
32.800,7.30250E-5,221,0.13
32.850,7.30250E-5,221,0.00
32.900,7.30250E-5,222,0.00
32.950,7.30250E-5,221,0.00
33.000,7.30250E-5,222,0.00
33.050,7.30250E-5,222,0.00
33.100,7.30250E-5,222,0.00
33.150,7.30250E-5,223,0.00
33.200,7.30250E-5,223,0.13
33.250,7.30250E-5,223,0.25
33.300,7.36600E-5,223,0.25
33.350,7.36600E-5,224,0.13
33.400,7.36600E-5,225,0.00
33.450,7.36600E-5,225,0.00
33.500,7.36600E-5,225,0.13
33.550,7.36600E-5,226,0.25
33.600,7.42950E-5,226,0.25
33.650,7.42950E-5,227,0.13
33.700,7.42950E-5,227,0.00
33.750,7.42950E-5,227,0.00
33.800,7.42950E-5,228,0.00
33.850,7.42950E-5,228,0.00
33.900,7.42950E-5,228,0.13
33.950,7.42950E-5,229,0.25
34.000,7.49300E-5,229,0.25
34.050,7.49300E-5,229,0.13
34.100,7.49300E-5,229,0.00
34.150,7.49300E-5,229,0.00
34.200,7.49300E-5,229,0.00
34.250,7.49300E-5,230,0.00
34.300,7.49300E-5,230,0.13
34.350,7.49300E-5,230,0.25
34.400,7.55650E-5,230,0.25
34.450,7.55650E-5,232,0.13
34.500,7.55650E-5,231,0.00
34.550,7.55650E-5,231,0.00
34.600,7.55650E-5,231,0.00
34.650,7.55650E-5,232,0.00
34.700,7.55650E-5,233,0.13
34.750,7.55650E-5,233,0.25
34.800,7.62000E-5,233,0.25
34.850,7.62000E-5,233,0.13
34.900,7.62000E-5,233,0.00
34.950,7.62000E-5,234,0.00
35.000,7.62000E-5,235,0.00
35.050,7.62000E-5,234,0.00
35.100,7.62000E-5,235,0.00
35.150,7.62000E-5,235,0.00
35.200,7.62000E-5,235,0.13
35.250,7.62000E-5,235,0.25
35.300,7.68350E-5,235,0.25
35.350,7.68350E-5,235,0.13
35.400,7.68350E-5,236,0.00
35.450,7.68350E-5,236,0.00
35.500,7.68350E-5,236,0.00
35.550,7.68350E-5,236,0.00
35.600,7.68350E-5,236,0.00
35.650,7.68350E-5,236,0.00
35.700,7.68350E-5,236,0.00
35.750,7.68350E-5,236,0.00
35.800,7.68350E-5,237,0.00
35.850,7.68350E-5,236,0.00
35.900,7.68350E-5,237,0.00
35.950,7.68350E-5,236,0.00
36.000,7.68350E-5,236,0.00
36.050,7.68350E-5,236,0.00
36.100,7.68350E-5,236,0.00
36.150,7.68350E-5,237,0.00
36.200,7.68350E-5,237,0.00
36.250,7.68350E-5,237,0.13
36.300,7.68350E-5,237,0.25
36.350,7.74700E-5,238,0.25
36.400,7.74700E-5,238,0.13
36.450,7.74700E-5,238,0.00
36.500,7.74700E-5,239,0.00
36.550,7.74700E-5,239,0.00
36.600,7.74700E-5,239,0.00
36.650,7.74700E-5,239,0.00
36.700,7.74700E-5,239,0.00
36.750,7.74700E-5,240,0.00
36.800,7.74700E-5,239,0.00
36.850,7.74700E-5,240,0.00
36.900,7.74700E-5,239,0.00
36.950,7.74700E-5,239,0.00
37.000,7.74700E-5,239,0.00
37.050,7.74700E-5,239,0.00
37.100,7.74700E-5,240,0.00
37.150,7.74700E-5,240,0.00
37.200,7.74700E-5,240,0.13
37.250,7.74700E-5,240,0.25
37.300,7.81050E-5,240,0.25
37.350,7.81050E-5,240,0.13
37.400,7.81050E-5,240,0.00
37.450,7.81050E-5,240,0.00
37.500,7.81050E-5,240,0.00
37.550,7.81050E-5,241,0.00
37.600,7.81050E-5,240,0.00
37.650,7.81050E-5,241,0.00
37.700,7.81050E-5,242,0.13
37.750,7.81050E-5,242,0.25
37.800,7.87400E-5,243,0.25
37.850,7.87400E-5,243,0.13
37.900,7.87400E-5,244,0.00
37.950,7.87400E-5,244,0.13
38.000,7.87400E-5,244,0.25
38.050,7.93750E-5,244,0.25
38.100,7.93750E-5,245,0.13
38.150,7.93750E-5,245,0.00
38.200,7.93750E-5,244,0.00
38.250,7.93750E-5,245,0.00
38.300,7.93750E-5,246,0.00
38.350,7.93750E-5,246,0.00
38.400,7.93750E-5,246,0.00
38.450,7.93750E-5,246,0.00
38.500,7.93750E-5,247,0.13
38.550,7.93750E-5,247,0.25
38.600,8.00100E-5,247,0.25
38.650,8.00100E-5,247,0.13
38.700,8.00100E-5,248,0.00
38.750,8.00100E-5,248,0.00
38.800,8.00100E-5,249,0.00
38.850,8.00100E-5,249,0.00
38.900,8.00100E-5,248,0.00
38.950,8.00100E-5,249,0.00
