"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.600,7.74700E-5,92,0.25
12.650,7.74700E-5,92,0.25
12.700,7.74700E-5,93,0.25
12.750,7.81050E-5,94,0.25
12.800,7.81050E-5,93,0.25
12.850,7.81050E-5,94,0.25
12.900,7.87400E-5,94,0.38
12.950,7.87400E-5,95,0.38
13.000,7.93750E-5,95,0.38
13.050,7.93750E-5,95,0.38
13.100,8.00100E-5,96,0.25
13.150,8.00100E-5,96,0.25
13.200,8.00100E-5,97,0.25
13.250,8.06450E-5,97,0.38
13.300,8.06450E-5,97,0.38
13.350,8.12800E-5,98,0.38
13.400,8.12800E-5,97,0.38
13.450,8.19150E-5,98,0.38
13.500,8.19150E-5,99,0.38
13.550,8.25500E-5,99,0.38
13.600,8.25500E-5,100,0.38
13.650,8.31850E-5,99,0.25
13.700,8.31850E-5,100,0.25
13.750,8.31850E-5,100,0.25
13.800,8.38200E-5,101,0.25
13.850,8.38200E-5,100,0.25
13.900,8.38200E-5,101,0.25
13.950,8.44550E-5,102,0.25
14.000,8.44550E-5,102,0.25
14.050,8.44550E-5,102,0.25
14.100,8.50900E-5,103,0.38
14.150,8.50900E-5,103,0.38
14.200,8.57250E-5,103,0.25
14.250,8.57250E-5,103,0.25
14.300,8.57250E-5,104,0.25
14.350,8.63600E-5,104,0.25
14.400,8.63600E-5,104,0.25
14.450,8.63600E-5,104,0.25
14.500,8.69950E-5,105,0.25
14.550,8.69950E-5,104,0.25
14.600,8.69950E-5,106,0.25
14.650,8.76300E-5,105,0.25
14.700,8.76300E-5,106,0.25
14.750,8.76300E-5,106,0.25
14.800,8.82650E-5,107,0.38
14.850,8.82650E-5,107,0.38
14.900,8.89000E-5,107,0.25
14.950,8.89000E-5,107,0.25
15.000,8.89000E-5,107,0.25
15.050,8.95350E-5,108,0.25
15.100,8.95350E-5,108,0.25
15.150,8.95350E-5,108,0.25
15.200,9.01700E-5,108,0.25
15.250,9.01700E-5,109,0.13
15.300,9.01700E-5,108,0.13
15.350,9.01700E-5,109,0.25
15.400,9.08050E-5,110,0.38
15.450,9.08050E-5,110,0.38
15.500,9.14400E-5,110,0.25
15.550,9.14400E-5,110,0.25
15.600,9.14400E-5,111,0.25
15.650,9.20750E-5,111,0.38
15.700,9.20750E-5,111,0.38
15.750,9.27100E-5,112,0.38
15.800,9.27100E-5,111,0.38
15.850,9.33450E-5,113,0.38
15.900,9.33450E-5,113,0.38
15.950,9.39800E-5,114,0.25
16.000,9.39800E-5,114,0.13
16.050,9.39800E-5,114,0.13
16.100,9.39800E-5,114,0.25
16.150,9.46150E-5,114,0.25
16.200,9.46150E-5,115,0.25
16.250,9.46150E-5,115,0.25
16.300,9.52500E-5,115,0.25
16.350,9.52500E-5,116,0.25
16.400,9.52500E-5,115,0.25
16.450,9.58850E-5,116,0.38
16.500,9.58850E-5,117,0.38
16.550,9.65200E-5,116,0.25
16.600,9.65200E-5,118,0.25
16.650,9.65200E-5,117,0.25
16.700,9.71550E-5,118,0.38
16.750,9.71550E-5,118,0.38
16.800,9.77900E-5,118,0.38
16.850,9.77900E-5,119,0.38
16.900,9.84250E-5,118,0.38
16.950,9.84250E-5,120,0.38
17.000,9.90600E-5,119,0.38
17.050,9.90600E-5,120,0.38
17.100,9.96950E-5,121,0.25
17.150,9.96950E-5,121,0.25
17.200,9.96950E-5,121,0.25
17.250,1.00330E-4,122,0.25
17.300,1.00330E-4,122,0.25
17.350,1.00330E-4,122,0.25
17.400,1.00965E-4,123,0.38
17.450,1.00965E-4,122,0.38
17.500,1.01600E-4,123,0.38
17.550,1.01600E-4,124,0.51
17.600,1.02235E-4,124,0.63
17.650,1.02870E-4,125,0.63
17.700,1.03505E-4,125,0.38
17.750,1.03505E-4,126,0.25
17.800,1.03505E-4,126,0.25
17.850,1.04140E-4,127,0.25
17.900,1.04140E-4,127,0.25
17.950,1.04140E-4,127,0.25
18.000,1.04775E-4,127,0.25
18.050,1.04775E-4,127,0.25
18.100,1.04775E-4,128,0.25
18.150,1.05410E-4,127,0.25
18.200,1.05410E-4,128,0.25
18.250,1.05410E-4,128,0.25
18.300,1.06045E-4,129,0.25
18.350,1.06045E-4,128,0.25
18.400,1.06045E-4,129,0.38
18.450,1.06680E-4,130,0.51
18.500,1.07315E-4,130,0.51
18.550,1.07315E-4,130,0.38
18.600,1.07950E-4,131,0.25
18.650,1.07950E-4,130,0.25
18.700,1.07950E-4,131,0.25
18.750,1.08585E-4,131,0.25
18.800,1.08585E-4,131,0.25
18.850,1.08585E-4,132,0.38
18.900,1.09220E-4,133,0.64
18.950,1.09855E-4,134,0.63
19.000,1.10490E-4,134,0.38
19.050,1.10490E-4,134,0.25
19.100,1.10490E-4,135,0.25
19.150,1.11125E-4,134,0.25
19.200,1.11125E-4,135,0.13
19.250,1.11125E-4,135,0.13
19.300,1.11125E-4,136,0.25
19.350,1.11760E-4,136,0.25
19.400,1.11760E-4,136,0.25
19.450,1.11760E-4,136,0.25
19.500,1.12395E-4,136,0.25
19.550,1.12395E-4,137,0.13
19.600,1.12395E-4,136,0.00
19.650,1.12395E-4,137,0.00
19.700,1.12395E-4,137,0.13
19.750,1.12395E-4,137,0.25
19.800,1.13030E-4,137,0.25
19.850,1.13030E-4,137,0.13
19.900,1.13030E-4,137,0.13
19.950,1.13030E-4,138,0.25
20.000,1.13665E-4,138,0.25
20.050,1.13665E-4,138,0.13
20.100,1.13665E-4,138,0.00
20.150,1.13665E-4,139,0.00
20.200,1.13665E-4,139,0.00
20.250,1.13665E-4,139,0.13
20.300,1.13665E-4,139,0.25
20.350,1.14300E-4,138,0.25
20.400,1.14300E-4,138,0.25
20.450,1.14300E-4,140,0.25
20.500,1.14935E-4,139,0.25
20.550,1.14935E-4,140,0.13
20.600,1.14935E-4,141,0.13
20.650,1.14935E-4,140,0.25
20.700,1.15570E-4,140,0.25
20.750,1.15570E-4,140,0.13
20.800,1.15570E-4,141,0.00
20.850,1.15570E-4,140,0.13
20.900,1.15570E-4,141,0.25
20.950,1.16205E-4,142,0.25
21.000,1.16205E-4,141,0.13
21.050,1.16205E-4,141,0.13
21.100,1.16205E-4,142,0.25
21.150,1.16840E-4,141,0.25
21.200,1.16840E-4,142,0.13
21.250,1.16840E-4,143,0.00
21.300,1.16840E-4,142,0.13
21.350,1.16840E-4,143,0.25
21.400,1.17475E-4,142,0.25
21.450,1.17475E-4,143,0.25
21.500,1.17475E-4,143,0.25
21.550,1.18110E-4,143,0.25
21.600,1.18110E-4,144,0.25
21.650,1.18110E-4,144,0.38
21.700,1.18745E-4,144,0.51
21.750,1.19380E-4,145,0.38
21.800,1.19380E-4,145,0.13
21.850,1.19380E-4,146,0.13
21.900,1.19380E-4,146,0.25
21.950,1.20015E-4,145,0.25
22.000,1.20015E-4,146,0.13
22.050,1.20015E-4,147,0.00
22.100,1.20015E-4,146,0.13
22.150,1.20015E-4,146,0.25
22.200,1.20650E-4,146,0.25
22.250,1.20650E-4,147,0.13
22.300,1.20650E-4,147,0.00
22.350,1.20650E-4,147,0.13
22.400,1.20650E-4,147,0.38
22.450,1.21285E-4,147,0.76
22.500,1.21920E-4,148,1.14
22.550,1.23190E-4,149,1.27
22.600,1.24460E-4,151,1.02
22.650,1.25095E-4,153,0.51
22.700,1.25095E-4,153,0.13
22.750,1.25095E-4,153,0.00
22.800,1.25095E-4,153,0.00
22.850,1.25095E-4,153,0.00
22.900,1.25095E-4,153,0.00
22.950,1.25095E-4,153,0.00
23.000,1.25095E-4,153,0.00
23.050,1.25095E-4,153,0.13
23.100,1.25095E-4,153,0.38
23.150,1.25730E-4,153,0.63
23.200,1.26365E-4,154,0.89
23.250,1.27000E-4,155,1.14
23.300,1.28270E-4,156,1.27
23.350,1.29540E-4,158,1.02
23.400,1.30175E-4,159,0.51
23.450,1.30175E-4,159,0.25
23.500,1.30175E-4,159,0.25
23.550,1.30810E-4,159,0.25
23.600,1.30810E-4,159,0.13
23.650,1.30810E-4,160,0.00
23.700,1.30810E-4,159,0.00
23.750,1.30810E-4,160,0.00
23.800,1.30810E-4,160,0.00
23.850,1.30810E-4,159,0.25
23.900,1.30810E-4,160,0.64
23.950,1.32080E-4,160,0.89
24.000,1.32715E-4,162,0.89
24.050,1.33350E-4,164,0.76
24.100,1.33985E-4,164,0.63
24.150,1.34620E-4,165,0.51
24.200,1.34620E-4,165,0.38
24.250,1.35255E-4,166,0.25
24.300,1.35255E-4,166,0.13
24.350,1.35255E-4,165,0.00
24.400,1.35255E-4,165,0.00
24.450,1.35255E-4,166,0.00
24.500,1.35255E-4,165,0.00
24.550,1.35255E-4,166,0.00
24.600,1.35255E-4,166,0.00
24.650,1.35255E-4,165,0.00
24.700,1.35255E-4,166,0.00
24.750,1.35255E-4,165,0.00
24.800,1.35255E-4,165,0.00
24.850,1.35255E-4,165,0.00
24.900,1.35255E-4,166,0.00
24.950,1.35255E-4,165,0.13
25.000,1.35255E-4,165,0.25
25.050,1.35890E-4,166,0.25
25.100,1.35890E-4,166,0.13
25.150,1.35890E-4,166,0.00
25.200,1.35890E-4,165,0.00
25.250,1.35890E-4,165,0.00
25.300,1.35890E-4,166,0.00
25.350,1.35890E-4,166,0.00
25.400,1.35890E-4,166,0.00
25.450,1.35890E-4,166,0.25
25.500,1.35890E-4,166,0.76
25.550,1.37160E-4,167,1.14
25.600,1.38430E-4,169,1.02
25.650,1.39065E-4,169,0.51
25.700,1.39065E-4,171,0.13
25.750,1.39065E-4,170,0.00
25.800,1.39065E-4,171,0.13
25.850,1.39065E-4,171,0.25
25.900,1.39700E-4,171,0.25
25.950,1.39700E-4,171,0.13
26.000,1.39700E-4,170,0.00
26.050,1.39700E-4,171,0.00
26.100,1.39700E-4,171,0.13
26.150,1.39700E-4,171,0.25
26.200,1.40335E-4,171,0.51
26.250,1.40335E-4,172,0.89
26.300,1.41605E-4,173,1.27
26.350,1.42875E-4,175,1.40
26.400,1.44145E-4,176,1.14
26.450,1.44780E-4,177,0.89
26.500,1.45415E-4,178,0.76
26.550,1.46050E-4,180,0.89
26.600,1.46685E-4,181,0.89
26.650,1.47955E-4,182,0.76
26.700,1.47955E-4,182,0.64
26.750,1.48590E-4,182,0.51
26.800,1.49225E-4,183,0.38
26.850,1.49225E-4,184,0.25
26.900,1.49225E-4,183,0.25
26.950,1.49860E-4,184,0.25
27.000,1.49860E-4,184,0.25
27.050,1.49860E-4,184,0.25
27.100,1.50495E-4,185,0.38
27.150,1.50495E-4,185,0.38
27.200,1.51130E-4,185,0.38
27.250,1.51130E-4,186,0.38
27.300,1.51765E-4,185,0.25
27.350,1.51765E-4,186,0.13
27.400,1.51765E-4,186,0.00
27.450,1.51765E-4,186,0.00
27.500,1.51765E-4,187,0.00
27.550,1.51765E-4,187,0.00
27.600,1.51765E-4,186,0.00
27.650,1.51765E-4,187,0.00
27.700,1.51765E-4,186,0.13
27.750,1.51765E-4,186,0.25
27.800,1.52400E-4,186,0.25
27.850,1.52400E-4,187,0.13
27.900,1.52400E-4,187,0.13
27.950,1.52400E-4,187,0.38
28.000,1.53035E-4,187,0.51
28.050,1.53670E-4,188,0.51
28.100,1.53670E-4,188,0.38
28.150,1.54305E-4,189,0.38
28.200,1.54305E-4,189,0.51
28.250,1.54940E-4,190,0.64
28.300,1.55575E-4,191,0.63
28.350,1.56210E-4,192,0.51
28.400,1.56210E-4,192,0.38
28.450,1.56845E-4,192,0.25
28.500,1.56845E-4,192,0.13
28.550,1.56845E-4,192,0.00
28.600,1.56845E-4,192,0.00
28.650,1.56845E-4,193,0.00
28.700,1.56845E-4,193,0.13
28.750,1.56845E-4,193,0.25
28.800,1.57480E-4,193,0.25
28.850,1.57480E-4,193,0.13
28.900,1.57480E-4,193,0.00
28.950,1.57480E-4,194,0.00
29.000,1.57480E-4,193,0.13
29.050,1.57480E-4,193,0.25
29.100,1.58115E-4,194,0.25
29.150,1.58115E-4,193,0.25
29.200,1.58115E-4,194,0.25
29.250,1.58750E-4,194,0.38
29.300,1.58750E-4,194,0.38
29.350,1.59385E-4,195,0.38
29.400,1.59385E-4,195,0.38
29.450,1.60020E-4,196,0.38
29.500,1.60020E-4,196,0.38
29.550,1.60655E-4,196,0.38
29.600,1.60655E-4,197,0.51
29.650,1.61290E-4,198,0.64
29.700,1.61925E-4,199,0.76
29.750,1.62560E-4,200,0.64
29.800,1.63195E-4,200,0.51
29.850,1.63195E-4,201,0.38
29.900,1.63830E-4,201,0.25
29.950,1.63830E-4,201,0.25
30.000,1.63830E-4,201,0.25
30.050,1.64465E-4,201,0.38
30.100,1.64465E-4,202,0.51
30.150,1.65100E-4,202,0.63
30.200,1.65735E-4,203,0.63
30.250,1.66370E-4,204,0.51
30.300,1.66370E-4,204,0.38
30.350,1.67005E-4,205,0.38
30.400,1.67005E-4,206,0.51
30.450,1.67640E-4,206,0.64
30.500,1.68275E-4,207,0.76
30.550,1.68910E-4,207,0.64
30.600,1.69545E-4,208,0.51
30.650,1.69545E-4,209,0.38
30.700,1.70180E-4,210,0.38
30.750,1.70180E-4,209,0.38
30.800,1.70815E-4,210,0.25
30.850,1.70815E-4,210,0.25
30.900,1.70815E-4,210,0.25
30.950,1.71450E-4,210,0.25
31.000,1.71450E-4,210,0.13
31.050,1.71450E-4,210,0.00
31.100,1.71450E-4,210,0.00
31.150,1.71450E-4,211,0.00
31.200,1.71450E-4,211,0.00
31.250,1.71450E-4,211,0.13
31.300,1.71450E-4,211,0.25
31.350,1.72085E-4,211,0.25
31.400,1.72085E-4,211,0.13
31.450,1.72085E-4,211,0.00
31.500,1.72085E-4,211,0.00
31.550,1.72085E-4,211,0.00
31.600,1.72085E-4,210,0.00
31.650,1.72085E-4,210,0.00
31.700,1.72085E-4,211,0.00
31.750,1.72085E-4,211,0.00
31.800,1.72085E-4,211,0.00
31.850,1.72085E-4,211,0.00
31.900,1.72085E-4,211,0.00
31.950,1.72085E-4,211,0.00
32.000,1.72085E-4,210,0.00
32.050,1.72085E-4,210,0.13
32.100,1.72085E-4,211,0.25
32.150,1.72720E-4,211,0.25
32.200,1.72720E-4,212,0.13
32.250,1.72720E-4,211,0.00
32.300,1.72720E-4,211,0.00
32.350,1.72720E-4,212,0.00
32.400,1.72720E-4,211,0.00
32.450,1.72720E-4,211,0.00
32.500,1.72720E-4,211,0.00
32.550,1.72720E-4,211,0.00
32.600,1.72720E-4,212,0.00
32.650,1.72720E-4,212,0.00
32.700,1.72720E-4,211,0.00
32.750,1.72720E-4,212,0.00
32.800,1.72720E-4,212,0.00
32.850,1.72720E-4,211,0.00
32.900,1.72720E-4,212,0.00
32.950,1.72720E-4,212,0.13
33.000,1.72720E-4,211,0.25
33.050,1.73355E-4,211,0.25
33.100,1.73355E-4,212,0.13
33.150,1.73355E-4,212,0.00
33.200,1.73355E-4,212,0.13
33.250,1.73355E-4,212,0.25
33.300,1.73990E-4,213,0.25
33.350,1.73990E-4,212,0.25
33.400,1.73990E-4,213,0.25
33.450,1.74625E-4,213,0.25
33.500,1.74625E-4,213,0.13
33.550,1.74625E-4,214,0.13
33.600,1.74625E-4,214,0.25
33.650,1.75260E-4,214,0.25
33.700,1.75260E-4,214,0.13
33.750,1.75260E-4,214,0.00
33.800,1.75260E-4,214,0.00
33.850,1.75260E-4,214,0.00
33.900,1.75260E-4,215,0.00
33.950,1.75260E-4,214,0.00
34.000,1.75260E-4,214,0.00
34.050,1.75260E-4,214,0.00
34.100,1.75260E-4,214,0.13
34.150,1.75260E-4,214,0.25
34.200,1.75895E-4,214,0.25
34.250,1.75895E-4,214,0.13
34.300,1.75895E-4,215,0.00
34.350,1.75895E-4,214,0.00
34.400,1.75895E-4,215,0.13
34.450,1.75895E-4,215,0.25
34.500,1.76530E-4,215,0.38
34.550,1.76530E-4,215,0.38
34.600,1.77165E-4,216,0.25
34.650,1.77165E-4,217,0.25
34.700,1.77165E-4,216,0.25
34.750,1.77800E-4,217,0.38
34.800,1.77800E-4,218,0.38
34.850,1.78435E-4,218,0.25
34.900,1.78435E-4,219,0.25
34.950,1.78435E-4,218,0.25
35.000,1.79070E-4,219,0.38
35.050,1.79070E-4,220,0.38
35.100,1.79705E-4,220,0.25
35.150,1.79705E-4,220,0.25
35.200,1.79705E-4,220,0.25
35.250,1.80340E-4,220,0.38
35.300,1.80340E-4,220,0.38
35.350,1.80975E-4,221,0.25
35.400,1.80975E-4,221,0.25
35.450,1.80975E-4,222,0.25
35.500,1.81610E-4,222,0.38
35.550,1.81610E-4,222,0.51
35.600,1.82245E-4,223,0.51
35.650,1.82880E-4,223,0.38
35.700,1.82880E-4,224,0.25
35.750,1.82880E-4,224,0.38
35.800,1.83515E-4,224,0.64
35.850,1.84150E-4,225,0.76
35.900,1.84785E-4,226,0.76
35.950,1.85420E-4,227,0.76
36.000,1.86055E-4,228,0.76
36.050,1.86690E-4,228,0.64
36.100,1.87325E-4,229,0.51
36.150,1.87325E-4,230,0.64
36.200,1.87960E-4,230,0.76
36.250,1.89230E-4,230,0.76
36.300,1.89230E-4,231,0.64
36.350,1.89865E-4,232,0.51
36.400,1.90500E-4,233,0.51
36.450,1.90500E-4,233,0.51
36.500,1.91135E-4,233,0.51
36.550,1.91770E-4,233,0.64
36.600,1.91770E-4,233,1.78
36.650,1.93040E-4,92,4.57
36.700,1.98755E-4,-20,6.22
36.750,2.07645E-4,-21,4.95
36.800,2.08280E-4,-20,2.03
36.850,2.08280E-4,-20,0.13
36.900,2.08280E-4,-21,0.00
36.950,2.08280E-4,-20,0.00
37.000,2.08280E-4,-20,0.00
37.050,2.08280E-4,-20,0.00
37.100,2.08280E-4,-20,0.00
37.150,2.08280E-4,-21,0.00
37.200,2.08280E-4,-21,0.00
37.250,2.08280E-4,-20,0.00
37.300,2.08280E-4,-21,0.00
37.350,2.08280E-4,-20,0.00
37.400,2.08280E-4,-21,0.00
37.450,2.08280E-4,-20,0.00
37.500,2.08280E-4,-20,0.00
37.550,2.08280E-4,-20,0.00
37.600,2.08280E-4,-20,0.00
37.650,2.08280E-4,-20,0.00
37.700,2.08280E-4,-20,0.00
37.750,2.08280E-4,-21,0.00
37.800,2.08280E-4,-20,0.00
37.850,2.08280E-4,-21,0.00
37.900,2.08280E-4,-20,0.00
37.950,2.08280E-4,-21,0.00
38.000,2.08280E-4,-21,0.00
38.050,2.08280E-4,-20,0.00
38.100,2.08280E-4,-20,0.00
38.150,2.08280E-4,-21,0.00
38.200,2.08280E-4,-21,0.00
38.250,2.08280E-4,-20,0.00
38.300,2.08280E-4,-21,0.00
38.350,2.08280E-4,-21,0.00
38.400,2.08280E-4,-21,0.00
38.450,2.08280E-4,-20,0.00
38.500,2.08280E-4,-21,0.00
38.550,2.08280E-4,-21,0.00
