"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.800,1.73355E-4,-19,0.00
12.850,1.73355E-4,-19,0.00
12.900,1.73355E-4,-19,0.00
12.950,1.73355E-4,-19,0.00
13.000,1.73355E-4,-20,0.00
13.050,1.73355E-4,-19,0.00
13.100,1.73355E-4,-19,0.00
13.150,1.73355E-4,-19,0.00
13.200,1.73355E-4,-19,0.00
13.250,1.73355E-4,-19,0.00
13.300,1.73355E-4,-19,0.00
13.350,1.73355E-4,-19,0.00
13.400,1.73355E-4,-19,0.00
13.450,1.73355E-4,-19,0.00
13.500,1.73355E-4,-19,0.00
13.550,1.73355E-4,-19,0.00
13.600,1.73355E-4,-19,
