"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
17.350,1.03505E-4,134,0.25
17.400,1.04140E-4,135,0.25
17.450,1.04140E-4,135,0.13
17.500,1.04140E-4,135,0.00
17.550,1.04140E-4,135,0.00
17.600,1.04140E-4,135,0.13
17.650,1.04140E-4,135,0.25
17.700,1.04775E-4,135,0.25
17.750,1.04775E-4,136,0.25
17.800,1.04775E-4,136,0.25
17.850,1.05410E-4,136,0.25
17.900,1.05410E-4,137,0.25
17.950,1.05410E-4,137,0.25
18.000,1.06045E-4,137,0.38
18.050,1.06045E-4,138,0.38
18.100,1.06680E-4,138,0.25
18.150,1.06680E-4,139,0.25
18.200,1.06680E-4,138,0.25
18.250,1.07315E-4,138,0.25
18.300,1.07315E-4,139,0.25
18.350,1.07315E-4,139,0.38
18.400,1.07950E-4,140,0.51
18.450,1.08585E-4,141,0.51
18.500,1.08585E-4,141,0.38
18.550,1.09220E-4,142,0.38
18.600,1.09220E-4,143,0.38
18.650,1.09855E-4,143,0.25
18.700,1.09855E-4,142,0.13
18.750,1.09855E-4,143,0.00
18.800,1.09855E-4,142,0.00
18.850,1.09855E-4,143,0.13
18.900,1.09855E-4,143,0.25
18.950,1.10490E-4,143,0.25
19.000,1.10490E-4,143,0.25
19.050,1.10490E-4,144,0.25
19.100,1.11125E-4,144,0.25
19.150,1.11125E-4,144,0.25
19.200,1.11125E-4,145,0.25
19.250,1.11760E-4,145,0.25
19.300,1.11760E-4,146,0.25
19.350,1.11760E-4,145,0.25
19.400,1.12395E-4,146,0.38
19.450,1.12395E-4,146,0.38
19.500,1.13030E-4,146,0.25
19.550,1.13030E-4,147,0.25
19.600,1.13030E-4,147,0.25
19.650,1.13665E-4,147,0.25
19.700,1.13665E-4,148,0.25
19.750,1.13665E-4,148,0.25
19.800,1.14300E-4,148,0.25
19.850,1.14300E-4,149,0.25
19.900,1.14300E-4,148,0.25
19.950,1.14935E-4,149,0.38
20.000,1.14935E-4,149,0.38
20.050,1.15570E-4,150,0.38
20.100,1.15570E-4,151,0.51
20.150,1.16205E-4,151,0.51
20.200,1.16840E-4,152,0.51
20.250,1.16840E-4,152,0.38
20.300,1.17475E-4,153,0.38
20.350,1.17475E-4,153,0.38
20.400,1.18110E-4,154,0.25
20.450,1.18110E-4,154,0.13
20.500,1.18110E-4,154,0.13
20.550,1.18110E-4,154,0.25
20.600,1.18745E-4,154,0.25
20.650,1.18745E-4,155,0.13
20.700,1.18745E-4,154,0.13
20.750,1.18745E-4,155,0.25
20.800,1.19380E-4,155,0.25
20.850,1.19380E-4,155,0.25
20.900,1.19380E-4,156,0.38
20.950,1.20015E-4,156,0.63
21.000,1.20650E-4,157,0.89
21.050,1.21285E-4,158,1.02
21.100,1.22555E-4,159,1.02
21.150,1.23190E-4,160,0.89
21.200,1.23825E-4,161,0.76
21.250,1.24460E-4,163,0.63
