"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
13.050,5.33400E-5,45,0.51
13.100,5.39750E-5,45,0.38
13.150,5.39750E-5,45,0.25
13.200,5.39750E-5,45,0.25
13.250,5.46100E-5,46,0.25
13.300,5.46100E-5,45,0.13
13.350,5.46100E-5,46,0.13
13.400,5.46100E-5,46,0.25
13.450,5.52450E-5,47,0.38
13.500,5.52450E-5,47,0.38
13.550,5.58800E-5,47,0.38
13.600,5.58800E-5,47,0.38
13.650,5.65150E-5,47,0.25
13.700,5.65150E-5,48,0.13
13.750,5.65150E-5,48,0.13
13.800,5.65150E-5,48,0.25
13.850,5.71500E-5,48,0.38
13.900,5.71500E-5,48,0.38
13.950,5.77850E-5,48,0.38
14.000,5.77850E-5,49,0.51
14.050,5.84200E-5,49,0.51
14.100,5.90550E-5,50,0.51
14.150,5.90550E-5,49,0.38
14.200,5.96900E-5,50,0.25
14.250,5.96900E-5,50,0.13
14.300,5.96900E-5,50,0.13
14.350,5.96900E-5,50,0.25
14.400,6.03250E-5,51,0.25
14.450,6.03250E-5,50,0.25
14.500,6.03250E-5,51,0.25
14.550,6.09600E-5,51,0.25
14.600,6.09600E-5,51,0.13
14.650,6.09600E-5,52,0.00
14.700,6.09600E-5,52,0.00
14.750,6.09600E-5,52,0.13
14.800,6.09600E-5,52,0.25
14.850,6.15950E-5,52,0.38
14.900,6.15950E-5,52,0.51
14.950,6.22300E-5,52,0.64
15.000,6.28650E-5,53,0.89
15.050,6.35000E-5,54,1.02
15.100,6.47700E-5,54,1.02
15.150,6.54050E-5,56,0.76
15.200,6.60400E-5,55,0.38
15.250,6.60400E-5,56,0.13
15.300,6.60400E-5,56,0.00
15.350,6.60400E-5,55,0.00
15.400,6.60400E-5,55,0.00
15.450,6.60400E-5,56,0.00
15.500,6.60400E-5,56,0.00
15.550,6.60400E-5,56,0.00
15.600,6.60400E-5,56,0.00
15.650,6.60400E-5,56,0.00
15.700,6.60400E-5,56,0.00
15.750,6.60400E-5,56,0.13
15.800,6.60400E-5,56,0.38
15.850,6.66750E-5,56,0.63
15.900,6.73100E-5,56,0.89
15.950,6.79450E-5,58,0.89
16.000,6.92150E-5,58,0.76
16.050,6.92150E-5,59,0.51
16.100,6.98500E-5,60,0.25
16.150,6.98500E-5,58,0.13
16.200,6.98500E-5,59,0.13
16.250,6.98500E-5,59,0.25
16.300,7.04850E-5,60,0.38
16.350,7.04850E-5,59,0.38
16.400,7.11200E-5,61,0.38
16.450,7.11200E-5,60,0.51
16.500,7.17550E-5,61,0.51
16.550,7.23900E-5,61,0.38
16.600,7.23900E-5,62,0.25
16.650,7.23900E-5,61,0.38
16.700,7.30250E-5,61,0.64
16.750,7.36600E-5,62,0.76
16.800,7.42950E-5,63,0.76
16.850,7.49300E-5,64,0.76
16.900,7.55650E-5,64,0.76
16.950,7.62000E-5,65,0.64
17.000,7.68350E-5,65,0.51
17.050,7.68350E-5,65,0.76
17.100,7.74700E-5,66,1.52
17.150,7.93750E-5,67,2.03
17.200,8.19150E-5,69,1.65
17.250,8.25500E-5,71,0.76
17.300,8.25500E-5,70,0.13
17.350,8.25500E-5,70,0.00
17.400,8.25500E-5,71,0.00
17.450,8.25500E-5,70,0.00
17.500,8.25500E-5,70,0.13
17.550,8.25500E-5,70,0.25
17.600,8.31850E-5,71,0.25
17.650,8.31850E-5,70,0.13
17.700,8.31850E-5,71,0.13
17.750,8.31850E-5,71,0.38
17.800,8.38200E-5,71,0.64
17.850,8.44550E-5,71,0.76
17.900,8.50900E-5,72,0.76
17.950,8.57250E-5,73,0.64
18.000,8.63600E-5,73,0.51
18.050,8.63600E-5,73,0.38
18.100,8.69950E-5,74,0.25
18.150,8.69950E-5,73,0.13
18.200,8.69950E-5,74,0.13
18.250,8.69950E-5,73,0.38
18.300,8.76300E-5,74,0.64
18.350,8.82650E-5,74,0.76
18.400,8.89000E-5,75,0.76
18.450,8.95350E-5,76,0.64
18.500,9.01700E-5,76,0.38
18.550,9.01700E-5,77,0.25
18.600,9.01700E-5,77,0.25
18.650,9.08050E-5,77,0.38
18.700,9.08050E-5,77,0.64
18.750,9.14400E-5,77,0.76
18.800,9.27100E-5,78,0.76
18.850,9.27100E-5,78,0.51
18.900,9.33450E-5,79,0.38
18.950,9.33450E-5,79,0.51
19.000,9.39800E-5,80,0.76
19.050,9.46150E-5,80,1.14
19.100,9.58850E-5,82,1.27
19.150,9.71550E-5,82,1.14
19.200,9.77900E-5,84,0.76
19.250,9.84250E-5,84,0.38
19.300,9.84250E-5,83,0.13
19.350,9.84250E-5,84,0.00
19.400,9.84250E-5,83,0.13
19.450,9.84250E-5,84,0.38
19.500,9.90600E-5,83,0.64
19.550,9.96950E-5,85,0.76
19.600,1.00330E-4,85,0.63
19.650,1.00965E-4,85,0.38
19.700,1.00965E-4,86,0.13
19.750,1.00965E-4,85,0.00
19.800,1.00965E-4,85,0.13
19.850,1.00965E-4,86,0.25
19.900,1.01600E-4,87,0.38
19.950,1.01600E-4,87,0.51
20.000,1.02235E-4,86,0.63
20.050,1.02870E-4,88,0.89
20.100,1.03505E-4,88,1.02
20.150,1.04775E-4,89,1.02
20.200,1.05410E-4,89,0.76
20.250,1.06045E-4,89,0.51
20.300,1.06045E-4,91,0.51
20.350,1.06680E-4,90,0.63
20.400,1.07315E-4,91,0.89
20.450,1.07950E-4,91,1.02
20.500,1.09220E-4,93,1.02
20.550,1.09855E-4,94,0.89
20.600,1.10490E-4,94,0.63
20.650,1.11125E-4,93,0.38
20.700,1.11125E-4,94,0.25
20.750,1.11125E-4,95,0.38
20.800,1.11760E-4,94,0.76
20.850,1.12395E-4,96,1.02
20.900,1.13665E-4,96,1.14
20.950,1.14300E-4,97,1.02
21.000,1.15570E-4,98,0.76
21.050,1.15570E-4,98,0.64
21.100,1.16205E-4,98,0.51
21.150,1.16840E-4,99,0.51
21.200,1.16840E-4,99,0.63
21.250,1.17475E-4,100,0.89
21.300,1.18745E-4,100,1.02
21.350,1.19380E-4,102,0.76
21.400,1.20015E-4,102,0.38
21.450,1.20015E-4,102,0.25
21.500,1.20015E-4,102,0.25
21.550,1.20650E-4,102,0.38
21.600,1.20650E-4,102,0.51
21.650,1.21285E-4,102,0.63
21.700,1.21920E-4,103,0.76
21.750,1.22555E-4,104,0.64
21.800,1.23190E-4,104,0.38
21.850,1.23190E-4,104,0.25
21.900,1.23190E-4,104,0.25
21.950,1.23825E-4,105,0.38
22.000,1.23825E-4,104,0.51
22.050,1.24460E-4,105,0.64
22.100,1.25095E-4,106,0.76
22.150,1.25730E-4,106,0.76
22.200,1.26365E-4,106,0.89
22.250,1.27000E-4,108,1.14
22.300,1.28270E-4,109,1.40
22.350,1.29540E-4,110,1.27
22.400,1.30810E-4,111,0.76
22.450,1.30810E-4,111,0.38
22.500,1.30810E-4,111,0.38
22.550,1.31445E-4,111,0.63
22.600,1.32080E-4,112,0.76
22.650,1.32715E-4,112,0.64
22.700,1.33350E-4,113,0.51
22.750,1.33350E-4,113,0.38
22.800,1.33985E-4,113,0.38
22.850,1.33985E-4,114,0.51
22.900,1.34620E-4,114,0.51
22.950,1.35255E-4,114,0.38
23.000,1.35255E-4,115,0.13
23.050,1.35255E-4,115,0.13
23.100,1.35255E-4,114,0.38
23.150,1.35890E-4,115,0.76
23.200,1.36525E-4,116,1.02
23.250,1.37795E-4,116,0.89
23.300,1.38430E-4,117,0.51
23.350,1.38430E-4,116,0.13
23.400,1.38430E-4,117,0.13
23.450,1.38430E-4,117,0.25
23.500,1.39065E-4,117,0.38
23.550,1.39065E-4,117,0.38
23.600,1.39700E-4,118,0.38
23.650,1.39700E-4,118,0.38
23.700,1.40335E-4,118,0.38
23.750,1.40335E-4,118,0.51
23.800,1.40970E-4,120,0.64
23.850,1.41605E-4,119,0.76
23.900,1.42240E-4,120,0.64
23.950,1.42875E-4,120,0.38
24.000,1.42875E-4,121,0.13
24.050,1.42875E-4,120,0.13
24.100,1.42875E-4,121,0.25
24.150,1.43510E-4,121,0.25
24.200,1.43510E-4,121,0.25
24.250,1.43510E-4,121,0.38
24.300,1.44145E-4,121,0.51
24.350,1.44780E-4,122,0.38
24.400,1.44780E-4,122,0.25
24.450,1.44780E-4,122,0.25
24.500,1.45415E-4,122,0.25
24.550,1.45415E-4,122,0.13
24.600,1.45415E-4,122,0.13
24.650,1.45415E-4,123,0.25
24.700,1.46050E-4,122,0.25
24.750,1.46050E-4,123,0.38
24.800,1.46050E-4,122,0.64
24.850,1.47320E-4,123,0.89
24.900,1.47955E-4,124,1.02
24.950,1.48590E-4,125,1.02
25.000,1.49860E-4,126,0.89
25.050,1.50495E-4,126,0.51
25.100,1.50495E-4,126,0.13
25.150,1.50495E-4,127,0.00
25.200,1.50495E-4,126,0.13
25.250,1.50495E-4,126,0.25
25.300,1.51130E-4,127,0.38
25.350,1.51130E-4,127,0.51
25.400,1.51765E-4,127,0.51
25.450,1.52400E-4,128,0.51
25.500,1.52400E-4,128,0.51
25.550,1.53035E-4,129,0.51
25.600,1.53670E-4,129,0.51
25.650,1.53670E-4,129,0.38
25.700,1.54305E-4,130,0.38
25.750,1.54305E-4,130,0.38
25.800,1.54940E-4,130,0.25
25.850,1.54940E-4,130,0.25
25.900,1.54940E-4,131,0.25
25.950,1.55575E-4,130,0.38
26.000,1.55575E-4,130,0.38
26.050,1.56210E-4,131,0.38
26.100,1.56210E-4,131,0.38
26.150,1.56845E-4,131,0.38
26.200,1.56845E-4,132,0.38
26.250,1.57480E-4,132,0.25
26.300,1.57480E-4,133,0.38
26.350,1.57480E-4,132,0.63
26.400,1.58750E-4,133,0.76
26.450,1.59385E-4,134,0.63
26.500,1.59385E-4,133,0.38
26.550,1.60020E-4,135,0.25
26.600,1.60020E-4,135,0.25
26.650,1.60020E-4,135,0.25
26.700,1.60655E-4,135,0.38
26.750,1.60655E-4,134,0.51
26.800,1.61290E-4,136,0.51
26.850,1.61925E-4,135,0.51
26.900,1.61925E-4,136,0.51
26.950,1.62560E-4,136,0.51
27.000,1.63195E-4,136,0.51
27.050,1.63195E-4,136,0.51
27.100,1.63830E-4,138,0.63
27.150,1.64465E-4,138,0.76
27.200,1.65100E-4,138,0.64
27.250,1.65735E-4,139,0.51
27.300,1.65735E-4,139,0.38
27.350,1.66370E-4,139,0.38
27.400,1.66370E-4,140,0.38
27.450,1.67005E-4,139,0.38
27.500,1.67005E-4,140,0.51
27.550,1.67640E-4,141,0.64
27.600,1.68275E-4,141,0.76
27.650,1.68910E-4,142,0.76
27.700,1.69545E-4,142,0.63
27.750,1.70180E-4,143,0.51
27.800,1.70180E-4,143,0.51
27.850,1.70815E-4,143,0.63
27.900,1.71450E-4,143,0.76
27.950,1.72085E-4,144,0.63
28.000,1.72720E-4,145,0.51
28.050,1.72720E-4,144,0.51
28.100,1.73355E-4,146,0.51
28.150,1.73990E-4,146,0.51
28.200,1.73990E-4,145,0.38
28.250,1.74625E-4,146,0.38
28.300,1.74625E-4,146,0.51
28.350,1.75260E-4,147,0.63
28.400,1.75895E-4,148,0.89
28.450,1.76530E-4,148,0.89
28.500,1.77800E-4,148,0.76
28.550,1.77800E-4,149,0.64
28.600,1.78435E-4,149,0.63
28.650,1.79070E-4,150,0.76
28.700,1.79705E-4,150,0.63
28.750,1.80340E-4,150,0.51
28.800,1.80340E-4,151,0.38
28.850,1.80975E-4,151,0.38
28.900,1.80975E-4,151,0.38
28.950,1.81610E-4,152,0.38
29.000,1.81610E-4,151,0.38
29.050,1.82245E-4,152,0.38
29.100,1.82245E-4,152,0.51
29.150,1.82880E-4,153,0.51
29.200,1.83515E-4,153,0.38
29.250,1.83515E-4,153,0.25
29.300,1.83515E-4,153,0.25
29.350,1.84150E-4,153,0.25
29.400,1.84150E-4,153,0.13
29.450,1.84150E-4,153,0.00
29.500,1.84150E-4,154,0.13
29.550,1.84150E-4,153,0.25
29.600,1.84785E-4,154,0.38
29.650,1.84785E-4,154,0.38
29.700,1.85420E-4,154,0.38
29.750,1.85420E-4,155,0.51
29.800,1.86055E-4,155,0.51
29.850,1.86690E-4,155,0.38
29.900,1.86690E-4,156,0.13
29.950,1.86690E-4,155,0.00
30.000,1.86690E-4,156,0.13
30.050,1.86690E-4,156,0.25
30.100,1.87325E-4,155,0.38
30.150,1.87325E-4,156,0.38
30.200,1.87960E-4,156,0.25
30.250,1.87960E-4,156,0.25
30.300,1.87960E-4,156,0.25
30.350,1.88595E-4,157,0.25
30.400,1.88595E-4,157,0.25
30.450,1.88595E-4,157,0.25
30.500,1.89230E-4,158,0.38
30.550,1.89230E-4,157,0.38
30.600,1.89865E-4,157,0.38
30.650,1.89865E-4,158,0.51
30.700,1.90500E-4,158,0.51
30.750,1.91135E-4,159,0.51
30.800,1.91135E-4,159,0.51
30.850,1.91770E-4,159,0.63
30.900,1.92405E-4,160,0.63
30.950,1.93040E-4,160,0.51
31.000,1.93040E-4,160,0.38
31.050,1.93675E-4,161,0.25
31.100,1.93675E-4,161,0.25
31.150,1.93675E-4,161,0.38
31.200,1.94310E-4,162,0.63
31.250,1.94945E-4,162,0.76
31.300,1.95580E-4,162,0.64
31.350,1.96215E-4,162,0.51
31.400,1.96215E-4,163,0.51
31.450,1.96850E-4,164,0.51
31.500,1.97485E-4,164,0.51
31.550,1.97485E-4,164,0.38
31.600,1.98120E-4,165,0.25
31.650,1.98120E-4,165,0.25
31.700,1.98120E-4,165,0.38
31.750,1.98755E-4,165,0.51
31.800,1.99390E-4,165,0.38
31.850,1.99390E-4,165,0.25
31.900,1.99390E-4,166,0.25
31.950,2.00025E-4,166,0.38
32.000,2.00025E-4,166,0.38
32.050,2.00660E-4,166,0.38
32.100,2.00660E-4,167,0.38
32.150,2.01295E-4,167,0.38
32.200,2.01295E-4,167,0.38
32.250,2.01930E-4,167,0.38
32.300,2.01930E-4,167,0.51
32.350,2.02565E-4,167,0.63
32.400,2.03200E-4,169,0.76
32.450,2.03835E-4,169,0.76
32.500,2.04470E-4,169,0.76
32.550,2.05105E-4,170,0.76
32.600,2.05740E-4,171,0.76
32.650,2.06375E-4,170,0.63
32.700,2.07010E-4,171,0.51
32.750,2.07010E-4,172,0.38
32.800,2.07645E-4,172,0.38
32.850,2.07645E-4,172,0.38
32.900,2.08280E-4,173,0.25
32.950,2.08280E-4,173,0.25
33.000,2.08280E-4,173,0.25
33.050,2.08915E-4,173,0.38
33.100,2.08915E-4,173,0.38
33.150,2.09550E-4,173,0.51
33.200,2.09550E-4,173,0.89
33.250,2.10820E-4,174,1.40
33.300,2.12090E-4,53,1.65
33.350,2.13995E-4,-21,1.40
33.400,2.14630E-4,-20,1.02
33.450,2.15265E-4,-20,0.63
33.500,2.15900E-4,-20,0.38
33.550,2.15900E-4,-21,0.13
33.600,2.15900E-4,-20,0.00
33.650,2.15900E-4,-20,0.00
33.700,2.15900E-4,-21,0.00
33.750,2.15900E-4,-20,0.00
33.800,2.15900E-4,-20,0.00
33.850,2.15900E-4,-20,0.00
33.900,2.15900E-4,-20,0.00
33.950,2.15900E-4,-20,0.00
34.000,2.15900E-4,-20,0.00
34.050,2.15900E-4,-20,0.00
34.100,2.15900E-4,-21,0.00
34.150,2.15900E-4,-20,0.00
34.200,2.15900E-4,-20,0.00
34.250,2.15900E-4,-20,0.00
34.300,2.15900E-4,-20,0.00
34.350,2.15900E-4,-20,0.00
34.400,2.15900E-4,-20,0.00
34.450,2.15900E-4,-20,0.00
34.500,2.15900E-4,-20,0.00
34.550,2.15900E-4,-20,0.00
34.600,2.15900E-4,-19,0.00
34.650,2.15900E-4,-21,0.00
34.700,2.15900E-4,-21,0.00
34.750,2.15900E-4,-20,0.00
34.800,2.15900E-4,-21,0.00
34.850,2.15900E-4,-20,0.00
34.900,2.15900E-4,-20,0.00
34.950,2.15900E-4,-20,0.00
35.000,2.15900E-4,-20,0.00
35.050,2.15900E-4,-21,0.00
35.100,2.15900E-4,-21,0.00
35.150,2.15900E-4,-20,0.00
35.200,2.15900E-4,-21,0.00
35.250,2.15900E-4,-19,0.00
35.300,2.15900E-4,-20,0.00
35.350,2.15900E-4,-20,0.00
35.400,2.15900E-4,-20,0.00
35.450,2.15900E-4,-20,0.00
35.500,2.15900E-4,-20,0.00
35.550,2.15900E-4,-20,0.00
35.600,2.15900E-4,-21,0.00
35.650,2.15900E-4,-20,0.00
35.700,2.15900E-4,-21,
