"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
14.950,5.52450E-5,182,0.25
15.000,5.52450E-5,182,0.25
15.050,5.52450E-5,184,0.25
15.100,5.58800E-5,184,0.25
15.150,5.58800E-5,185,0.13
15.200,5.58800E-5,185,0.13
15.250,5.58800E-5,185,0.25
15.300,5.65150E-5,186,0.38
15.350,5.65150E-5,188,0.38
15.400,5.71500E-5,189,0.38
15.450,5.71500E-5,191,0.38
15.500,5.77850E-5,193,0.38
15.550,5.77850E-5,193,0.38
15.600,5.84200E-5,194,0.25
15.650,5.84200E-5,194,0.25
15.700,5.84200E-5,195,0.25
15.750,5.90550E-5,196,0.25
15.800,5.90550E-5,196,0.13
15.850,5.90550E-5,198,0.13
15.900,5.90550E-5,197,0.25
15.950,5.96900E-5,199,0.25
16.000,5.96900E-5,200,0.25
16.050,5.96900E-5,200,0.25
16.100,6.03250E-5,201,0.38
16.150,6.03250E-5,202,0.38
16.200,6.09600E-5,203,0.38
16.250,6.09600E-5,205,0.38
16.300,6.15950E-5,206,0.38
16.350,6.15950E-5,207,0.38
16.400,6.22300E-5,208,0.38
16.450,6.22300E-5,209,0.51
16.500,6.28650E-5,211,0.51
16.550,6.35000E-5,213,0.38
16.600,6.35000E-5,215,0.13
16.650,6.35000E-5,214,0.00
16.700,6.35000E-5,215,0.13
16.750,6.35000E-5,215,0.25
16.800,6.41350E-5,215,0.25
16.850,6.41350E-5,216,0.25
16.900,6.41350E-5,217,0.25
16.950,6.47700E-5,218,0.25
17.000,6.47700E-5,219,0.25
17.050,6.47700E-5,219,0.25
17.100,6.54050E-5,220,0.38
17.150,6.54050E-5,222,0.38
17.200,6.60400E-5,222,0.38
17.250,6.60400E-5,224,0.38
17.300,6.66750E-5,224,0.38
17.350,6.66750E-5,226,0.38
17.400,6.73100E-5,228,0.25
17.450,6.73100E-5,228,0.25
17.500,6.73100E-5,229,0.25
17.550,6.79450E-5,230,0.38
17.600,6.79450E-5,231,0.38
17.650,6.85800E-5,233,0.25
17.700,6.85800E-5,234,0.25
17.750,6.85800E-5,235,0.25
17.800,6.92150E-5,236,0.25
17.850,6.92150E-5,236,0.25
17.900,6.92150E-5,237,0.25
17.950,6.98500E-5,238,0.38
18.000,6.98500E-5,240,0.51
18.050,7.04850E-5,240,0.51
18.100,7.11200E-5,242,0.38
18.150,7.11200E-5,244,0.25
18.200,7.11200E-5,244,0.25
18.250,7.17550E-5,245,0.38
18.300,7.17550E-5,246,0.38
18.350,7.23900E-5,247,0.25
18.400,7.23900E-5,249,0.25
18.450,7.23900E-5,250,0.25
18.500,7.30250E-5,250,0.25
18.550,7.30250E-5,251,0.25
18.600,7.30250E-5,252,0.25
18.650,7.36600E-5,253,0.25
18.700,7.36600E-5,253,0.25
18.750,7.36600E-5,255,0.25
18.800,7.42950E-5,255,0.25
18.850,7.42950E-5,255,0.13
18.900,7.42950E-5,256,0.13
18.950,7.42950E-5,256,0.25
19.000,7.49300E-5,258,0.25
19.050,7.49300E-5,258,0.13
19.100,7.49300E-5,258,0.00
19.150,7.49300E-5,258,0.00
19.200,7.49300E-5,257,0.13
19.250,7.49300E-5,259,0.25
19.300,7.55650E-5,259,0.25
19.350,7.55650E-5,260,0.25
19.400,7.55650E-5,261,0.25
19.450,7.62000E-5,262,0.25
19.500,7.62000E-5,263,0.13
19.550,7.62000E-5,263,0.13
19.600,7.62000E-5,264,0.25
19.650,7.68350E-5,264,0.25
19.700,7.68350E-5,266,0.13
19.750,7.68350E-5,266,0.13
19.800,7.68350E-5,266,0.25
19.850,7.74700E-5,268,0.25
19.900,7.74700E-5,267,0.13
19.950,7.74700E-5,268,0.13
20.000,7.74700E-5,268,0.25
20.050,7.81050E-5,269,0.25
20.100,7.81050E-5,270,0.13
20.150,7.81050E-5,270,0.00
20.200,7.81050E-5,271,0.13
20.250,7.81050E-5,272,0.25
20.300,7.87400E-5,272,0.25
20.350,7.87400E-5,273,0.25
20.400,7.87400E-5,273,0.25
20.450,7.93750E-5,274,0.25
20.500,7.93750E-5,274,0.13
20.550,7.93750E-5,275,0.13
20.600,7.93750E-5,276,0.25
20.650,8.00100E-5,276,0.25
20.700,8.00100E-5,276,0.13
20.750,8.00100E-5,276,0.00
20.800,8.00100E-5,277,0.00
20.850,8.00100E-5,277,0.00
20.900,8.00100E-5,277,0.00
20.950,8.00100E-5,276,0.00
21.000,8.00100E-5,277,0.00
21.050,8.00100E-5,277,0.00
21.100,8.00100E-5,276,0.13
21.150,8.00100E-5,278,0.25
21.200,8.06450E-5,278,0.25
21.250,8.06450E-5,279,0.25
21.300,8.06450E-5,281,0.25
21.350,8.12800E-5,281,0.25
21.400,8.12800E-5,282,0.13
21.450,8.12800E-5,283,0.13
21.500,8.12800E-5,283,0.25
21.550,8.19150E-5,283,0.25
21.600,8.19150E-5,284,0.13
21.650,8.19150E-5,285,0.00
21.700,8.19150E-5,286,0.13
21.750,8.19150E-5,285,0.25
21.800,8.25500E-5,286,0.25
21.850,8.25500E-5,286,0.13
21.900,8.25500E-5,286,0.00
21.950,8.25500E-5,288,0.00
22.000,8.25500E-5,288,0.13
22.050,8.25500E-5,288,0.25
22.100,8.31850E-5,289,0.25
22.150,8.31850E-5,289,0.25
22.200,8.31850E-5,290,0.25
22.250,8.38200E-5,291,0.25
22.300,8.38200E-5,292,0.13
22.350,8.38200E-5,292,0.00
22.400,8.38200E-5,292,0.13
22.450,8.38200E-5,294,0.25
22.500,8.44550E-5,294,0.25
22.550,8.44550E-5,295,0.13
22.600,8.44550E-5,294,0.00
22.650,8.44550E-5,296,0.13
22.700,8.44550E-5,296,0.25
22.750,8.50900E-5,296,0.25
22.800,8.50900E-5,296,0.13
22.850,8.50900E-5,297,0.00
22.900,8.50900E-5,297,0.13
22.950,8.50900E-5,298,0.25
23.000,8.57250E-5,298,0.25
23.050,8.57250E-5,300,0.25
23.100,8.57250E-5,300,0.25
23.150,8.63600E-5,301,0.25
23.200,8.63600E-5,302,0.13
23.250,8.63600E-5,302,0.00
23.300,8.63600E-5,302,0.13
23.350,8.63600E-5,304,0.25
23.400,8.69950E-5,304,0.25
23.450,8.69950E-5,304,0.25
23.500,8.69950E-5,305,0.25
23.550,8.76300E-5,306,0.25
23.600,8.76300E-5,306,0.13
23.650,8.76300E-5,306,0.00
23.700,8.76300E-5,307,0.00
23.750,8.76300E-5,307,0.00
23.800,8.76300E-5,307,0.00
23.850,8.76300E-5,308,0.13
23.900,8.76300E-5,307,0.25
23.950,8.82650E-5,309,0.25
24.000,8.82650E-5,309,0.13
24.050,8.82650E-5,309,0.13
24.100,8.82650E-5,310,0.25
24.150,8.89000E-5,311,0.38
24.200,8.89000E-5,312,0.38
24.250,8.95350E-5,314,0.38
24.300,8.95350E-5,315,0.38
24.350,9.01700E-5,316,0.25
24.400,9.01700E-5,317,0.25
24.450,9.01700E-5,317,0.25
24.500,9.08050E-5,318,0.25
24.550,9.08050E-5,319,0.13
24.600,9.08050E-5,319,0.00
24.650,9.08050E-5,319,0.00
24.700,9.08050E-5,320,0.00
24.750,9.08050E-5,320,0.00
24.800,9.08050E-5,320,0.13
24.850,9.08050E-5,320,0.25
24.900,9.14400E-5,322,0.38
24.950,9.14400E-5,323,0.51
25.000,9.20750E-5,324,0.51
25.050,9.27100E-5,326,0.38
25.100,9.27100E-5,327,0.13
25.150,9.27100E-5,327,0.00
25.200,9.27100E-5,327,0.00
25.250,9.27100E-5,328,0.00
25.300,9.27100E-5,328,0.00
25.350,9.27100E-5,327,0.00
25.400,9.27100E-5,327,0.00
25.450,9.27100E-5,327,0.13
25.500,9.27100E-5,328,0.25
25.550,9.33450E-5,328,0.38
25.600,9.33450E-5,330,0.38
25.650,9.39800E-5,331,0.25
25.700,9.39800E-5,332,0.25
25.750,9.39800E-5,333,0.25
25.800,9.46150E-5,334,0.38
25.850,9.46150E-5,335,0.38
25.900,9.52500E-5,336,0.25
25.950,9.52500E-5,337,0.25
26.000,9.52500E-5,337,0.25
26.050,9.58850E-5,339,0.25
26.100,9.58850E-5,339,0.13
26.150,9.58850E-5,339,0.13
26.200,9.58850E-5,340,0.25
26.250,9.65200E-5,341,0.25
26.300,9.65200E-5,342,0.25
26.350,9.65200E-5,344,0.25
26.400,9.71550E-5,343,0.25
26.450,9.71550E-5,344,0.25
26.500,9.71550E-5,345,0.25
26.550,9.77900E-5,345,0.25
26.600,9.77900E-5,346,0.25
26.650,9.77900E-5,347,0.25
26.700,9.84250E-5,348,0.25
26.750,9.84250E-5,350,0.13
26.800,9.84250E-5,350,0.00
26.850,9.84250E-5,351,0.13
26.900,9.84250E-5,351,0.25
26.950,9.90600E-5,351,0.25
27.000,9.90600E-5,353,0.25
27.050,9.90600E-5,353,0.25
27.100,9.96950E-5,354,0.25
27.150,9.96950E-5,354,0.25
27.200,9.96950E-5,355,0.25
27.250,1.00330E-4,356,0.25
27.300,1.00330E-4,356,0.25
27.350,1.00330E-4,357,0.25
27.400,1.00965E-4,359,0.38
27.450,1.00965E-4,361,0.51
27.500,1.01600E-4,362,0.51
27.550,1.02235E-4,364,0.51
27.600,1.02235E-4,365,0.38
27.650,1.02870E-4,367,0.25
27.700,1.02870E-4,368,0.25
27.750,1.02870E-4,369,0.25
27.800,1.03505E-4,370,0.38
27.850,1.03505E-4,370,0.38
27.900,1.04140E-4,371,0.38
27.950,1.04140E-4,373,0.38
28.000,1.04775E-4,374,0.38
28.050,1.04775E-4,376,0.38
28.100,1.05410E-4,378,0.38
28.150,1.05410E-4,378,0.38
28.200,1.06045E-4,380,0.38
28.250,1.06045E-4,381,0.38
28.300,1.06680E-4,382,0.38
28.350,1.06680E-4,384,0.38
28.400,1.07315E-4,385,0.25
28.450,1.07315E-4,385,0.13
28.500,1.07315E-4,385,0.00
28.550,1.07315E-4,385,0.00
28.600,1.07315E-4,385,0.00
28.650,1.07315E-4,384,0.00
28.700,1.07315E-4,384,0.00
28.750,1.07315E-4,384,0.00
28.800,1.07315E-4,384,0.00
28.850,1.07315E-4,384,0.00
28.900,1.07315E-4,384,0.00
28.950,1.07315E-4,384,0.00
29.000,1.07315E-4,384,0.00
29.050,1.07315E-4,384,0.13
29.100,1.07315E-4,385,0.38
29.150,1.07950E-4,388,0.63
29.200,1.08585E-4,391,0.76
29.250,1.09220E-4,393,0.64
29.300,1.09855E-4,395,0.38
29.350,1.09855E-4,395,0.13
29.400,1.09855E-4,396,0.13
29.450,1.09855E-4,397,0.25
29.500,1.10490E-4,397,0.25
29.550,1.10490E-4,397,0.13
29.600,1.10490E-4,397,0.00
29.650,1.10490E-4,398,0.00
29.700,1.10490E-4,398,0.13
29.750,1.10490E-4,398,0.51
29.800,1.11125E-4,401,0.89
29.850,1.12395E-4,405,1.02
29.900,1.13030E-4,409,0.76
29.950,1.13665E-4,412,0.38
30.000,1.13665E-4,412,0.13
30.050,1.13665E-4,412,0.00
30.100,1.13665E-4,412,0.00
30.150,1.13665E-4,412,0.13
30.200,1.13665E-4,412,0.38
30.250,1.14300E-4,413,0.51
30.300,1.14935E-4,416,0.38
30.350,1.14935E-4,418,0.13
30.400,1.14935E-4,417,0.00
30.450,1.14935E-4,418,0.13
30.500,1.14935E-4,418,0.25
30.550,1.15570E-4,418,0.38
30.600,1.15570E-4,418,0.51
30.650,1.16205E-4,419,0.63
30.700,1.16840E-4,424,0.76
30.750,1.17475E-4,427,0.63
30.800,1.18110E-4,428,0.38
30.850,1.18110E-4,430,0.25
30.900,1.18110E-4,430,0.25
30.950,1.18745E-4,432,0.25
31.000,1.18745E-4,434,0.13
31.050,1.18745E-4,433,0.00
31.100,1.18745E-4,433,0.00
31.150,1.18745E-4,434,0.00
31.200,1.18745E-4,433,0.13
31.250,1.18745E-4,434,0.25
31.300,1.19380E-4,434,0.25
31.350,1.19380E-4,433,0.13
31.400,1.19380E-4,434,0.00
31.450,1.19380E-4,434,0.00
31.500,1.19380E-4,434,0.00
31.550,1.19380E-4,434,0.00
31.600,1.19380E-4,435,0.13
31.650,1.19380E-4,435,0.25
31.700,1.20015E-4,436,0.38
31.750,1.20015E-4,438,0.38
31.800,1.20650E-4,438,0.25
31.850,1.20650E-4,440,0.13
31.900,1.20650E-4,441,0.13
31.950,1.20650E-4,441,0.25
32.000,1.21285E-4,441,0.25
32.050,1.21285E-4,443,0.25
32.100,1.21285E-4,444,0.25
32.150,1.21920E-4,444,0.25
32.200,1.21920E-4,444,0.13
32.250,1.21920E-4,445,0.00
32.300,1.21920E-4,444,0.00
32.350,1.21920E-4,445,0.00
32.400,1.21920E-4,446,0.00
32.450,1.21920E-4,445,0.00
32.500,1.21920E-4,445,0.13
32.550,1.21920E-4,446,0.38
32.600,1.22555E-4,448,0.51
32.650,1.23190E-4,450,0.51
32.700,1.23190E-4,451,0.38
32.750,1.23825E-4,453,0.25
32.800,1.23825E-4,454,0.25
32.850,1.23825E-4,454,0.25
32.900,1.24460E-4,455,0.25
32.950,1.24460E-4,456,0.13
33.000,1.24460E-4,456,0.13
33.050,1.24460E-4,457,0.25
33.100,1.25095E-4,459,0.38
33.150,1.25095E-4,460,0.38
33.200,1.25730E-4,461,0.38
33.250,1.25730E-4,462,0.38
33.300,1.26365E-4,464,0.25
33.350,1.26365E-4,464,0.13
33.400,1.26365E-4,464,0.00
33.450,1.26365E-4,465,0.00
33.500,1.26365E-4,464,0.00
33.550,1.26365E-4,464,0.00
33.600,1.26365E-4,465,0.00
33.650,1.26365E-4,465,0.00
33.700,1.26365E-4,465,0.13
33.750,1.26365E-4,465,0.25
33.800,1.27000E-4,465,0.25
33.850,1.27000E-4,466,0.13
33.900,1.27000E-4,466,0.00
33.950,1.27000E-4,467,0.00
34.000,1.27000E-4,466,0.00
34.050,1.27000E-4,468,0.13
34.100,1.27000E-4,467,0.25
34.150,1.27635E-4,468,0.25
34.200,1.27635E-4,469,0.13
34.250,1.27635E-4,469,0.00
34.300,1.27635E-4,468,0.13
34.350,1.27635E-4,470,0.25
34.400,1.28270E-4,470,0.25
34.450,1.28270E-4,471,0.13
34.500,1.28270E-4,472,0.13
34.550,1.28270E-4,473,0.25
34.600,1.28905E-4,473,0.25
34.650,1.28905E-4,474,0.13
34.700,1.28905E-4,475,0.13
34.750,1.28905E-4,475,0.25
34.800,1.29540E-4,476,0.25
34.850,1.29540E-4,476,0.13
34.900,1.29540E-4,477,0.00
34.950,1.29540E-4,476,0.13
35.000,1.29540E-4,478,0.38
35.050,1.30175E-4,480,0.51
35.100,1.30810E-4,481,0.51
35.150,1.30810E-4,483,0.51
35.200,1.31445E-4,485,0.51
35.250,1.32080E-4,486,0.51
35.300,1.32080E-4,489,0.38
35.350,1.32715E-4,490,0.25
35.400,1.32715E-4,491,0.13
35.450,1.32715E-4,491,0.13
35.500,1.32715E-4,492,0.25
35.550,1.33350E-4,492,0.38
35.600,1.33350E-4,494,0.38
35.650,1.33985E-4,496,0.38
35.700,1.33985E-4,498,0.51
35.750,1.34620E-4,500,0.63
35.800,1.35255E-4,501,0.64
35.850,1.35890E-4,504,0.51
35.900,1.35890E-4,506,0.38
35.950,1.36525E-4,507,0.25
36.000,1.36525E-4,508,0.25
36.050,1.36525E-4,509,0.25
36.100,1.37160E-4,510,0.25
36.150,1.37160E-4,511,0.13
36.200,1.37160E-4,512,0.00
36.250,1.37160E-4,512,0.13
36.300,1.37160E-4,511,0.25
36.350,1.37795E-4,512,0.25
36.400,1.37795E-4,512,0.25
36.450,1.37795E-4,513,0.38
36.500,1.38430E-4,516,0.63
36.550,1.39065E-4,518,0.63
36.600,1.39700E-4,520,0.38
36.650,1.39700E-4,522,0.13
36.700,1.39700E-4,522,0.00
36.750,1.39700E-4,522,0.00
36.800,1.39700E-4,522,0.00
36.850,1.39700E-4,522,0.00
36.900,1.39700E-4,522,0.13
36.950,1.39700E-4,522,0.25
37.000,1.40335E-4,523,0.25
37.050,1.40335E-4,523,0.25
37.100,1.40335E-4,524,0.25
37.150,1.40970E-4,525,0.38
37.200,1.40970E-4,527,0.38
37.250,1.41605E-4,529,0.25
37.300,1.41605E-4,530,0.25
37.350,1.41605E-4,531,0.25
37.400,1.42240E-4,531,0.25
37.450,1.42240E-4,532,0.13
37.500,1.42240E-4,533,0.00
37.550,1.42240E-4,532,0.00
37.600,1.42240E-4,532,0.00
37.650,1.42240E-4,532,0.00
37.700,1.42240E-4,532,0.00
37.750,1.42240E-4,532,0.00
37.800,1.42240E-4,532,0.13
37.850,1.42240E-4,532,0.25
37.900,1.42875E-4,533,0.25
37.950,1.42875E-4,535,0.25
38.000,1.42875E-4,536,0.25
38.050,1.43510E-4,537,0.25
38.100,1.43510E-4,538,0.25
38.150,1.43510E-4,538,0.25
38.200,1.44145E-4,541,0.25
38.250,1.44145E-4,542,0.25
38.300,1.44145E-4,542,0.25
38.350,1.44780E-4,543,0.25
38.400,1.44780E-4,544,0.25
38.450,1.44780E-4,544,0.25
38.500,1.45415E-4,545,0.25
38.550,1.45415E-4,546,0.13
38.600,1.45415E-4,545,0.13
