"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.700,9.46150E-5,147,0.13
12.750,9.46150E-5,147,0.38
12.800,9.52500E-5,148,0.76
12.850,9.58850E-5,149,1.14
12.900,9.71550E-5,151,1.27
12.950,9.84250E-5,153,1.14
13.000,9.90600E-5,155,0.89
13.050,9.96950E-5,156,0.64
13.100,1.00330E-4,156,0.38
13.150,1.00330E-4,157,0.13
13.200,1.00330E-4,156,0.00
13.250,1.00330E-4,156,0.00
13.300,1.00330E-4,156,0.00
13.350,1.00330E-4,157,0.00
13.400,1.00330E-4,156,0.00
13.450,1.00330E-4,156,0.13
13.500,1.00330E-4,156,0.38
13.550,1.00965E-4,156,0.76
13.600,1.01600E-4,158,1.02
13.650,1.02870E-4,160,0.89
13.700,1.03505E-4,161,0.64
13.750,1.03505E-4,162,0.38
13.800,1.04140E-4,162,0.25
13.850,1.04140E-4,162,0.13
13.900,1.04140E-4,163,0.13
13.950,1.04140E-4,163,0.38
14.000,1.04775E-4,164,0.76
14.050,1.05410E-4,165,1.14
14.100,1.06680E-4,166,1.40
14.150,1.07950E-4,168,1.40
14.200,1.09220E-4,171,1.14
14.250,1.09855E-4,172,0.76
14.300,1.10490E-4,173,0.51
14.350,1.10490E-4,173,0.38
14.400,1.11125E-4,174,0.38
14.450,1.11125E-4,174,0.51
14.500,1.11760E-4,175,0.76
14.550,1.12395E-4,177,0.89
14.600,1.13665E-4,178,0.63
14.650,1.13665E-4,178,0.25
14.700,1.13665E-4,179,0.13
14.750,1.13665E-4,179,0.25
14.800,1.14300E-4,179,0.25
14.850,1.14300E-4,179,0.13
14.900,1.14300E-4,180,0.00
14.950,1.14300E-4,180,0.25
15.000,1.14300E-4,180,0.76
15.050,1.15570E-4,181,1.14
15.100,1.16840E-4,183,1.27
15.150,1.17475E-4,185,1.27
15.200,1.18745E-4,187,1.27
15.250,1.20015E-4,189,1.14
15.300,1.20650E-4,189,0.89
15.350,1.21285E-4,190,0.76
15.400,1.21920E-4,191,0.76
15.450,1.22555E-4,193,0.89
15.500,1.23190E-4,194,1.02
15.550,1.24460E-4,196,1.02
15.600,1.25095E-4,197,0.89
15.650,1.25730E-4,198,0.76
15.700,1.26365E-4,199,0.76
15.750,1.27000E-4,200,0.89
15.800,1.27635E-4,202,1.02
15.850,1.28905E-4,203,1.02
15.900,1.29540E-4,205,0.76
15.950,1.30175E-4,205,0.51
16.000,1.30175E-4,206,0.51
16.050,1.30810E-4,206,0.63
16.100,1.31445E-4,207,0.76
16.150,1.32080E-4,207,0.76
16.200,1.32715E-4,209,0.89
16.250,1.33350E-4,210,1.02
16.300,1.34620E-4,213,1.14
16.350,1.35255E-4,214,1.14
16.400,1.36525E-4,215,1.14
16.450,1.37160E-4,217,1.02
16.500,1.38430E-4,218,0.76
16.550,1.38430E-4,219,0.63
16.600,1.39065E-4,219,0.51
16.650,1.39700E-4,220,0.64
16.700,1.39700E-4,221,0.76
16.750,1.40970E-4,222,0.89
16.800,1.41605E-4,223,0.89
16.850,1.42240E-4,224,0.76
16.900,1.42875E-4,225,0.76
16.950,1.43510E-4,227,0.76
17.000,1.44145E-4,228,0.89
17.050,1.44780E-4,229,1.14
17.100,1.46050E-4,231,1.27
17.150,1.47320E-4,232,1.14
17.200,1.47955E-4,233,0.76
17.250,1.48590E-4,235,0.38
17.300,1.48590E-4,234,0.25
17.350,1.48590E-4,235,0.38
17.400,1.49225E-4,235,0.64
17.450,1.49860E-4,236,0.76
17.500,1.50495E-4,237,0.76
17.550,1.51130E-4,238,0.89
17.600,1.51765E-4,239,1.02
17.650,1.53035E-4,240,1.02
17.700,1.53670E-4,242,1.02
17.750,1.54305E-4,243,1.02
17.800,1.55575E-4,245,1.14
17.850,1.56210E-4,247,1.14
17.900,1.57480E-4,248,1.02
17.950,1.58115E-4,249,0.76
18.000,1.58750E-4,250,0.51
18.050,1.58750E-4,251,0.51
18.100,1.59385E-4,251,0.64
18.150,1.60020E-4,252,0.89
18.200,1.60655E-4,254,1.02
18.250,1.61925E-4,255,1.02
18.300,1.62560E-4,256,0.89
18.350,1.63195E-4,258,0.63
18.400,1.63830E-4,258,0.51
18.450,1.63830E-4,259,0.38
18.500,1.64465E-4,259,0.38
18.550,1.64465E-4,259,0.51
18.600,1.65100E-4,260,0.63
18.650,1.65735E-4,261,0.76
18.700,1.66370E-4,261,0.76
18.750,1.67005E-4,262,0.76
18.800,1.67640E-4,263,0.89
18.850,1.68275E-4,265,1.02
18.900,1.69545E-4,266,1.14
18.950,1.70180E-4,268,1.14
19.000,1.71450E-4,269,1.14
19.050,1.72085E-4,270,1.27
19.100,1.73355E-4,272,1.40
19.150,1.74625E-4,275,1.52
19.200,1.75895E-4,276,1.40
19.250,1.77165E-4,277,2.67
19.300,1.77800E-4,275,6.99
19.350,1.86055E-4,-19,10.16
19.400,2.01930E-4,-21,8.76
19.450,2.03835E-4,-21,3.94
19.500,2.03835E-4,-21,0.38
19.550,2.03835E-4,-21,0.00
19.600,2.03835E-4,-21,0.00
19.650,2.03835E-4,-20,0.00
19.700,2.03835E-4,-21,0.00
19.750,2.03835E-4,-21,0.00
19.800,2.03835E-4,-22,0.00
19.850,2.03835E-4,-20,0.00
19.900,2.03835E-4,-21,0.00
19.950,2.03835E-4,-21,0.00
20.000,2.03835E-4,-21,0.00
20.050,2.03835E-4,-20,0.00
20.100,2.03835E-4,-21,0.00
20.150,2.03835E-4,-21,0.00
20.200,2.03835E-4,-21,0.00
20.250,2.03835E-4,-21,0.00
20.300,2.03835E-4,-21,0.00
20.350,2.03835E-4,-21,0.00
20.400,2.03835E-4,-21,0.00
20.450,2.03835E-4,-21,0.00
20.500,2.03835E-4,-22,0.00
20.550,2.03835E-4,-22,0.00
20.600,2.03835E-4,-21,0.00
20.650,2.03835E-4,-21,0.00
20.700,2.03835E-4,-21,0.00
20.750,2.03835E-4,-21,0.00
20.800,2.03835E-4,-21,0.00
20.850,2.03835E-4,-22,0.00
20.900,2.03835E-4,-22,0.00
20.950,2.03835E-4,-21,0.00
21.000,2.03835E-4,-21,0.00
21.050,2.03835E-4,-22,
