"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
13.350,1.71450E-5,55,0.00
13.400,1.71450E-5,54,0.00
13.450,1.71450E-5,54,0.00
13.500,1.71450E-5,54,0.00
13.550,1.71450E-5,54,0.00
13.600,1.71450E-5,54,0.00
13.650,1.71450E-5,53,0.00
13.700,1.71450E-5,53,0.00
13.750,1.71450E-5,54,0.00
13.800,1.71450E-5,54,0.00
13.850,1.71450E-5,53,0.00
13.900,1.71450E-5,53,0.00
13.950,1.71450E-5,53,-0.13
14.000,1.71450E-5,52,-0.25
14.050,1.65100E-5,52,-0.25
14.100,1.65100E-5,52,-0.25
14.150,1.65100E-5,51,-0.25
14.200,1.58750E-5,49,-0.25
14.250,1.58750E-5,49,-0.13
14.300,1.58750E-5,49,0.00
14.350,1.58750E-5,49,0.00
14.400,1.58750E-5,48,-0.13
14.450,1.58750E-5,48,-0.25
14.500,1.52400E-5,47,-0.25
14.550,1.52400E-5,46,-0.13
14.600,1.52400E-5,45,0.00
14.650,1.52400E-5,45,-0.13
14.700,1.52400E-5,45,-0.25
14.750,1.46050E-5,44,-0.25
14.800,1.46050E-5,44,-0.13
14.850,1.46050E-5,43,0.00
14.900,1.46050E-5,43,-0.13
14.950,1.46050E-5,42,-0.51
15.000,1.39700E-5,41,-1.14
15.050,1.27000E-5,38,-2.03
15.100,1.07950E-5,31,-2.67
15.150,7.62000E-6,20,-2.41
15.200,5.71500E-6,12,-1.40
15.250,5.71500E-6,12,-0.38
15.300,5.71500E-6,13,0.00
15.350,5.71500E-6,13,0.00
15.400,5.71500E-6,13,0.00
15.450,5.71500E-6,12,0.00
15.500,5.71500E-6,12,0.00
15.550,5.71500E-6,12,0.00
15.600,5.71500E-6,12,0.00
15.650,5.71500E-6,12,0.00
15.700,5.71500E-6,13,0.00
15.750,5.71500E-6,13,0.00
15.800,5.71500E-6,13,0.00
15.850,5.71500E-6,13,0.00
15.900,5.71500E-6,12,0.00
15.950,5.71500E-6,13,0.00
16.000,5.71500E-6,12,0.00
16.050,5.71500E-6,12,0.00
16.100,5.71500E-6,12,0.00
16.150,5.71500E-6,13,0.00
16.200,5.71500E-6,13,0.00
16.250,5.71500E-6,13,0.00
16.300,5.71500E-6,13,0.00
16.350,5.71500E-6,13,0.00
16.400,5.71500E-6,13,0.00
16.450,5.71500E-6,13,0.00
16.500,5.71500E-6,12,0.00
16.550,5.71500E-6,12,0.00
16.600,5.71500E-6,13,0.00
16.650,5.71500E-6,13,0.00
16.700,5.71500E-6,13,0.00
16.750,5.71500E-6,13,0.00
16.800,5.71500E-6,13,0.00
16.850,5.71500E-6,13,0.00
16.900,5.71500E-6,13,0.00
16.950,5.71500E-6,13,0.00
17.000,5.71500E-6,13,0.00
17.050,5.71500E-6,13,0.00
17.100,5.71500E-6,13,0.00
17.150,5.71500E-6,13,0.00
17.200,5.71500E-6,13,0.00
17.250,5.71500E-6,14,0.00
17.300,5.71500E-6,14,0.00
17.350,5.71500E-6,13,0.00
17.400,5.71500E-6,13,0.00
17.450,5.71500E-6,13,0.00
17.500,5.71500E-6,13,0.00
17.550,5.71500E-6,13,0.00
17.600,5.71500E-6,14,0.00
17.650,5.71500E-6,13,0.00
17.700,5.71500E-6,13,0.00
17.750,5.71500E-6,13,0.13
17.800,5.71500E-6,13,0.25
17.850,6.35000E-6,15,0.38
17.900,6.35000E-6,16,0.38
17.950,6.98500E-6,16,0.25
18.000,6.98500E-6,17,0.25
18.050,6.98500E-6,19,0.25
18.100,7.62000E-6,20,0.38
18.150,7.62000E-6,20,0.38
18.200,8.25500E-6,22,0.38
18.250,8.25500E-6,23,0.38
18.300,8.89000E-6,24,0.38
18.350,8.89000E-6,25,0.38
18.400,9.52500E-6,26,0.38
18.450,9.52500E-6,27,0.38
18.500,1.01600E-5,29,0.25
18.550,1.01600E-5,29,0.13
18.600,1.01600E-5,29,0.00
18.650,1.01600E-5,30,0.13
18.700,1.01600E-5,29,0.25
18.750,1.07950E-5,30,0.25
18.800,1.07950E-5,32,0.25
18.850,1.07950E-5,31,0.51
18.900,1.14300E-5,32,1.27
18.950,1.27000E-5,36,2.16
19.000,1.52400E-5,44,2.41
19.050,1.77800E-5,55,1.78
19.100,1.84150E-5,58,0.76
19.150,1.84150E-5,58,0.13
19.200,1.84150E-5,58,0.00
19.250,1.84150E-5,58,0.00
19.300,1.84150E-5,58,0.00
19.350,1.84150E-5,58,0.00
19.400,1.84150E-5,58,0.00
19.450,1.84150E-5,58,0.00
19.500,1.84150E-5,59,0.00
19.550,1.84150E-5,58,0.13
19.600,1.84150E-5,58,0.25
19.650,1.90500E-5,60,0.25
19.700,1.90500E-5,61,0.13
19.750,1.90500E-5,61,0.00
19.800,1.90500E-5,61,0.00
19.850,1.90500E-5,62,0.00
19.900,1.90500E-5,61,0.13
19.950,1.90500E-5,62,0.25
20.000,1.96850E-5,61,0.25
20.050,1.96850E-5,62,0.13
20.100,1.96850E-5,62,0.00
20.150,1.96850E-5,62,0.00
20.200,1.96850E-5,61,0.00
20.250,1.96850E-5,61,0.00
20.300,1.96850E-5,62,0.00
20.350,1.96850E-5,62,0.00
20.400,1.96850E-5,62,0.00
20.450,1.96850E-5,62,0.00
20.500,1.96850E-5,62,0.13
20.550,1.96850E-5,63,0.25
20.600,2.03200E-5,64,0.25
20.650,2.03200E-5,64,0.13
20.700,2.03200E-5,64,0.00
20.750,2.03200E-5,64,0.00
20.800,2.03200E-5,64,0.00
20.850,2.03200E-5,64,0.00
20.900,2.03200E-5,64,0.00
20.950,2.03200E-5,64,0.00
21.000,2.03200E-5,64,0.00
21.050,2.03200E-5,64,0.00
21.100,2.03200E-5,64,0.00
21.150,2.03200E-5,64,0.13
21.200,2.03200E-5,64,0.38
21.250,2.09550E-5,65,0.64
21.300,2.15900E-5,67,0.64
21.350,2.22250E-5,70,0.38
21.400,2.22250E-5,71,0.13
21.450,2.22250E-5,71,0.00
21.500,2.22250E-5,71,0.00
21.550,2.22250E-5,72,0.00
21.600,2.22250E-5,71,0.00
21.650,2.22250E-5,71,0.00
21.700,2.22250E-5,71,0.00
21.750,2.22250E-5,72,0.00
21.800,2.22250E-5,71,0.00
21.850,2.22250E-5,72,0.00
21.900,2.22250E-5,71,0.00
21.950,2.22250E-5,72,0.00
22.000,2.22250E-5,71,0.00
22.050,2.22250E-5,71,0.00
22.100,2.22250E-5,71,0.00
22.150,2.22250E-5,71,0.00
22.200,2.22250E-5,71,0.00
22.250,2.22250E-5,71,0.00
22.300,2.22250E-5,71,0.00
22.350,2.22250E-5,71,0.00
22.400,2.22250E-5,71,0.13
22.450,2.22250E-5,71,0.25
22.500,2.28600E-5,71,0.25
22.550,2.28600E-5,71,0.13
22.600,2.28600E-5,72,0.00
22.650,2.28600E-5,71,0.00
22.700,2.28600E-5,72,0.00
22.750,2.28600E-5,72,0.00
22.800,2.28600E-5,71,0.00
22.850,2.28600E-5,72,0.13
22.900,2.28600E-5,73,0.38
22.950,2.34950E-5,74,0.64
23.000,2.41300E-5,77,0.76
23.050,2.47650E-5,80,0.76
23.100,2.54000E-5,82,0.76
23.150,2.60350E-5,84,0.76
23.200,2.66700E-5,85,0.76
23.250,2.73050E-5,89,0.76
23.300,2.79400E-5,91,0.76
23.350,2.85750E-5,93,0.76
23.400,2.92100E-5,96,0.76
23.450,2.98450E-5,99,0.76
23.500,3.04800E-5,100,0.64
23.550,3.11150E-5,102,0.51
23.600,3.11150E-5,104,0.38
23.650,3.17500E-5,106,0.38
23.700,3.17500E-5,107,0.51
23.750,3.23850E-5,109,0.64
23.800,3.30200E-5,112,0.76
23.850,3.36550E-5,114,0.76
23.900,3.42900E-5,117,0.64
23.950,3.49250E-5,119,0.51
24.000,3.49250E-5,120,0.38
24.050,3.55600E-5,121,0.25
24.100,3.55600E-5,122,0.13
24.150,3.55600E-5,121,0.13
24.200,3.55600E-5,122,0.38
24.250,3.61950E-5,124,0.76
24.300,3.68300E-5,126,1.14
24.350,3.81000E-5,130,1.27
24.400,3.93700E-5,134,1.14
24.450,4.00050E-5,139,0.76
24.500,4.06400E-5,141,0.51
24.550,4.06400E-5,142,0.51
24.600,4.12750E-5,145,0.63
24.650,4.19100E-5,146,0.76
24.700,4.25450E-5,149,0.76
24.750,4.31800E-5,150,0.76
24.800,4.38150E-5,154,0.89
24.850,4.44500E-5,157,1.02
24.900,4.57200E-5,162,1.02
24.950,4.63550E-5,165,0.89
25.000,4.69900E-5,167,0.76
25.050,4.76250E-5,169,0.76
25.100,4.82600E-5,171,0.76
25.150,4.88950E-5,175,0.76
25.200,4.95300E-5,178,0.76
25.250,5.01650E-5,179,0.64
25.300,5.08000E-5,181,0.51
25.350,5.08000E-5,183,0.38
25.400,5.14350E-5,185,0.38
25.450,5.14350E-5,186,0.51
25.500,5.20700E-5,188,0.64
25.550,5.27050E-5,189,0.76
25.600,5.33400E-5,193,0.76
25.650,5.39750E-5,196,0.63
25.700,5.46100E-5,198,0.38
25.750,5.46100E-5,198,0.13
25.800,5.46100E-5,199,0.13
25.850,5.46100E-5,199,0.25
25.900,5.52450E-5,200,0.38
25.950,5.52450E-5,201,0.38
26.000,5.58800E-5,202,0.38
26.050,5.58800E-5,204,0.51
26.100,5.65150E-5,205,0.64
26.150,5.71500E-5,208,0.64
26.200,5.77850E-5,209,0.51
26.250,5.77850E-5,211,0.51
26.300,5.84200E-5,213,0.51
26.350,5.90550E-5,214,0.51
26.400,5.90550E-5,215,0.38
26.450,5.96900E-5,217,0.38
26.500,5.96900E-5,219,0.38
26.550,6.03250E-5,220,0.38
26.600,6.03250E-5,221,0.51
26.650,6.09600E-5,221,0.51
26.700,6.15950E-5,225,0.38
26.750,6.15950E-5,226,0.13
26.800,6.15950E-5,227,0.13
26.850,6.15950E-5,227,0.25
26.900,6.22300E-5,227,0.25
26.950,6.22300E-5,227,0.13
27.000,6.22300E-5,228,0.00
27.050,6.22300E-5,227,0.00
27.100,6.22300E-5,227,0.00
27.150,6.22300E-5,227,0.00
27.200,6.22300E-5,227,0.00
27.250,6.22300E-5,227,0.00
27.300,6.22300E-5,227,0.00
27.350,6.22300E-5,227,0.00
27.400,6.22300E-5,227,0.00
27.450,6.22300E-5,227,0.00
27.500,6.22300E-5,228,0.13
27.550,6.22300E-5,227,0.25
27.600,6.28650E-5,229,0.25
27.650,6.28650E-5,230,0.13
27.700,6.28650E-5,231,0.00
27.750,6.28650E-5,231,0.00
27.800,6.28650E-5,231,0.00
27.850,6.28650E-5,231,0.00
27.900,6.28650E-5,231,0.00
27.950,6.28650E-5,231,0.13
28.000,6.28650E-5,231,0.25
28.050,6.35000E-5,231,0.25
28.100,6.35000E-5,231,0.13
28.150,6.35000E-5,232,0.00
28.200,6.35000E-5,232,0.00
28.250,6.35000E-5,232,0.00
28.300,6.35000E-5,232,0.00
28.350,6.35000E-5,233,0.00
28.400,6.35000E-5,233,0.00
28.450,6.35000E-5,233,0.00
28.500,6.35000E-5,233,0.00
28.550,6.35000E-5,233,0.00
28.600,6.35000E-5,233,0.00
28.650,6.35000E-5,233,0.00
28.700,6.35000E-5,233,0.13
28.750,6.35000E-5,233,0.25
28.800,6.41350E-5,234,0.25
28.850,6.41350E-5,235,0.13
28.900,6.41350E-5,235,0.13
28.950,6.41350E-5,235,0.25
29.000,6.47700E-5,237,0.25
29.050,6.47700E-5,238,0.25
29.100,6.47700E-5,238,0.25
29.150,6.54050E-5,239,0.38
29.200,6.54050E-5,240,0.38
29.250,6.60400E-5,242,0.25
29.300,6.60400E-5,242,0.13
29.350,6.60400E-5,243,0.13
29.400,6.60400E-5,244,0.25
29.450,6.66750E-5,244,0.25
29.500,6.66750E-5,245,0.13
29.550,6.66750E-5,246,0.13
29.600,6.66750E-5,247,0.25
29.650,6.73100E-5,247,0.25
29.700,6.73100E-5,248,0.25
29.750,6.73100E-5,249,0.25
29.800,6.79450E-5,250,0.25
29.850,6.79450E-5,250,0.25
29.900,6.79450E-5,252,0.25
29.950,6.85800E-5,252,0.38
30.000,6.85800E-5,253,0.38
30.050,6.92150E-5,255,0.25
30.100,6.92150E-5,256,0.13
30.150,6.92150E-5,256,0.00
30.200,6.92150E-5,256,0.00
30.250,6.92150E-5,256,0.00
30.300,6.92150E-5,256,0.00
30.350,6.92150E-5,256,0.00
30.400,6.92150E-5,257,0.00
30.450,6.92150E-5,256,0.00
30.500,6.92150E-5,257,0.13
30.550,6.92150E-5,257,0.25
30.600,6.98500E-5,257,0.25
30.650,6.98500E-5,258,0.13
30.700,6.98500E-5,259,0.13
30.750,6.98500E-5,260,0.25
30.800,7.04850E-5,260,0.38
30.850,7.04850E-5,261,0.38
30.900,7.11200E-5,262,0.25
30.950,7.11200E-5,263,0.25
31.000,7.11200E-5,264,0.25
31.050,7.17550E-5,265,0.25
31.100,7.17550E-5,265,0.13
31.150,7.17550E-5,266,0.00
31.200,7.17550E-5,266,0.00
31.250,7.17550E-5,266,0.00
31.300,7.17550E-5,266,0.00
31.350,7.17550E-5,266,0.13
31.400,7.17550E-5,267,0.25
31.450,7.23900E-5,268,0.25
31.500,7.23900E-5,268,0.13
31.550,7.23900E-5,268,0.00
31.600,7.23900E-5,269,0.00
31.650,7.23900E-5,269,0.00
31.700,7.23900E-5,270,0.13
31.750,7.23900E-5,270,0.25
31.800,7.30250E-5,270,0.25
31.850,7.30250E-5,271,0.13
31.900,7.30250E-5,271,0.00
31.950,7.30250E-5,271,0.00
32.000,7.30250E-5,272,0.00
32.050,7.30250E-5,271,0.00
32.100,7.30250E-5,272,0.00
32.150,7.30250E-5,271,0.00
32.200,7.30250E-5,272,0.00
32.250,7.30250E-5,272,0.00
32.300,7.30250E-5,271,0.00
32.350,7.30250E-5,272,0.00
32.400,7.30250E-5,272,0.00
32.450,7.30250E-5,272,0.00
32.500,7.30250E-5,271,0.00
32.550,7.30250E-5,272,0.00
32.600,7.30250E-5,272,0.00
32.650,7.30250E-5,272,0.00
32.700,7.30250E-5,272,0.13
32.750,7.30250E-5,272,0.25
32.800,7.36600E-5,272,0.25
32.850,7.36600E-5,272,0.13
32.900,7.36600E-5,272,0.00
32.950,7.36600E-5,273,0.13
33.000,7.36600E-5,273,0.25
33.050,7.42950E-5,275,0.25
33.100,7.42950E-5,276,0.25
33.150,7.42950E-5,277,0.25
33.200,7.49300E-5,278,0.25
33.250,7.49300E-5,278,0.13
33.300,7.49300E-5,279,0.00
33.350,7.49300E-5,279,0.00
33.400,7.49300E-5,280,0.13
33.450,7.49300E-5,280,0.25
33.500,7.55650E-5,281,0.25
33.550,7.55650E-5,280,0.13
33.600,7.55650E-5,281,0.00
33.650,7.55650E-5,282,0.00
33.700,7.55650E-5,281,0.00
33.750,7.55650E-5,283,0.00
33.800,7.55650E-5,283,0.13
33.850,7.55650E-5,282,0.25
33.900,7.62000E-5,283,0.25
33.950,7.62000E-5,284,0.25
34.000,7.62000E-5,285,0.25
34.050,7.68350E-5,286,0.25
34.100,7.68350E-5,286,0.13
34.150,7.68350E-5,287,0.00
34.200,7.68350E-5,287,0.00
34.250,7.68350E-5,288,0.13
34.300,7.68350E-5,288,0.25
34.350,7.74700E-5,288,0.25
34.400,7.74700E-5,289,0.13
34.450,7.74700E-5,289,0.00
34.500,7.74700E-5,289,0.00
34.550,7.74700E-5,291,0.13
34.600,7.74700E-5,291,0.25
34.650,7.81050E-5,290,0.25
34.700,7.81050E-5,291,0.13
34.750,7.81050E-5,291,0.00
34.800,7.81050E-5,291,0.00
34.850,7.81050E-5,291,0.00
34.900,7.81050E-5,292,0.00
34.950,7.81050E-5,292,0.00
35.000,7.81050E-5,293,0.13
35.050,7.81050E-5,293,0.25
35.100,7.87400E-5,293,0.25
35.150,7.87400E-5,294,0.13
35.200,7.87400E-5,294,0.13
35.250,7.87400E-5,295,0.25
35.300,7.93750E-5,296,0.25
35.350,7.93750E-5,297,0.13
35.400,7.93750E-5,297,0.00
35.450,7.93750E-5,297,0.00
35.500,7.93750E-5,298,0.00
35.550,7.93750E-5,297,0.13
35.600,7.93750E-5,299,0.25
35.650,8.00100E-5,299,0.25
35.700,8.00100E-5,299,0.13
35.750,8.00100E-5,300,0.00
35.800,8.00100E-5,301,0.00
35.850,8.00100E-5,301,0.00
35.900,8.00100E-5,301,0.00
35.950,8.00100E-5,301,0.00
36.000,8.00100E-5,301,0.00
36.050,8.00100E-5,302,0.13
36.100,8.00100E-5,301,0.25
36.150,8.06450E-5,301,0.25
36.200,8.06450E-5,301,0.13
36.250,8.06450E-5,301,0.00
36.300,8.06450E-5,301,0.00
36.350,8.06450E-5,301,0.00
36.400,8.06450E-5,301,0.00
36.450,8.06450E-5,302,0.00
36.500,8.06450E-5,301,0.00
36.550,8.06450E-5,302,0.00
36.600,8.06450E-5,301,0.00
36.650,8.06450E-5,302,0.00
36.700,8.06450E-5,301,0.00
36.750,8.06450E-5,302,0.00
36.800,8.06450E-5,302,0.00
36.850,8.06450E-5,302,0.00
36.900,8.06450E-5,302,0.00
36.950,8.06450E-5,302,0.00
37.000,8.06450E-5,302,0.00
37.050,8.06450E-5,302,0.00
37.100,8.06450E-5,301,0.00
37.150,8.06450E-5,302,0.00
37.200,8.06450E-5,302,0.00
37.250,8.06450E-5,302,0.00
37.300,8.06450E-5,303,0.00
37.350,8.06450E-5,302,0.00
37.400,8.06450E-5,302,0.00
37.450,8.06450E-5,303,0.00
37.500,8.06450E-5,302,0.00
37.550,8.06450E-5,303,0.00
37.600,8.06450E-5,302,0.00
37.650,8.06450E-5,302,0.00
37.700,8.06450E-5,302,0.00
37.750,8.06450E-5,303,0.00
37.800,8.06450E-5,303,0.00
37.850,8.06450E-5,303,0.00
37.900,8.06450E-5,302,0.00
37.950,8.06450E-5,303,0.13
38.000,8.06450E-5,303,0.25
38.050,8.12800E-5,304,0.25
38.100,8.12800E-5,304,0.13
38.150,8.12800E-5,305,0.13
38.200,8.12800E-5,305,0.25
38.250,8.19150E-5,307,0.38
38.300,8.19150E-5,309,0.38
38.350,8.25500E-5,310,0.25
38.400,8.25500E-5,311,0.13
38.450,8.25500E-5,312,0.00
38.500,8.25500E-5,312,0.00
38.550,8.25500E-5,312,0.00
38.600,8.25500E-5,312,0.00
38.650,8.25500E-5,312,0.13
38.700,8.25500E-5,312,0.25
38.750,8.31850E-5,312,0.25
38.800,8.31850E-5,311,0.13
38.850,8.31850E-5,312,0.00
38.900,8.31850E-5,312,0.00
38.950,8.31850E-5,312,0.00
39.000,8.31850E-5,313,0.00
39.050,8.31850E-5,313,0.13
39.100,8.31850E-5,313,0.25
39.150,8.38200E-5,315,0.38
39.200,8.38200E-5,317,0.38
39.250,8.44550E-5,319,0.38
39.300,8.44550E-5,320,0.38
