"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
7.400,9.65200E-5,80,0.00
7.450,9.65200E-5,80,0.00
7.500,9.65200E-5,80,0.00
7.550,9.65200E-5,80,0.00
7.600,9.65200E-5,79,0.13
7.650,9.65200E-5,80,0.25
7.700,9.71550E-5,80,0.38
7.750,9.71550E-5,80,0.51
7.800,9.77900E-5,80,0.64
7.850,9.84250E-5,81,0.64
7.900,9.90600E-5,82,0.38
7.950,9.90600E-5,82,0.13
8.000,9.90600E-5,82,0.13
8.050,9.90600E-5,81,0.25
8.100,9.96950E-5,82,0.25
8.150,9.96950E-5,82,0.25
8.200,9.96950E-5,83,0.38
8.250,1.00330E-4,83,0.64
8.300,1.00965E-4,84,0.64
8.350,1.01600E-4,84,0.38
8.400,1.01600E-4,84,0.13
8.450,1.01600E-4,84,0.13
8.500,1.01600E-4,84,0.25
8.550,1.02235E-4,84,0.25
8.600,1.02235E-4,84,0.13
8.650,1.02235E-4,84,0.13
8.700,1.02235E-4,84,0.25
8.750,1.02870E-4,85,0.38
8.800,1.02870E-4,85,0.38
8.850,1.03505E-4,85,0.25
8.900,1.03505E-4,85,0.25
8.950,1.03505E-4,86,0.25
9.000,1.04140E-4,85,0.38
9.050,1.04140E-4,86,0.38
9.100,1.04775E-4,87,0.25
9.150,1.04775E-4,86,0.25
9.200,1.04775E-4,87,0.25
9.250,1.05410E-4,87,0.25
9.300,1.05410E-4,86,0.13
9.350,1.05410E-4,87,0.00
9.400,1.05410E-4,86,0.13
9.450,1.05410E-4,87,0.25
9.500,1.06045E-4,87,0.25
9.550,1.06045E-4,88,0.13
9.600,1.06045E-4,87,0.13
9.650,1.06045E-4,88,0.25
9.700,1.06680E-4,88,0.38
9.750,1.06680E-4,88,0.38
9.800,1.07315E-4,88,0.25
9.850,1.07315E-4,89,0.25
9.900,1.07315E-4,89,0.25
9.950,1.07950E-4,89,0.25
10.000,1.07950E-4,89,0.13
10.050,1.07950E-4,89,0.13
10.100,1.07950E-4,88,0.25
10.150,1.08585E-4,89,0.38
10.200,1.08585E-4,90,0.38
10.250,1.09220E-4,90,0.25
10.300,1.09220E-4,90,0.13
10.350,1.09220E-4,90,0.00
10.400,1.09220E-4,90,0.13
10.450,1.09220E-4,90,0.25
10.500,1.09855E-4,91,0.25
10.550,1.09855E-4,90,0.13
10.600,1.09855E-4,90,0.13
10.650,1.09855E-4,90,0.25
10.700,1.10490E-4,91,0.38
10.750,1.10490E-4,92,0.51
10.800,1.11125E-4,91,0.63
10.850,1.11760E-4,92,0.76
10.900,1.12395E-4,93,0.64
10.950,1.13030E-4,93,0.38
11.000,1.13030E-4,93,0.13
11.050,1.13030E-4,92,0.00
11.100,1.13030E-4,92,0.13
11.150,1.13030E-4,93,0.25
11.200,1.13665E-4,94,0.38
11.250,1.13665E-4,94,0.38
11.300,1.14300E-4,93,0.25
11.350,1.14300E-4,94,0.25
11.400,1.14300E-4,94,0.38
11.450,1.14935E-4,94,0.51
11.500,1.15570E-4,95,0.51
11.550,1.15570E-4,94,0.51
11.600,1.16205E-4,95,0.51
11.650,1.16840E-4,96,0.38
11.700,1.16840E-4,96,0.25
11.750,1.16840E-4,96,0.25
11.800,1.17475E-4,96,0.38
11.850,1.17475E-4,97,0.51
11.900,1.18110E-4,97,0.51
11.950,1.18745E-4,97,0.51
12.000,1.18745E-4,97,0.38
12.050,1.19380E-4,98,0.38
12.100,1.19380E-4,98,0.51
12.150,1.20015E-4,98,0.51
12.200,1.20650E-4,99,0.38
12.250,1.20650E-4,99,0.13
12.300,1.20650E-4,99,0.00
12.350,1.20650E-4,99,0.00
12.400,1.20650E-4,99,0.00
12.450,1.20650E-4,99,0.00
12.500,1.20650E-4,98,0.13
12.550,1.20650E-4,99,0.25
12.600,1.21285E-4,99,0.25
12.650,1.21285E-4,99,0.13
12.700,1.21285E-4,99,0.00
12.750,1.21285E-4,100,0.00
12.800,1.21285E-4,99,0.13
12.850,1.21285E-4,99,0.38
12.900,1.21920E-4,100,0.51
12.950,1.22555E-4,99,0.51
13.000,1.22555E-4,100,0.38
13.050,1.23190E-4,100,0.25
13.100,1.23190E-4,101,0.25
13.150,1.23190E-4,101,0.25
13.200,1.23825E-4,100,0.38
13.250,1.23825E-4,101,0.38
13.300,1.24460E-4,102,0.25
13.350,1.24460E-4,102,0.13
13.400,1.24460E-4,102,0.00
13.450,1.24460E-4,102,0.00
13.500,1.24460E-4,102,0.00
13.550,1.24460E-4,101,0.00
13.600,1.24460E-4,101,0.13
13.650,1.24460E-4,102,0.25
13.700,1.25095E-4,102,0.25
13.750,1.25095E-4,102,0.25
13.800,1.25095E-4,102,0.25
13.850,1.25730E-4,103,0.38
13.900,1.25730E-4,103,0.38
13.950,1.26365E-4,103,0.38
14.000,1.26365E-4,104,0.38
14.050,1.27000E-4,103,0.38
14.100,1.27000E-4,104,0.38
14.150,1.27635E-4,104,0.25
14.200,1.27635E-4,104,0.13
14.250,1.27635E-4,104,0.13
14.300,1.27635E-4,104,0.25
14.350,1.28270E-4,104,0.25
14.400,1.28270E-4,104,0.13
14.450,1.28270E-4,104,0.13
14.500,1.28270E-4,104,0.25
14.550,1.28905E-4,105,0.38
14.600,1.28905E-4,105,0.38
14.650,1.29540E-4,105,0.25
14.700,1.29540E-4,105,0.25
14.750,1.29540E-4,106,0.25
14.800,1.30175E-4,105,0.25
14.850,1.30175E-4,105,0.25
14.900,1.30175E-4,105,0.25
14.950,1.30810E-4,106,0.38
15.000,1.30810E-4,106,0.38
15.050,1.31445E-4,106,0.25
15.100,1.31445E-4,108,0.25
15.150,1.31445E-4,107,0.38
15.200,1.32080E-4,108,0.51
15.250,1.32715E-4,108,0.38
15.300,1.32715E-4,108,0.13
15.350,1.32715E-4,108,0.13
15.400,1.32715E-4,109,0.25
15.450,1.33350E-4,108,0.25
15.500,1.33350E-4,108,0.13
15.550,1.33350E-4,109,0.13
15.600,1.33350E-4,108,0.25
15.650,1.33985E-4,109,0.25
15.700,1.33985E-4,109,0.13
15.750,1.33985E-4,109,0.00
15.800,1.33985E-4,109,0.00
15.850,1.33985E-4,109,0.00
15.900,1.33985E-4,109,0.13
15.950,1.33985E-4,110,0.25
16.000,1.34620E-4,109,0.38
16.050,1.34620E-4,109,0.51
16.100,1.35255E-4,110,0.51
16.150,1.35890E-4,110,0.51
16.200,1.35890E-4,111,0.51
16.250,1.36525E-4,110,0.76
16.300,1.37160E-4,112,1.02
16.350,1.38430E-4,112,1.02
16.400,1.39065E-4,113,0.76
16.450,1.39700E-4,114,0.38
16.500,1.39700E-4,114,0.25
16.550,1.39700E-4,114,0.25
16.600,1.40335E-4,115,0.25
16.650,1.40335E-4,114,0.13
16.700,1.40335E-4,114,0.00
16.750,1.40335E-4,115,0.00
16.800,1.40335E-4,114,0.00
16.850,1.40335E-4,114,0.00
16.900,1.40335E-4,114,0.00
16.950,1.40335E-4,114,0.00
17.000,1.40335E-4,114,0.00
17.050,1.40335E-4,114,0.00
17.100,1.40335E-4,114,0.13
17.150,1.40335E-4,114,0.51
17.200,1.40970E-4,114,1.02
17.250,1.42240E-4,116,1.14
17.300,1.43510E-4,116,0.76
17.350,1.43510E-4,117,0.25
17.400,1.43510E-4,117,0.00
17.450,1.43510E-4,117,0.13
17.500,1.43510E-4,117,0.25
17.550,1.44145E-4,117,0.38
17.600,1.44145E-4,118,0.38
17.650,1.44780E-4,117,0.25
17.700,1.44780E-4,118,0.25
17.750,1.44780E-4,117,0.25
17.800,1.45415E-4,118,0.25
17.850,1.45415E-4,118,0.13
17.900,1.45415E-4,118,0.13
17.950,1.45415E-4,118,0.25
18.000,1.46050E-4,118,0.25
18.050,1.46050E-4,118,0.13
18.100,1.46050E-4,118,0.13
18.150,1.46050E-4,118,0.25
18.200,1.46685E-4,119,0.25
18.250,1.46685E-4,119,0.25
18.300,1.46685E-4,119,0.25
18.350,1.47320E-4,119,0.38
18.400,1.47320E-4,120,0.38
18.450,1.47955E-4,120,0.38
18.500,1.47955E-4,119,0.38
18.550,1.48590E-4,120,0.25
18.600,1.48590E-4,120,0.13
18.650,1.48590E-4,120,0.13
18.700,1.48590E-4,120,0.25
18.750,1.49225E-4,120,0.25
18.800,1.49225E-4,120,0.13
18.850,1.49225E-4,121,0.00
18.900,1.49225E-4,121,0.13
18.950,1.49225E-4,121,0.25
19.000,1.49860E-4,121,0.25
19.050,1.49860E-4,121,0.25
19.100,1.49860E-4,122,0.25
19.150,1.50495E-4,122,0.38
19.200,1.50495E-4,122,0.38
19.250,1.51130E-4,122,0.38
19.300,1.51130E-4,122,0.38
19.350,1.51765E-4,123,0.38
19.400,1.51765E-4,123,0.38
19.450,1.52400E-4,123,0.25
19.500,1.52400E-4,123,0.25
19.550,1.52400E-4,123,0.25
19.600,1.53035E-4,123,0.25
19.650,1.53035E-4,124,0.25
19.700,1.53035E-4,123,0.25
19.750,1.53670E-4,124,0.38
19.800,1.53670E-4,124,0.38
19.850,1.54305E-4,124,0.25
19.900,1.54305E-4,124,0.25
19.950,1.54305E-4,124,0.25
20.000,1.54940E-4,125,0.38
20.050,1.54940E-4,125,0.38
20.100,1.55575E-4,125,0.38
20.150,1.55575E-4,125,0.38
20.200,1.56210E-4,126,0.25
20.250,1.56210E-4,126,0.13
20.300,1.56210E-4,126,0.00
20.350,1.56210E-4,126,0.00
20.400,1.56210E-4,126,0.00
20.450,1.56210E-4,125,0.13
20.500,1.56210E-4,126,0.25
20.550,1.56845E-4,126,0.25
20.600,1.56845E-4,126,0.25
20.650,1.56845E-4,126,0.25
20.700,1.57480E-4,126,0.38
20.750,1.57480E-4,127,0.38
20.800,1.58115E-4,128,0.38
20.850,1.58115E-4,128,0.38
20.900,1.58750E-4,128,0.25
20.950,1.58750E-4,128,0.13
21.000,1.58750E-4,128,0.00
21.050,1.58750E-4,128,0.00
21.100,1.58750E-4,128,0.13
21.150,1.58750E-4,128,0.25
21.200,1.59385E-4,128,0.25
21.250,1.59385E-4,128,0.13
21.300,1.59385E-4,128,0.13
21.350,1.59385E-4,128,0.38
21.400,1.60020E-4,129,0.51
21.450,1.60655E-4,129,0.51
21.500,1.60655E-4,129,0.38
21.550,1.61290E-4,130,0.25
21.600,1.61290E-4,130,0.13
21.650,1.61290E-4,130,0.00
21.700,1.61290E-4,130,0.13
21.750,1.61290E-4,130,0.25
21.800,1.61925E-4,130,0.25
21.850,1.61925E-4,130,0.13
21.900,1.61925E-4,129,0.00
21.950,1.61925E-4,130,0.13
22.000,1.61925E-4,130,0.25
22.050,1.62560E-4,130,0.38
22.100,1.62560E-4,131,0.51
22.150,1.63195E-4,131,0.64
22.200,1.63830E-4,132,0.64
22.250,1.64465E-4,132,0.38
22.300,1.64465E-4,132,0.25
22.350,1.64465E-4,132,0.25
22.400,1.65100E-4,133,0.25
22.450,1.65100E-4,132,0.25
22.500,1.65100E-4,132,0.38
22.550,1.65735E-4,132,0.51
22.600,1.66370E-4,133,0.51
22.650,1.66370E-4,134,0.38
22.700,1.67005E-4,134,0.38
22.750,1.67005E-4,134,0.51
22.800,1.67640E-4,134,0.51
22.850,1.68275E-4,135,0.51
22.900,1.68275E-4,135,0.38
22.950,1.68910E-4,135,0.25
23.000,1.68910E-4,136,0.25
23.050,1.68910E-4,136,0.25
23.100,1.69545E-4,136,0.38
23.150,1.69545E-4,137,0.38
23.200,1.70180E-4,136,0.38
23.250,1.70180E-4,136,0.38
23.300,1.70815E-4,137,0.38
23.350,1.70815E-4,137,0.51
23.400,1.71450E-4,137,0.51
23.450,1.72085E-4,139,0.51
23.500,1.72085E-4,138,0.38
23.550,1.72720E-4,138,0.38
23.600,1.72720E-4,138,0.51
23.650,1.73355E-4,138,0.51
23.700,1.73990E-4,139,0.51
23.750,1.73990E-4,139,0.51
23.800,1.74625E-4,140,1.02
23.850,1.75260E-4,31,1.52
23.900,1.77800E-4,-20,1.40
23.950,1.78435E-4,-21,0.76
24.000,1.78435E-4,-21,0.13
24.050,1.78435E-4,-20,0.00
24.100,1.78435E-4,-20,0.00
24.150,1.78435E-4,-21,0.00
24.200,1.78435E-4,-20,0.00
24.250,1.78435E-4,-21,0.00
24.300,1.78435E-4,-21,0.00
24.350,1.78435E-4,-21,0.00
24.400,1.78435E-4,-20,0.00
24.450,1.78435E-4,-21,0.00
24.500,1.78435E-4,-20,0.00
24.550,1.78435E-4,-21,0.00
24.600,1.78435E-4,-21,0.00
24.650,1.78435E-4,-20,0.00
24.700,1.78435E-4,-21,0.00
24.750,1.78435E-4,-21,0.00
24.800,1.78435E-4,-21,0.00
24.850,1.78435E-4,-21,0.00
24.900,1.78435E-4,-21,0.00
24.950,1.78435E-4,-21,0.00
25.000,1.78435E-4,-21,0.00
25.050,1.78435E-4,-21,0.00
25.100,1.78435E-4,-20,0.00
25.150,1.78435E-4,-21,0.00
25.200,1.78435E-4,-21,0.00
25.250,1.78435E-4,-20,0.00
25.300,1.78435E-4,-21,0.00
25.350,1.78435E-4,-22,0.00
25.400,1.78435E-4,-22,0.00
25.450,1.78435E-4,-21,0.00
25.500,1.78435E-4,-21,0.00
25.550,1.78435E-4,-21,0.00
25.600,1.78435E-4,-21,0.00
25.650,1.78435E-4,-21,0.00
25.700,1.78435E-4,-21,0.00
25.750,1.78435E-4,-21,0.00
25.800,1.78435E-4,-21,0.00
25.850,1.78435E-4,-21,0.00
25.900,1.78435E-4,-21,0.00
25.950,1.78435E-4,-21,0.00
26.000,1.78435E-4,-21,0.00
26.050,1.78435E-4,-21,0.00
26.100,1.78435E-4,-21,0.00
26.150,1.78435E-4,-21,0.00
26.200,1.78435E-4,-21,0.00
26.250,1.78435E-4,-21,
