"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.800,8.19150E-5,116,0.51
12.850,8.25500E-5,117,0.51
12.900,8.25500E-5,117,0.51
12.950,8.31850E-5,117,0.51
13.000,8.38200E-5,118,0.51
13.050,8.38200E-5,119,0.38
13.100,8.44550E-5,119,0.38
13.150,8.44550E-5,120,0.38
13.200,8.50900E-5,120,0.25
13.250,8.50900E-5,120,0.13
13.300,8.50900E-5,120,0.00
13.350,8.50900E-5,121,0.13
13.400,8.50900E-5,120,0.25
13.450,8.57250E-5,121,0.25
13.500,8.57250E-5,121,0.25
13.550,8.57250E-5,122,0.25
13.600,8.63600E-5,122,0.25
13.650,8.63600E-5,123,0.25
13.700,8.63600E-5,122,0.25
13.750,8.69950E-5,123,0.25
13.800,8.69950E-5,123,0.13
13.850,8.69950E-5,123,0.00
13.900,8.69950E-5,123,0.13
13.950,8.69950E-5,123,0.25
14.000,8.76300E-5,123,0.25
14.050,8.76300E-5,124,0.13
14.100,8.76300E-5,124,0.13
14.150,8.76300E-5,124,0.25
14.200,8.82650E-5,124,0.25
14.250,8.82650E-5,124,0.25
14.300,8.82650E-5,124,0.25
14.350,8.89000E-5,125,0.25
14.400,8.89000E-5,125,0.25
14.450,8.89000E-5,125,0.25
14.500,8.95350E-5,126,0.38
14.550,8.95350E-5,126,0.38
14.600,9.01700E-5,126,0.38
14.650,9.01700E-5,128,0.38
14.700,9.08050E-5,128,0.38
14.750,9.08050E-5,128,0.38
14.800,9.14400E-5,129,0.38
14.850,9.14400E-5,129,0.38
14.900,9.20750E-5,130,0.25
14.950,9.20750E-5,130,0.13
15.000,9.20750E-5,131,0.13
15.050,9.20750E-5,130,0.25
15.100,9.27100E-5,131,0.38
15.150,9.27100E-5,131,0.38
15.200,9.33450E-5,132,0.38
15.250,9.33450E-5,132,0.38
15.300,9.39800E-5,133,0.38
15.350,9.39800E-5,133,0.51
15.400,9.46150E-5,133,0.51
15.450,9.52500E-5,134,0.51
15.500,9.52500E-5,135,0.38
15.550,9.58850E-5,135,0.25
15.600,9.58850E-5,135,0.13
15.650,9.58850E-5,136,0.00
15.700,9.58850E-5,136,0.13
15.750,9.58850E-5,136,0.25
15.800,9.65200E-5,136,0.25
15.850,9.65200E-5,136,0.25
15.900,9.65200E-5,137,0.25
15.950,9.71550E-5,137,0.25
16.000,9.71550E-5,137,0.25
16.050,9.71550E-5,138,0.25
16.100,9.77900E-5,138,0.38
16.150,9.77900E-5,138,0.38
16.200,9.84250E-5,140,0.38
16.250,9.84250E-5,139,0.38
16.300,9.90600E-5,140,0.25
16.350,9.90600E-5,141,0.13
16.400,9.90600E-5,139,0.00
16.450,9.90600E-5,141,0.13
16.500,9.90600E-5,141,0.25
16.550,9.96950E-5,141,0.25
16.600,9.96950E-5,141,0.25
16.650,9.96950E-5,141,0.25
16.700,1.00330E-4,142,0.25
16.750,1.00330E-4,142,0.25
16.800,1.00330E-4,143,0.38
16.850,1.00965E-4,143,0.63
16.900,1.01600E-4,143,0.63
16.950,1.02235E-4,145,0.51
17.000,1.02235E-4,145,0.38
17.050,1.02870E-4,146,0.38
17.100,1.02870E-4,146,0.51
17.150,1.03505E-4,147,0.63
17.200,1.04140E-4,148,0.76
17.250,1.04775E-4,149,0.76
17.300,1.05410E-4,149,0.76
17.350,1.06045E-4,150,0.89
17.400,1.06680E-4,152,1.02
17.450,1.07950E-4,153,1.02
17.500,1.08585E-4,154,0.89
17.550,1.09220E-4,155,0.76
17.600,1.09855E-4,157,0.76
17.650,1.10490E-4,157,0.63
17.700,1.11125E-4,157,0.51
17.750,1.11125E-4,158,0.38
17.800,1.11760E-4,159,0.38
17.850,1.11760E-4,159,0.38
17.900,1.12395E-4,160,0.38
17.950,1.12395E-4,160,0.38
18.000,1.13030E-4,160,0.25
18.050,1.13030E-4,161,0.25
18.100,1.13030E-4,161,0.25
18.150,1.13665E-4,161,0.38
18.200,1.13665E-4,162,0.38
18.250,1.14300E-4,162,0.38
18.300,1.14300E-4,162,0.51
18.350,1.14935E-4,163,0.64
18.400,1.15570E-4,164,0.63
18.450,1.16205E-4,165,0.64
18.500,1.16205E-4,166,0.64
18.550,1.17475E-4,167,0.63
18.600,1.17475E-4,168,0.76
18.650,1.18110E-4,169,0.89
18.700,1.19380E-4,170,0.89
18.750,1.20015E-4,171,0.63
18.800,1.20015E-4,171,0.51
18.850,1.20650E-4,172,0.51
18.900,1.21285E-4,172,0.51
18.950,1.21285E-4,173,0.38
19.000,1.21920E-4,173,0.25
19.050,1.21920E-4,174,0.25
19.100,1.21920E-4,174,0.25
19.150,1.22555E-4,175,0.25
19.200,1.22555E-4,175,0.25
19.250,1.22555E-4,175,0.25
19.300,1.23190E-4,174,0.38
19.350,1.23190E-4,175,0.38
19.400,1.23825E-4,176,0.25
19.450,1.23825E-4,175,0.25
19.500,1.23825E-4,176,0.25
19.550,1.24460E-4,177,0.25
19.600,1.24460E-4,177,0.25
19.650,1.24460E-4,177,0.25
19.700,1.25095E-4,178,0.25
19.750,1.25095E-4,178,0.25
19.800,1.25095E-4,178,0.25
19.850,1.25730E-4,179,0.25
19.900,1.25730E-4,178,0.25
19.950,1.25730E-4,179,0.25
20.000,1.26365E-4,180,0.38
20.050,1.26365E-4,180,0.38
20.100,1.27000E-4,180,0.25
20.150,1.27000E-4,181,0.25
20.200,1.27000E-4,180,0.25
20.250,1.27635E-4,181,0.38
20.300,1.27635E-4,182,0.38
20.350,1.28270E-4,182,0.38
20.400,1.28270E-4,182,0.38
20.450,1.28905E-4,182,0.25
20.500,1.28905E-4,183,0.13
20.550,1.28905E-4,183,0.13
20.600,1.28905E-4,183,0.25
20.650,1.29540E-4,184,0.38
20.700,1.29540E-4,184,0.51
20.750,1.30175E-4,184,0.51
20.800,1.30810E-4,186,0.51
20.850,1.30810E-4,186,0.51
20.900,1.31445E-4,188,0.64
20.950,1.32080E-4,187,0.76
21.000,1.32715E-4,188,0.89
21.050,1.33350E-4,190,1.02
21.100,1.34620E-4,191,0.89
21.150,1.35255E-4,192,0.64
21.200,1.35255E-4,193,0.38
21.250,1.35890E-4,194,0.38
21.300,1.35890E-4,194,0.38
21.350,1.36525E-4,194,0.25
21.400,1.36525E-4,194,0.13
21.450,1.36525E-4,195,0.13
21.500,1.36525E-4,194,0.25
21.550,1.37160E-4,195,0.25
21.600,1.37160E-4,195,0.13
21.650,1.37160E-4,195,0.00
21.700,1.37160E-4,195,0.00
21.750,1.37160E-4,195,0.00
21.800,1.37160E-4,195,0.13
21.850,1.37160E-4,196,0.25
21.900,1.37795E-4,196,0.25
21.950,1.37795E-4,195,0.13
22.000,1.37795E-4,196,0.00
22.050,1.37795E-4,196,0.13
22.100,1.37795E-4,196,0.25
22.150,1.38430E-4,197,0.25
22.200,1.38430E-4,196,0.25
22.250,1.38430E-4,198,0.25
22.300,1.39065E-4,197,0.25
22.350,1.39065E-4,197,0.25
22.400,1.39065E-4,197,0.25
22.450,1.39700E-4,198,0.25
22.500,1.39700E-4,198,0.25
22.550,1.39700E-4,199,0.25
22.600,1.40335E-4,199,0.38
22.650,1.40335E-4,200,0.38
22.700,1.40970E-4,200,0.25
22.750,1.40970E-4,200,0.25
22.800,1.40970E-4,201,0.25
22.850,1.41605E-4,201,0.25
22.900,1.41605E-4,201,0.25
22.950,1.41605E-4,201,0.25
23.000,1.42240E-4,202,0.25
23.050,1.42240E-4,202,0.13
23.100,1.42240E-4,202,0.00
23.150,1.42240E-4,203,0.00
23.200,1.42240E-4,202,0.13
23.250,1.42240E-4,202,0.25
23.300,1.42875E-4,202,0.25
23.350,1.42875E-4,203,0.13
23.400,1.42875E-4,203,0.13
23.450,1.42875E-4,203,0.25
23.500,1.43510E-4,204,0.38
23.550,1.43510E-4,204,0.38
23.600,1.44145E-4,204,0.38
23.650,1.44145E-4,205,0.38
23.700,1.44780E-4,205,0.38
23.750,1.44780E-4,206,0.51
23.800,1.45415E-4,207,0.64
23.850,1.46050E-4,207,0.63
23.900,1.46685E-4,208,0.51
23.950,1.46685E-4,209,0.38
24.000,1.47320E-4,209,0.25
24.050,1.47320E-4,209,0.25
24.100,1.47320E-4,210,0.25
24.150,1.47955E-4,210,0.25
24.200,1.47955E-4,211,0.25
24.250,1.47955E-4,212,0.25
24.300,1.48590E-4,211,0.25
24.350,1.48590E-4,211,0.13
24.400,1.48590E-4,212,0.13
24.450,1.48590E-4,212,0.25
24.500,1.49225E-4,212,0.25
24.550,1.49225E-4,212,0.13
24.600,1.49225E-4,212,0.13
24.650,1.49225E-4,213,0.25
24.700,1.49860E-4,213,0.25
24.750,1.49860E-4,213,0.13
24.800,1.49860E-4,213,0.00
24.850,1.49860E-4,214,0.00
24.900,1.49860E-4,214,0.13
24.950,1.49860E-4,214,0.25
25.000,1.50495E-4,213,0.25
25.050,1.50495E-4,214,0.13
25.100,1.50495E-4,214,0.00
25.150,1.50495E-4,214,0.13
25.200,1.50495E-4,215,0.25
25.250,1.51130E-4,214,0.25
25.300,1.51130E-4,214,0.13
25.350,1.51130E-4,214,0.13
25.400,1.51130E-4,215,0.25
25.450,1.51765E-4,215,0.25
25.500,1.51765E-4,216,0.13
25.550,1.51765E-4,215,0.00
25.600,1.51765E-4,215,0.13
25.650,1.51765E-4,215,0.25
25.700,1.52400E-4,216,0.38
25.750,1.52400E-4,216,0.38
25.800,1.53035E-4,218,0.38
25.850,1.53035E-4,218,0.51
25.900,1.53670E-4,218,0.51
25.950,1.54305E-4,218,0.51
26.000,1.54305E-4,219,0.38
26.050,1.54940E-4,220,0.25
26.100,1.54940E-4,220,0.13
26.150,1.54940E-4,221,0.00
26.200,1.54940E-4,221,0.13
26.250,1.54940E-4,220,0.25
26.300,1.55575E-4,220,0.25
26.350,1.55575E-4,220,0.13
26.400,1.55575E-4,221,0.13
26.450,1.55575E-4,221,0.25
26.500,1.56210E-4,221,0.25
26.550,1.56210E-4,221,0.13
26.600,1.56210E-4,222,0.00
26.650,1.56210E-4,223,0.13
26.700,1.56210E-4,222,0.25
26.750,1.56845E-4,223,0.25
26.800,1.56845E-4,222,0.25
26.850,1.56845E-4,223,0.38
26.900,1.57480E-4,224,0.51
26.950,1.58115E-4,224,0.51
27.000,1.58115E-4,225,0.38
27.050,1.58750E-4,226,0.25
27.100,1.58750E-4,225,0.13
27.150,1.58750E-4,225,0.00
27.200,1.58750E-4,226,0.13
27.250,1.58750E-4,226,0.25
27.300,1.59385E-4,225,0.38
27.350,1.59385E-4,226,0.38
27.400,1.60020E-4,226,0.25
27.450,1.60020E-4,227,0.13
27.500,1.60020E-4,227,0.00
27.550,1.60020E-4,227,0.00
27.600,1.60020E-4,227,0.00
27.650,1.60020E-4,226,0.13
27.700,1.60020E-4,227,0.25
27.750,1.60655E-4,227,0.25
27.800,1.60655E-4,227,0.13
27.850,1.60655E-4,227,0.00
27.900,1.60655E-4,227,0.00
27.950,1.60655E-4,227,0.00
28.000,1.60655E-4,227,0.13
28.050,1.60655E-4,227,0.25
28.100,1.61290E-4,227,0.25
28.150,1.61290E-4,227,0.13
28.200,1.61290E-4,227,0.13
28.250,1.61290E-4,227,0.25
28.300,1.61925E-4,227,0.25
28.350,1.61925E-4,227,0.25
28.400,1.61925E-4,228,0.25
28.450,1.62560E-4,228,0.38
28.500,1.62560E-4,229,0.38
28.550,1.63195E-4,228,0.25
28.600,1.63195E-4,229,0.25
28.650,1.63195E-4,229,0.25
28.700,1.63830E-4,229,0.25
28.750,1.63830E-4,229,0.13
28.800,1.63830E-4,230,0.13
28.850,1.63830E-4,230,0.25
28.900,1.64465E-4,230,0.25
28.950,1.64465E-4,230,0.25
29.000,1.64465E-4,230,0.25
29.050,1.65100E-4,230,0.25
29.100,1.65100E-4,231,0.13
29.150,1.65100E-4,231,0.13
29.200,1.65100E-4,231,0.25
29.250,1.65735E-4,231,0.38
29.300,1.65735E-4,230,0.63
29.350,1.66370E-4,229,2.03
29.400,1.67640E-4,52,3.18
29.450,1.73990E-4,-18,2.79
29.500,1.73990E-4,-19,1.40
29.550,1.73990E-4,-19,0.25
29.600,1.74625E-4,-19,0.25
29.650,1.74625E-4,-19,0.13
29.700,1.74625E-4,-19,0.00
29.750,1.74625E-4,-19,0.00
29.800,1.74625E-4,-19,0.00
29.850,1.74625E-4,-20,0.00
29.900,1.74625E-4,-19,0.00
29.950,1.74625E-4,-20,0.00
30.000,1.74625E-4,-19,0.00
30.050,1.74625E-4,-19,0.00
30.100,1.74625E-4,-19,0.00
30.150,1.74625E-4,-20,0.00
30.200,1.74625E-4,-19,0.00
30.250,1.74625E-4,-19,0.00
30.300,1.74625E-4,-19,0.00
30.350,1.74625E-4,-19,0.00
30.400,1.74625E-4,-20,0.00
30.450,1.74625E-4,-20,0.00
30.500,1.74625E-4,-19,0.00
30.550,1.74625E-4,-19,0.00
30.600,1.74625E-4,-19,0.00
30.650,1.74625E-4,-20,0.00
30.700,1.74625E-4,-20,0.00
30.750,1.74625E-4,-20,0.00
30.800,1.74625E-4,-19,0.00
30.850,1.74625E-4,-19,0.00
30.900,1.74625E-4,-20,0.00
30.950,1.74625E-4,-19,0.00
31.000,1.74625E-4,-19,0.00
31.050,1.74625E-4,-19,0.00
31.100,1.74625E-4,-19,0.00
31.150,1.74625E-4,-19,0.00
31.200,1.74625E-4,-20,0.00
31.250,1.74625E-4,-19,0.00
31.300,1.74625E-4,-20,0.00
31.350,1.74625E-4,-19,0.00
31.400,1.74625E-4,-19,0.00
31.450,1.74625E-4,-20,0.00
31.500,1.74625E-4,-19,0.00
31.550,1.74625E-4,-19,0.00
31.600,1.74625E-4,-19,0.00
31.650,1.74625E-4,-19,0.00
31.700,1.74625E-4,-20,0.00
31.750,1.74625E-4,-19,
