"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.450,1.39065E-4,95,0.38
12.500,1.39065E-4,96,0.51
12.550,1.39700E-4,97,0.63
12.600,1.40335E-4,97,0.64
12.650,1.40970E-4,97,0.51
12.700,1.40970E-4,97,0.38
12.750,1.41605E-4,98,0.38
12.800,1.41605E-4,97,0.51
12.850,1.42240E-4,98,0.63
12.900,1.42875E-4,98,0.76
12.950,1.43510E-4,99,0.64
13.000,1.44145E-4,100,0.51
13.050,1.44145E-4,100,0.51
13.100,1.44780E-4,100,0.63
13.150,1.45415E-4,100,0.63
13.200,1.46050E-4,101,0.51
13.250,1.46050E-4,102,0.38
13.300,1.46685E-4,102,0.38
13.350,1.46685E-4,101,0.51
13.400,1.47320E-4,101,0.63
13.450,1.47955E-4,101,0.89
13.500,1.48590E-4,102,1.02
13.550,1.49860E-4,103,1.02
13.600,1.50495E-4,104,0.76
13.650,1.51130E-4,105,0.51
13.700,1.51130E-4,104,0.38
13.750,1.51765E-4,104,0.38
13.800,1.51765E-4,105,0.38
13.850,1.52400E-4,104,0.38
13.900,1.52400E-4,104,0.38
13.950,1.53035E-4,105,0.25
14.000,1.53035E-4,105,0.25
14.050,1.53035E-4,106,0.25
14.100,1.53670E-4,106,0.38
14.150,1.53670E-4,105,0.38
14.200,1.54305E-4,106,0.38
14.250,1.54305E-4,106,0.51
14.300,1.54940E-4,106,0.51
14.350,1.55575E-4,107,0.51
14.400,1.55575E-4,107,0.38
14.450,1.56210E-4,107,0.25
14.500,1.56210E-4,107,0.25
14.550,1.56210E-4,108,0.38
14.600,1.56845E-4,108,0.76
14.650,1.57480E-4,108,0.89
14.700,1.58750E-4,109,0.76
14.750,1.58750E-4,110,0.51
14.800,1.59385E-4,109,0.38
14.850,1.59385E-4,110,0.38
14.900,1.60020E-4,110,0.38
14.950,1.60020E-4,110,0.64
15.000,1.60655E-4,110,0.89
15.050,1.61925E-4,111,1.02
15.100,1.62560E-4,112,0.76
15.150,1.63195E-4,112,0.38
15.200,1.63195E-4,112,0.25
15.250,1.63195E-4,112,0.25
15.300,1.63830E-4,113,0.51
15.350,1.63830E-4,113,0.76
15.400,1.65100E-4,113,1.02
15.450,1.65735E-4,114,1.14
15.500,1.67005E-4,115,1.02
15.550,1.67640E-4,116,0.89
15.600,1.68275E-4,116,0.63
15.650,1.68910E-4,116,0.38
15.700,1.68910E-4,116,0.25
15.750,1.68910E-4,116,0.38
15.800,1.69545E-4,118,0.51
15.850,1.70180E-4,117,0.51
15.900,1.70180E-4,117,0.64
15.950,1.70815E-4,118,0.89
16.000,1.72085E-4,118,1.14
16.050,1.72720E-4,119,1.27
16.100,1.73990E-4,120,1.14
16.150,1.75260E-4,121,0.89
16.200,1.75260E-4,121,0.64
16.250,1.75895E-4,121,0.64
16.300,1.76530E-4,121,0.64
16.350,1.77165E-4,122,0.51
16.400,1.77165E-4,123,0.51
16.450,1.77800E-4,122,0.51
16.500,1.78435E-4,123,0.51
16.550,1.78435E-4,123,0.51
16.600,1.79070E-4,123,0.64
16.650,1.79705E-4,123,0.76
16.700,1.80340E-4,123,0.76
16.750,1.80975E-4,125,0.64
16.800,1.81610E-4,125,0.51
16.850,1.81610E-4,125,0.38
16.900,1.82245E-4,125,0.38
16.950,1.82245E-4,127,0.51
17.000,1.82880E-4,126,0.64
17.050,1.83515E-4,127,0.63
17.100,1.84150E-4,127,0.51
17.150,1.84150E-4,127,0.51
17.200,1.84785E-4,127,0.63
17.250,1.85420E-4,128,0.63
17.300,1.86055E-4,128,0.38
17.350,1.86055E-4,128,0.25
17.400,1.86055E-4,128,0.25
17.450,1.86690E-4,129,0.38
17.500,1.86690E-4,129,0.38
17.550,1.87325E-4,130,0.38
17.600,1.87325E-4,129,0.51
17.650,1.87960E-4,130,0.51
17.700,1.88595E-4,130,0.38
17.750,1.88595E-4,130,0.25
17.800,1.88595E-4,130,0.38
17.850,1.89230E-4,130,0.76
17.900,1.89865E-4,130,1.02
17.950,1.91135E-4,131,0.89
18.000,1.91770E-4,132,0.64
18.050,1.91770E-4,132,0.38
18.100,1.92405E-4,133,0.38
18.150,1.92405E-4,133,0.51
18.200,1.93040E-4,133,0.51
18.250,1.93675E-4,133,0.51
18.300,1.93675E-4,134,0.51
18.350,1.94310E-4,134,0.63
18.400,1.94945E-4,134,0.64
18.450,1.95580E-4,135,0.51
18.500,1.95580E-4,135,0.38
18.550,1.96215E-4,136,0.38
18.600,1.96215E-4,135,0.51
18.650,1.96850E-4,136,0.64
18.700,1.97485E-4,136,0.89
18.750,1.98120E-4,136,1.40
18.800,1.99390E-4,-6,1.91
18.850,2.01930E-4,-21,1.78
18.900,2.03200E-4,-21,1.02
18.950,2.03200E-4,-20,0.25
19.000,2.03200E-4,-21,0.00
19.050,2.03200E-4,-20,0.00
19.100,2.03200E-4,-20,0.00
19.150,2.03200E-4,-20,0.00
19.200,2.03200E-4,-20,0.00
19.250,2.03200E-4,-20,0.00
19.300,2.03200E-4,-20,0.00
19.350,2.03200E-4,-20,0.00
19.400,2.03200E-4,-20,0.00
19.450,2.03200E-4,-20,0.00
19.500,2.03200E-4,-21,0.00
19.550,2.03200E-4,-21,0.00
19.600,2.03200E-4,-20,0.00
19.650,2.03200E-4,-21,0.00
19.700,2.03200E-4,-21,0.00
19.750,2.03200E-4,-21,0.00
19.800,2.03200E-4,-20,0.00
19.850,2.03200E-4,-20,0.00
19.900,2.03200E-4,-20,0.00
19.950,2.03200E-4,-21,0.00
20.000,2.03200E-4,-20,0.00
20.050,2.03200E-4,-20,0.00
20.100,2.03200E-4,-20,0.00
20.150,2.03200E-4,-21,0.00
20.200,2.03200E-4,-20,0.00
20.250,2.03200E-4,-21,0.00
20.300,2.03200E-4,-20,0.00
20.350,2.03200E-4,-21,0.00
20.400,2.03200E-4,-21,0.00
20.450,2.03200E-4,-21,0.00
20.500,2.03200E-4,-20,0.00
20.550,2.03200E-4,-21,0.00
20.600,2.03200E-4,-20,
