"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
4.450,1.01600E-5,8,0.51
4.500,1.01600E-5,8,0.38
4.550,1.07950E-5,9,0.25
4.600,1.07950E-5,9,0.25
4.650,1.07950E-5,9,0.25
4.700,1.14300E-5,9,0.25
4.750,1.14300E-5,9,0.13
4.800,1.14300E-5,9,0.13
4.850,1.14300E-5,9,0.25
4.900,1.20650E-5,10,0.38
4.950,1.20650E-5,10,0.51
5.000,1.27000E-5,10,0.63
5.050,1.33350E-5,10,0.63
5.100,1.39700E-5,11,0.51
5.150,1.39700E-5,11,0.38
5.200,1.46050E-5,11,0.25
5.250,1.46050E-5,11,0.25
5.300,1.46050E-5,12,0.25
5.350,1.52400E-5,13,0.25
5.400,1.52400E-5,13,0.13
5.450,1.52400E-5,13,0.13
5.500,1.52400E-5,13,0.25
5.550,1.58750E-5,13,0.25
5.600,1.58750E-5,12,0.13
5.650,1.58750E-5,13,0.00
5.700,1.58750E-5,13,0.00
5.750,1.58750E-5,13,0.13
5.800,1.58750E-5,13,0.25
5.850,1.65100E-5,13,0.25
5.900,1.65100E-5,13,0.25
5.950,1.65100E-5,14,0.25
6.000,1.71450E-5,14,0.25
6.050,1.71450E-5,14,0.13
6.100,1.71450E-5,14,0.00
6.150,1.71450E-5,14,0.00
6.200,1.71450E-5,14,0.00
6.250,1.71450E-5,14,0.00
6.300,1.71450E-5,14,0.13
6.350,1.71450E-5,14,0.25
6.400,1.77800E-5,14,0.25
6.450,1.77800E-5,14,0.13
6.500,1.77800E-5,14,0.00
6.550,1.77800E-5,14,0.13
6.600,1.77800E-5,14,0.25
6.650,1.84150E-5,15,0.25
6.700,1.84150E-5,14,0.25
6.750,1.84150E-5,15,0.25
6.800,1.90500E-5,15,0.25
6.850,1.90500E-5,15,0.25
6.900,1.90500E-5,16,0.25
6.950,1.96850E-5,16,0.25
7.000,1.96850E-5,16,0.25
7.050,1.96850E-5,15,0.38
7.100,2.03200E-5,16,0.51
7.150,2.09550E-5,16,0.51
7.200,2.09550E-5,17,0.38
7.250,2.15900E-5,17,0.25
7.300,2.15900E-5,17,0.13
7.350,2.15900E-5,17,0.00
7.400,2.15900E-5,17,0.00
7.450,2.15900E-5,17,0.00
7.500,2.15900E-5,17,0.00
7.550,2.15900E-5,18,0.00
7.600,2.15900E-5,18,0.13
7.650,2.15900E-5,18,0.25
7.700,2.22250E-5,18,0.25
7.750,2.22250E-5,17,0.25
7.800,2.22250E-5,17,0.25
7.850,2.28600E-5,18,0.25
7.900,2.28600E-5,19,0.13
7.950,2.28600E-5,18,0.00
8.000,2.28600E-5,18,0.13
8.050,2.28600E-5,19,0.25
8.100,2.34950E-5,18,0.38
8.150,2.34950E-5,19,0.38
8.200,2.41300E-5,19,0.38
8.250,2.41300E-5,19,0.38
8.300,2.47650E-5,20,0.25
8.350,2.47650E-5,19,0.25
8.400,2.47650E-5,20,0.25
8.450,2.54000E-5,21,0.38
8.500,2.54000E-5,21,0.51
8.550,2.60350E-5,21,0.64
8.600,2.66700E-5,21,0.63
8.650,2.73050E-5,22,0.51
8.700,2.73050E-5,22,0.51
8.750,2.79400E-5,23,0.51
8.800,2.85750E-5,23,0.51
8.850,2.85750E-5,23,0.51
8.900,2.92100E-5,23,0.64
8.950,2.98450E-5,24,0.76
9.000,3.04800E-5,24,0.63
9.050,3.11150E-5,25,0.51
9.100,3.11150E-5,25,0.51
9.150,3.17500E-5,26,0.51
9.200,3.23850E-5,26,0.38
9.250,3.23850E-5,26,0.25
9.300,3.23850E-5,27,0.25
9.350,3.30200E-5,27,0.25
9.400,3.30200E-5,26,0.13
9.450,3.30200E-5,27,0.00
9.500,3.30200E-5,27,0.00
9.550,3.30200E-5,27,0.13
9.600,3.30200E-5,27,0.25
9.650,3.36550E-5,27,0.25
9.700,3.36550E-5,27,0.25
9.750,3.36550E-5,28,0.25
9.800,3.42900E-5,28,0.25
9.850,3.42900E-5,27,0.13
9.900,3.42900E-5,28,0.00
9.950,3.42900E-5,29,0.13
10.000,3.42900E-5,28,0.25
10.050,3.49250E-5,29,0.25
10.100,3.49250E-5,28,0.25
10.150,3.49250E-5,28,0.25
10.200,3.55600E-5,30,0.38
10.250,3.55600E-5,28,0.38
10.300,3.61950E-5,29,0.38
10.350,3.61950E-5,30,0.38
10.400,3.68300E-5,30,0.25
10.450,3.68300E-5,30,0.25
10.500,3.68300E-5,30,0.25
10.550,3.74650E-5,30,0.38
10.600,3.74650E-5,31,0.38
10.650,3.81000E-5,31,0.38
10.700,3.81000E-5,32,0.38
10.750,3.87350E-5,31,0.25
10.800,3.87350E-5,32,0.25
10.850,3.87350E-5,32,0.25
10.900,3.93700E-5,32,0.38
10.950,3.93700E-5,32,0.38
11.000,4.00050E-5,33,0.38
11.050,4.00050E-5,33,0.38
11.100,4.06400E-5,34,0.38
11.150,4.06400E-5,33,0.38
11.200,4.12750E-5,34,0.38
11.250,4.12750E-5,34,0.38
11.300,4.19100E-5,35,0.38
11.350,4.19100E-5,35,0.38
11.400,4.25450E-5,35,0.25
11.450,4.25450E-5,35,0.25
11.500,4.25450E-5,35,0.25
11.550,4.31800E-5,35,0.25
11.600,4.31800E-5,36,0.13
11.650,4.31800E-5,36,0.13
11.700,4.31800E-5,35,0.25
11.750,4.38150E-5,36,0.25
11.800,4.38150E-5,36,0.13
11.850,4.38150E-5,36,0.13
11.900,4.38150E-5,36,0.25
11.950,4.44500E-5,36,0.25
12.000,4.44500E-5,36,0.25
12.050,4.44500E-5,36,0.25
12.100,4.50850E-5,36,0.25
12.150,4.50850E-5,37,0.25
12.200,4.50850E-5,37,0.25
12.250,4.57200E-5,38,0.25
12.300,4.57200E-5,37,0.25
12.350,4.57200E-5,37,0.25
12.400,4.63550E-5,38,0.25
12.450,4.63550E-5,38,0.13
12.500,4.63550E-5,38,0.13
12.550,4.63550E-5,38,0.25
12.600,4.69900E-5,38,0.25
12.650,4.69900E-5,39,0.13
12.700,4.69900E-5,38,0.00
12.750,4.69900E-5,39,0.13
12.800,4.69900E-5,39,0.25
12.850,4.76250E-5,39,0.25
12.900,4.76250E-5,39,0.13
12.950,4.76250E-5,39,0.00
13.000,4.76250E-5,39,0.13
13.050,4.76250E-5,39,0.25
13.100,4.82600E-5,39,0.38
13.150,4.82600E-5,39,0.38
13.200,4.88950E-5,39,0.25
13.250,4.88950E-5,40,0.25
13.300,4.88950E-5,40,0.25
13.350,4.95300E-5,40,0.25
13.400,4.95300E-5,40,0.13
13.450,4.95300E-5,40,0.00
13.500,4.95300E-5,40,0.00
13.550,4.95300E-5,40,0.13
13.600,4.95300E-5,40,0.25
13.650,5.01650E-5,40,0.25
13.700,5.01650E-5,41,0.13
13.750,5.01650E-5,41,0.13
13.800,5.01650E-5,40,0.25
13.850,5.08000E-5,41,0.25
13.900,5.08000E-5,42,0.25
13.950,5.08000E-5,41,0.25
14.000,5.14350E-5,41,0.38
14.050,5.14350E-5,42,0.38
14.100,5.20700E-5,42,0.25
14.150,5.20700E-5,43,0.25
14.200,5.20700E-5,42,0.25
14.250,5.27050E-5,43,0.25
14.300,5.27050E-5,43,0.13
14.350,5.27050E-5,42,0.13
14.400,5.27050E-5,43,0.25
14.450,5.33400E-5,43,0.25
14.500,5.33400E-5,43,0.25
14.550,5.33400E-5,44,0.25
14.600,5.39750E-5,45,0.38
14.650,5.39750E-5,44,0.38
14.700,5.46100E-5,44,0.25
14.750,5.46100E-5,44,0.13
14.800,5.46100E-5,45,0.00
14.850,5.46100E-5,44,0.00
14.900,5.46100E-5,45,0.13
14.950,5.46100E-5,45,0.25
15.000,5.52450E-5,45,0.25
15.050,5.52450E-5,45,0.13
15.100,5.52450E-5,45,0.13
15.150,5.52450E-5,45,0.25
15.200,5.58800E-5,45,0.25
15.250,5.58800E-5,46,0.13
15.300,5.58800E-5,45,0.13
15.350,5.58800E-5,46,0.25
15.400,5.65150E-5,45,0.38
15.450,5.65150E-5,46,0.38
15.500,5.71500E-5,46,0.38
15.550,5.71500E-5,47,0.38
15.600,5.77850E-5,46,0.25
15.650,5.77850E-5,47,0.13
15.700,5.77850E-5,46,0.13
15.750,5.77850E-5,47,0.25
15.800,5.84200E-5,47,0.25
15.850,5.84200E-5,48,0.25
15.900,5.84200E-5,47,0.25
15.950,5.90550E-5,48,0.25
16.000,5.90550E-5,48,0.13
16.050,5.90550E-5,48,0.13
16.100,5.90550E-5,48,0.25
16.150,5.96900E-5,48,0.25
16.200,5.96900E-5,49,0.25
16.250,5.96900E-5,47,0.25
16.300,6.03250E-5,48,0.25
16.350,6.03250E-5,49,0.25
16.400,6.03250E-5,48,0.25
16.450,6.09600E-5,50,0.25
16.500,6.09600E-5,49,0.25
16.550,6.09600E-5,49,0.25
16.600,6.15950E-5,49,0.25
16.650,6.15950E-5,49,0.25
16.700,6.15950E-5,50,0.25
16.750,6.22300E-5,51,0.38
16.800,6.22300E-5,50,0.38
16.850,6.28650E-5,51,0.25
16.900,6.28650E-5,51,0.25
16.950,6.28650E-5,51,0.25
17.000,6.35000E-5,51,0.25
17.050,6.35000E-5,52,0.13
17.100,6.35000E-5,52,0.13
17.150,6.35000E-5,52,0.25
17.200,6.41350E-5,52,0.25
17.250,6.41350E-5,52,0.13
17.300,6.41350E-5,52,0.00
17.350,6.41350E-5,52,0.00
17.400,6.41350E-5,52,0.13
17.450,6.41350E-5,52,0.25
17.500,6.47700E-5,51,0.25
17.550,6.47700E-5,52,0.13
17.600,6.47700E-5,52,0.13
17.650,6.47700E-5,52,0.25
17.700,6.54050E-5,53,0.25
17.750,6.54050E-5,52,0.13
17.800,6.54050E-5,53,0.00
17.850,6.54050E-5,53,0.00
17.900,6.54050E-5,52,0.13
17.950,6.54050E-5,53,0.25
18.000,6.60400E-5,53,0.25
18.050,6.60400E-5,54,0.13
18.100,6.60400E-5,53,0.13
18.150,6.60400E-5,53,0.25
18.200,6.66750E-5,53,0.38
18.250,6.66750E-5,54,0.38
18.300,6.73100E-5,54,0.25
18.350,6.73100E-5,54,0.13
18.400,6.73100E-5,54,0.13
18.450,6.73100E-5,54,0.25
18.500,6.79450E-5,54,0.25
18.550,6.79450E-5,54,0.25
18.600,6.79450E-5,56,0.25
18.650,6.85800E-5,55,0.38
18.700,6.85800E-5,55,0.38
18.750,6.92150E-5,55,0.25
18.800,6.92150E-5,55,0.25
18.850,6.92150E-5,56,0.25
18.900,6.98500E-5,56,0.25
18.950,6.98500E-5,56,0.25
19.000,6.98500E-5,56,0.25
19.050,7.04850E-5,56,0.25
19.100,7.04850E-5,56,0.25
19.150,7.04850E-5,56,0.25
19.200,7.11200E-5,57,0.25
19.250,7.11200E-5,56,0.13
19.300,7.11200E-5,57,0.00
19.350,7.11200E-5,57,0.13
19.400,7.11200E-5,57,0.25
19.450,7.17550E-5,57,0.25
19.500,7.17550E-5,58,0.25
19.550,7.17550E-5,57,0.25
19.600,7.23900E-5,57,0.38
19.650,7.23900E-5,58,0.38
19.700,7.30250E-5,58,0.38
19.750,7.30250E-5,58,0.51
19.800,7.36600E-5,59,0.51
19.850,7.42950E-5,59,0.51
19.900,7.42950E-5,59,0.38
19.950,7.49300E-5,60,0.38
20.000,7.49300E-5,59,0.51
20.050,7.55650E-5,60,0.51
20.100,7.62000E-5,61,0.38
20.150,7.62000E-5,61,0.13
20.200,7.62000E-5,61,0.13
20.250,7.62000E-5,61,0.25
20.300,7.68350E-5,60,0.25
20.350,7.68350E-5,61,0.13
20.400,7.68350E-5,60,0.00
20.450,7.68350E-5,61,0.13
20.500,7.68350E-5,61,0.25
20.550,7.74700E-5,62,0.38
20.600,7.74700E-5,61,0.38
20.650,7.81050E-5,63,0.38
20.700,7.81050E-5,62,0.38
20.750,7.87400E-5,62,0.38
20.800,7.87400E-5,62,0.38
20.850,7.93750E-5,63,0.38
20.900,7.93750E-5,64,0.38
20.950,8.00100E-5,63,0.38
21.000,8.00100E-5,64,0.38
21.050,8.06450E-5,63,0.38
21.100,8.06450E-5,64,0.38
21.150,8.12800E-5,65,0.25
21.200,8.12800E-5,64,0.25
21.250,8.12800E-5,65,0.25
21.300,8.19150E-5,65,0.38
21.350,8.19150E-5,65,0.51
21.400,8.25500E-5,65,0.51
21.450,8.31850E-5,66,0.38
21.500,8.31850E-5,65,0.25
21.550,8.31850E-5,65,0.25
21.600,8.38200E-5,67,0.38
21.650,8.38200E-5,66,0.38
21.700,8.44550E-5,67,0.38
21.750,8.44550E-5,67,0.38
21.800,8.50900E-5,67,0.38
21.850,8.50900E-5,68,0.38
21.900,8.57250E-5,68,0.25
21.950,8.57250E-5,68,0.25
22.000,8.57250E-5,68,0.25
22.050,8.63600E-5,69,0.38
22.100,8.63600E-5,68,0.51
22.150,8.69950E-5,68,0.51
22.200,8.76300E-5,69,0.51
22.250,8.76300E-5,70,0.38
22.300,8.82650E-5,70,0.38
22.350,8.82650E-5,70,0.38
22.400,8.89000E-5,71,0.25
22.450,8.89000E-5,70,0.25
22.500,8.89000E-5,71,0.25
22.550,8.95350E-5,71,0.25
22.600,8.95350E-5,70,0.25
22.650,8.95350E-5,71,0.25
22.700,9.01700E-5,71,0.25
22.750,9.01700E-5,71,0.13
22.800,9.01700E-5,71,0.13
22.850,9.01700E-5,72,0.25
22.900,9.08050E-5,71,0.25
22.950,9.08050E-5,72,0.25
23.000,9.08050E-5,71,0.25
23.050,9.14400E-5,72,0.38
23.100,9.14400E-5,72,0.38
23.150,9.20750E-5,72,0.38
23.200,9.20750E-5,73,0.38
23.250,9.27100E-5,73,0.25
23.300,9.27100E-5,72,0.25
23.350,9.27100E-5,73,0.25
23.400,9.33450E-5,73,0.38
23.450,9.33450E-5,73,0.38
23.500,9.39800E-5,74,0.25
23.550,9.39800E-5,73,0.25
23.600,9.39800E-5,74,0.25
23.650,9.46150E-5,74,0.25
23.700,9.46150E-5,75,0.25
23.750,9.46150E-5,74,0.38
23.800,9.52500E-5,74,0.51
23.850,9.58850E-5,76,0.51
23.900,9.58850E-5,76,0.38
23.950,9.65200E-5,75,0.25
24.000,9.65200E-5,75,0.13
24.050,9.65200E-5,76,0.13
24.100,9.65200E-5,77,0.25
24.150,9.71550E-5,76,0.38
24.200,9.71550E-5,76,0.38
24.250,9.77900E-5,77,0.25
24.300,9.77900E-5,77,0.13
24.350,9.77900E-5,77,0.00
24.400,9.77900E-5,77,0.13
24.450,9.77900E-5,77,0.25
24.500,9.84250E-5,77,0.38
24.550,9.84250E-5,77,0.38
24.600,9.90600E-5,78,0.38
24.650,9.90600E-5,77,0.51
24.700,9.96950E-5,78,0.51
24.750,1.00330E-4,78,0.51
24.800,1.00330E-4,79,0.38
24.850,1.00965E-4,79,0.38
24.900,1.00965E-4,79,0.38
24.950,1.01600E-4,79,0.25
25.000,1.01600E-4,80,0.25
25.050,1.01600E-4,80,0.25
25.100,1.02235E-4,80,0.25
25.150,1.02235E-4,80,0.25
25.200,1.02235E-4,80,0.25
25.250,1.02870E-4,80,0.38
25.300,1.02870E-4,80,0.38
25.350,1.03505E-4,81,0.38
25.400,1.03505E-4,81,0.38
25.450,1.04140E-4,82,0.25
25.500,1.04140E-4,82,0.13
25.550,1.04140E-4,82,0.13
25.600,1.04140E-4,81,0.25
25.650,1.04775E-4,82,0.25
25.700,1.04775E-4,82,0.13
25.750,1.04775E-4,81,0.00
25.800,1.04775E-4,82,0.00
25.850,1.04775E-4,82,0.00
25.900,1.04775E-4,81,0.00
25.950,1.04775E-4,81,0.00
26.000,1.04775E-4,82,0.00
26.050,1.04775E-4,81,0.00
26.100,1.04775E-4,82,0.13
26.150,1.04775E-4,82,0.38
26.200,1.05410E-4,82,0.51
26.250,1.06045E-4,83,0.51
26.300,1.06045E-4,83,0.51
26.350,1.06680E-4,84,0.51
26.400,1.07315E-4,84,0.51
26.450,1.07315E-4,84,0.38
26.500,1.07950E-4,84,0.25
26.550,1.07950E-4,84,0.13
26.600,1.07950E-4,84,0.00
26.650,1.07950E-4,84,0.00
26.700,1.07950E-4,84,0.00
26.750,1.07950E-4,84,0.00
26.800,1.07950E-4,84,0.00
26.850,1.07950E-4,84,0.13
26.900,1.07950E-4,84,0.25
26.950,1.08585E-4,84,0.38
27.000,1.08585E-4,85,0.51
27.050,1.09220E-4,84,0.51
27.100,1.09855E-4,85,0.51
27.150,1.09855E-4,86,0.51
27.200,1.10490E-4,86,0.63
27.250,1.11125E-4,87,0.64
27.300,1.11760E-4,87,0.51
27.350,1.11760E-4,87,0.38
27.400,1.12395E-4,88,0.38
27.450,1.12395E-4,87,0.38
27.500,1.13030E-4,87,0.25
27.550,1.13030E-4,88,0.25
27.600,1.13030E-4,88,0.25
27.650,1.13665E-4,88,0.25
27.700,1.13665E-4,88,0.25
27.750,1.13665E-4,88,0.25
27.800,1.14300E-4,89,0.38
27.850,1.14300E-4,89,0.51
27.900,1.14935E-4,89,0.51
27.950,1.15570E-4,90,0.51
28.000,1.15570E-4,89,0.38
28.050,1.16205E-4,90,0.38
28.100,1.16205E-4,90,0.38
28.150,1.16840E-4,91,0.25
28.200,1.16840E-4,91,0.13
28.250,1.16840E-4,91,0.13
28.300,1.16840E-4,91,0.25
28.350,1.17475E-4,91,0.25
28.400,1.17475E-4,91,0.13
28.450,1.17475E-4,91,0.00
28.500,1.17475E-4,91,0.00
28.550,1.17475E-4,91,0.00
28.600,1.17475E-4,91,0.00
28.650,1.17475E-4,91,0.13
28.700,1.17475E-4,91,0.25
28.750,1.18110E-4,91,0.51
28.800,1.18110E-4,91,0.76
28.850,1.19380E-4,92,0.89
28.900,1.20015E-4,92,1.02
28.950,1.20650E-4,93,0.89
29.000,1.21920E-4,94,0.76
29.050,1.21920E-4,94,0.51
29.100,1.22555E-4,95,0.25
29.150,1.22555E-4,95,0.25
29.200,1.22555E-4,94,0.25
29.250,1.23190E-4,95,0.25
29.300,1.23190E-4,95,0.13
29.350,1.23190E-4,95,0.00
29.400,1.23190E-4,95,0.13
29.450,1.23190E-4,95,0.25
29.500,1.23825E-4,96,0.38
29.550,1.23825E-4,96,0.38
29.600,1.24460E-4,95,0.38
29.650,1.24460E-4,96,0.51
29.700,1.25095E-4,97,0.64
29.750,1.25730E-4,96,0.76
29.800,1.26365E-4,97,0.76
29.850,1.27000E-4,98,0.64
29.900,1.27635E-4,99,0.51
29.950,1.27635E-4,98,0.51
30.000,1.28270E-4,99,0.63
30.050,1.28905E-4,99,0.76
30.100,1.29540E-4,100,0.76
30.150,1.30175E-4,100,0.63
30.200,1.30810E-4,101,0.51
30.250,1.30810E-4,101,0.38
30.300,1.31445E-4,100,0.25
30.350,1.31445E-4,101,0.13
30.400,1.31445E-4,101,0.13
30.450,1.31445E-4,101,0.25
30.500,1.32080E-4,102,0.38
30.550,1.32080E-4,102,0.51
30.600,1.32715E-4,102,0.51
30.650,1.33350E-4,102,0.51
30.700,1.33350E-4,103,0.51
30.750,1.33985E-4,103,0.51
30.800,1.34620E-4,103,0.51
30.850,1.34620E-4,104,0.38
30.900,1.35255E-4,104,0.25
30.950,1.35255E-4,104,0.25
31.000,1.35255E-4,104,0.25
31.050,1.35890E-4,104,0.38
31.100,1.35890E-4,104,0.38
31.150,1.36525E-4,104,0.38
31.200,1.36525E-4,104,0.51
31.250,1.37160E-4,105,0.51
31.300,1.37795E-4,106,0.51
31.350,1.37795E-4,105,0.51
31.400,1.38430E-4,106,0.51
31.450,1.39065E-4,106,0.51
31.500,1.39065E-4,106,0.51
31.550,1.39700E-4,108,0.64
31.600,1.40335E-4,108,0.63
31.650,1.40970E-4,108,0.51
31.700,1.40970E-4,109,0.51
31.750,1.41605E-4,108,0.51
31.800,1.42240E-4,109,0.51
31.850,1.42240E-4,109,0.51
31.900,1.42875E-4,110,0.64
31.950,1.43510E-4,110,0.63
32.000,1.44145E-4,110,0.51
32.050,1.44145E-4,110,0.51
32.100,1.44780E-4,111,0.63
32.150,1.45415E-4,111,0.63
32.200,1.46050E-4,111,0.51
32.250,1.46050E-4,112,0.38
32.300,1.46685E-4,112,0.38
32.350,1.46685E-4,111,0.51
32.400,1.47320E-4,113,0.51
32.450,1.47955E-4,113,0.51
32.500,1.47955E-4,113,0.38
32.550,1.48590E-4,113,0.38
32.600,1.48590E-4,113,0.38
32.650,1.49225E-4,114,0.25
32.700,1.49225E-4,114,0.13
32.750,1.49225E-4,113,0.00
32.800,1.49225E-4,113,0.13
32.850,1.49225E-4,114,0.25
32.900,1.49860E-4,113,0.38
32.950,1.49860E-4,115,0.51
33.000,1.50495E-4,114,0.51
33.050,1.51130E-4,114,0.51
33.100,1.51130E-4,115,0.38
33.150,1.51765E-4,115,0.25
33.200,1.51765E-4,116,0.13
33.250,1.51765E-4,116,0.13
33.300,1.51765E-4,115,0.38
33.350,1.52400E-4,116,0.63
33.400,1.53035E-4,116,0.76
33.450,1.53670E-4,117,0.63
33.500,1.54305E-4,117,0.51
33.550,1.54305E-4,117,0.38
33.600,1.54940E-4,117,0.25
33.650,1.54940E-4,117,0.25
33.700,1.54940E-4,118,0.25
33.750,1.55575E-4,117,0.38
33.800,1.55575E-4,118,0.38
33.850,1.56210E-4,118,0.38
33.900,1.56210E-4,119,0.38
33.950,1.56845E-4,119,0.38
34.000,1.56845E-4,119,0.38
34.050,1.57480E-4,119,0.25
34.100,1.57480E-4,119,0.25
34.150,1.57480E-4,120,0.25
34.200,1.58115E-4,120,0.38
34.250,1.58115E-4,120,0.38
34.300,1.58750E-4,120,0.38
34.350,1.58750E-4,120,0.38
34.400,1.59385E-4,121,0.25
34.450,1.59385E-4,121,0.25
34.500,1.59385E-4,121,0.25
34.550,1.60020E-4,121,0.25
34.600,1.60020E-4,122,0.25
34.650,1.60020E-4,121,0.38
34.700,1.60655E-4,122,0.51
34.750,1.61290E-4,122,0.51
34.800,1.61290E-4,122,0.38
34.850,1.61925E-4,123,0.38
34.900,1.61925E-4,123,0.38
34.950,1.62560E-4,123,0.38
35.000,1.62560E-4,123,0.38
35.050,1.63195E-4,123,0.38
35.100,1.63195E-4,123,0.38
35.150,1.63830E-4,124,0.38
35.200,1.63830E-4,124,0.38
35.250,1.64465E-4,124,0.25
35.300,1.64465E-4,124,0.25
35.350,1.64465E-4,124,0.25
35.400,1.65100E-4,124,0.38
35.450,1.65100E-4,124,0.38
35.500,1.65735E-4,125,0.25
35.550,1.65735E-4,125,0.25
35.600,1.65735E-4,125,0.25
35.650,1.66370E-4,126,0.25
35.700,1.66370E-4,125,0.25
35.750,1.66370E-4,126,0.25
35.800,1.67005E-4,126,0.25
35.850,1.67005E-4,125,0.13
35.900,1.67005E-4,126,0.00
35.950,1.67005E-4,126,0.00
36.000,1.67005E-4,125,0.00
36.050,1.67005E-4,125,0.00
36.100,1.67005E-4,126,0.00
36.150,1.67005E-4,125,0.13
36.200,1.67005E-4,126,0.51
36.250,1.67640E-4,126,0.89
36.300,1.68910E-4,127,1.02
36.350,1.69545E-4,128,0.76
36.400,1.70180E-4,127,0.51
36.450,1.70180E-4,128,0.51
36.500,1.70815E-4,129,0.63
36.550,1.71450E-4,129,0.76
36.600,1.72085E-4,129,0.76
36.650,1.72720E-4,130,0.64
36.700,1.73355E-4,130,0.38
36.750,1.73355E-4,130,0.51
36.800,1.73355E-4,129,1.14
36.850,1.75260E-4,-19,1.52
36.900,1.77165E-4,-21,1.14
36.950,1.77165E-4,-20,0.38
37.000,1.77165E-4,-20,0.00
37.050,1.77165E-4,-20,0.00
37.100,1.77165E-4,-21,0.00
37.150,1.77165E-4,-20,0.00
37.200,1.77165E-4,-20,0.00
37.250,1.77165E-4,-20,0.00
37.300,1.77165E-4,-20,0.00
37.350,1.77165E-4,-19,0.00
37.400,1.77165E-4,-20,0.00
37.450,1.77165E-4,-20,0.00
37.500,1.77165E-4,-20,0.00
37.550,1.77165E-4,-20,0.00
37.600,1.77165E-4,-20,0.00
37.650,1.77165E-4,-20,0.00
37.700,1.77165E-4,-20,0.00
37.750,1.77165E-4,-20,0.00
37.800,1.77165E-4,-20,0.00
37.850,1.77165E-4,-19,0.00
37.900,1.77165E-4,-20,0.00
37.950,1.77165E-4,-20,0.00
38.000,1.77165E-4,-19,0.00
38.050,1.77165E-4,-20,0.00
38.100,1.77165E-4,-20,0.00
38.150,1.77165E-4,-20,0.00
38.200,1.77165E-4,-20,0.00
38.250,1.77165E-4,-20,0.00
38.300,1.77165E-4,-20,0.00
38.350,1.77165E-4,-20,0.00
38.400,1.77165E-4,-19,0.00
38.450,1.77165E-4,-20,0.00
38.500,1.77165E-4,-20,0.00
38.550,1.77165E-4,-20,0.00
38.600,1.77165E-4,-20,0.00
38.650,1.77165E-4,-20,
