"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
7.700,6.47700E-5,46,1.40
7.750,6.60400E-5,46,1.27
7.800,6.66750E-5,47,1.14
7.850,6.79450E-5,49,1.02
7.900,6.85800E-5,48,0.76
7.950,6.92150E-5,49,0.51
8.000,6.92150E-5,49,0.51
8.050,6.98500E-5,49,0.63
8.100,7.04850E-5,50,0.76
8.150,7.11200E-5,50,0.76
8.200,7.17550E-5,51,0.89
8.250,7.23900E-5,51,1.02
8.300,7.36600E-5,52,1.02
8.350,7.42950E-5,52,0.89
8.400,7.49300E-5,53,0.76
8.450,7.55650E-5,53,0.89
8.500,7.62000E-5,54,1.02
8.550,7.74700E-5,54,1.02
8.600,7.81050E-5,55,0.89
8.650,7.87400E-5,55,0.76
8.700,7.93750E-5,56,0.89
8.750,8.00100E-5,56,0.89
8.800,8.12800E-5,58,0.76
8.850,8.12800E-5,57,0.76
8.900,8.19150E-5,58,0.89
8.950,8.31850E-5,58,0.89
9.000,8.38200E-5,59,0.76
9.050,8.38200E-5,59,0.76
9.100,8.50900E-5,59,0.89
9.150,8.57250E-5,60,1.02
9.200,8.63600E-5,61,1.02
9.250,8.76300E-5,62,1.02
9.300,8.82650E-5,62,0.89
9.350,8.89000E-5,62,0.76
9.400,8.95350E-5,63,0.89
9.450,9.01700E-5,63,1.02
9.500,9.14400E-5,64,1.02
9.550,9.20750E-5,65,1.02
9.600,9.27100E-5,66,1.02
9.650,9.39800E-5,66,1.02
9.700,9.46150E-5,66,1.02
9.750,9.52500E-5,68,1.02
9.800,9.65200E-5,68,1.14
9.850,9.71550E-5,69,1.14
9.900,9.84250E-5,69,1.14
9.950,9.90600E-5,70,1.27
10.000,1.00330E-4,70,1.40
10.050,1.01600E-4,71,1.52
10.100,1.02870E-4,72,1.65
10.150,1.04140E-4,73,1.91
10.200,1.06045E-4,75,2.03
10.250,1.07950E-4,75,1.90
10.300,1.09220E-4,76,1.65
10.350,1.10490E-4,78,1.40
10.400,1.11760E-4,78,1.27
10.450,1.12395E-4,79,1.14
10.500,1.13665E-4,80,1.02
10.550,1.14300E-4,80,0.89
10.600,1.14935E-4,81,0.76
10.650,1.15570E-4,81,0.76
10.700,1.16205E-4,81,0.76
10.750,1.16840E-4,82,0.89
10.800,1.17475E-4,82,1.02
10.850,1.18745E-4,83,0.89
10.900,1.19380E-4,83,0.76
10.950,1.19380E-4,84,0.76
11.000,1.20650E-4,84,0.89
11.050,1.21285E-4,85,1.14
11.100,1.21920E-4,85,1.40
11.150,1.23825E-4,86,1.65
11.200,1.25095E-4,88,1.65
11.250,1.26365E-4,88,1.52
11.300,1.27635E-4,88,1.40
11.350,1.28905E-4,89,1.27
11.400,1.29540E-4,90,1.14
11.450,1.30810E-4,91,1.02
11.500,1.31445E-4,92,1.02
11.550,1.32080E-4,91,1.02
11.600,1.33350E-4,94,1.14
11.650,1.33985E-4,94,1.14
11.700,1.35255E-4,93,1.14
11.750,1.35890E-4,95,1.27
11.800,1.37160E-4,96,1.40
11.850,1.38430E-4,96,1.52
11.900,1.39700E-4,97,1.52
11.950,1.40970E-4,98,1.52
12.000,1.42240E-4,99,1.52
12.050,1.43510E-4,100,1.27
12.100,1.44780E-4,101,0.89
12.150,1.44780E-4,101,0.76
12.200,1.45415E-4,101,1.02
12.250,1.46685E-4,103,1.40
12.300,1.47955E-4,103,1.52
12.350,1.49225E-4,104,1.52
12.400,1.50495E-4,104,1.52
12.450,1.51765E-4,106,1.52
12.500,1.53035E-4,107,1.52
12.550,1.54305E-4,107,1.52
12.600,1.55575E-4,108,1.40
12.650,1.56845E-4,110,1.27
12.700,1.57480E-4,109,1.40
12.750,1.58750E-4,110,1.65
12.800,1.60655E-4,111,1.65
12.850,1.61925E-4,112,1.40
12.900,1.62560E-4,112,1.27
12.950,1.63830E-4,113,1.40
13.000,1.65100E-4,114,1.65
13.050,1.66370E-4,115,1.78
13.100,1.68275E-4,117,1.78
13.150,1.69545E-4,117,1.65
13.200,1.70815E-4,118,1.52
13.250,1.72085E-4,119,1.52
13.300,1.73355E-4,120,1.40
13.350,1.74625E-4,121,1.27
13.400,1.75260E-4,121,1.27
13.450,1.76530E-4,122,1.40
13.500,1.77800E-4,123,1.40
13.550,1.79070E-4,124,1.14
13.600,1.79705E-4,124,0.89
13.650,1.80340E-4,124,0.76
13.700,1.80975E-4,124,0.89
13.750,1.81610E-4,126,1.14
13.800,1.82880E-4,126,1.52
13.850,1.84150E-4,128,1.78
13.900,1.86055E-4,128,1.78
13.950,1.87325E-4,130,1.52
14.000,1.88595E-4,131,1.14
14.050,1.89230E-4,130,0.89
14.100,1.89865E-4,132,0.76
14.150,1.90500E-4,131,0.76
14.200,1.91135E-4,131,0.76
14.250,1.91770E-4,132,0.63
14.300,1.92405E-4,132,0.51
14.350,1.92405E-4,132,0.38
14.400,1.93040E-4,133,0.25
14.450,1.93040E-4,132,0.25
14.500,1.93040E-4,132,0.25
14.550,1.93675E-4,132,0.25
14.600,1.93675E-4,133,0.25
14.650,1.93675E-4,133,0.25
14.700,1.94310E-4,133,0.25
14.750,1.94310E-4,133,0.25
14.800,1.94310E-4,133,0.38
14.850,1.94945E-4,133,0.64
14.900,1.95580E-4,134,0.64
14.950,1.96215E-4,134,0.51
15.000,1.96215E-4,134,0.38
15.050,1.96850E-4,134,0.38
15.100,1.96850E-4,135,0.38
15.150,1.97485E-4,135,0.38
15.200,1.97485E-4,135,0.38
15.250,1.98120E-4,135,0.38
15.300,1.98120E-4,135,0.38
15.350,1.98755E-4,136,0.38
15.400,1.98755E-4,136,0.38
15.450,1.99390E-4,137,0.38
15.500,1.99390E-4,136,0.51
15.550,2.00025E-4,136,0.51
15.600,2.00660E-4,136,0.51
15.650,2.00660E-4,137,0.38
15.700,2.01295E-4,137,0.38
15.750,2.01295E-4,137,0.38
15.800,2.01930E-4,138,0.25
15.850,2.01930E-4,137,0.25
15.900,2.01930E-4,138,0.38
15.950,2.02565E-4,138,0.64
16.000,2.03200E-4,138,0.76
16.050,2.03835E-4,138,0.63
16.100,2.04470E-4,139,0.38
16.150,2.04470E-4,139,0.25
16.200,2.04470E-4,139,0.76
16.250,2.05105E-4,108,1.65
16.300,2.07645E-4,-17,2.03
16.350,2.09550E-4,-17,1.52
16.400,2.10185E-4,-17,0.64
16.450,2.10185E-4,-18,0.13
16.500,2.10185E-4,-17,0.00
16.550,2.10185E-4,-17,0.00
16.600,2.10185E-4,-17,0.00
16.650,2.10185E-4,-17,0.00
16.700,2.10185E-4,-17,0.00
16.750,2.10185E-4,-17,0.00
16.800,2.10185E-4,-18,0.00
16.850,2.10185E-4,-17,0.00
16.900,2.10185E-4,-16,0.00
16.950,2.10185E-4,-17,0.00
17.000,2.10185E-4,-17,0.00
17.050,2.10185E-4,-17,0.00
17.100,2.10185E-4,-18,0.00
17.150,2.10185E-4,-17,0.00
17.200,2.10185E-4,-17,0.00
17.250,2.10185E-4,-17,0.00
17.300,2.10185E-4,-17,0.00
17.350,2.10185E-4,-18,0.00
17.400,2.10185E-4,-17,0.00
17.450,2.10185E-4,-18,0.00
17.500,2.10185E-4,-18,0.00
17.550,2.10185E-4,-17,0.00
17.600,2.10185E-4,-18,0.00
17.650,2.10185E-4,-18,0.00
17.700,2.10185E-4,-17,0.00
17.750,2.10185E-4,-17,0.00
17.800,2.10185E-4,-17,0.00
17.850,2.10185E-4,-17,0.00
17.900,2.10185E-4,-17,0.00
17.950,2.10185E-4,-18,0.00
18.000,2.10185E-4,-17,0.00
18.050,2.10185E-4,-17,
