"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
12.500,6.54050E-5,94,0.38
12.550,6.54050E-5,95,0.38
12.600,6.60400E-5,97,0.38
12.650,6.60400E-5,96,0.38
12.700,6.66750E-5,97,0.38
12.750,6.66750E-5,97,0.38
12.800,6.73100E-5,98,0.25
12.850,6.73100E-5,98,0.13
12.900,6.73100E-5,98,0.13
12.950,6.73100E-5,98,0.25
13.000,6.79450E-5,98,0.25
13.050,6.79450E-5,99,0.13
13.100,6.79450E-5,99,0.13
13.150,6.79450E-5,99,0.25
13.200,6.85800E-5,99,0.38
13.250,6.85800E-5,100,0.38
13.300,6.92150E-5,100,0.38
13.350,6.92150E-5,101,0.63
13.400,6.98500E-5,101,0.89
13.450,7.11200E-5,104,0.89
13.500,7.17550E-5,105,0.51
13.550,7.17550E-5,105,0.13
13.600,7.17550E-5,104,0.00
13.650,7.17550E-5,104,0.00
13.700,7.17550E-5,105,0.00
13.750,7.17550E-5,104,0.00
13.800,7.17550E-5,104,0.00
13.850,7.17550E-5,104,0.00
13.900,7.17550E-5,104,0.00
13.950,7.17550E-5,105,0.00
14.000,7.17550E-5,104,0.00
14.050,7.17550E-5,104,0.00
14.100,7.17550E-5,105,0.13
14.150,7.17550E-5,105,0.25
14.200,7.23900E-5,105,0.38
14.250,7.23900E-5,106,0.51
14.300,7.30250E-5,107,0.51
14.350,7.36600E-5,107,0.38
14.400,7.36600E-5,108,0.25
14.450,7.36600E-5,108,0.25
14.500,7.42950E-5,108,0.38
14.550,7.42950E-5,109,0.38
14.600,7.49300E-5,108,0.38
14.650,7.49300E-5,110,0.38
14.700,7.55650E-5,110,0.25
14.750,7.55650E-5,110,0.13
14.800,7.55650E-5,111,0.00
14.850,7.55650E-5,111,0.00
14.900,7.55650E-5,110,0.00
14.950,7.55650E-5,111,0.13
15.000,7.55650E-5,111,0.25
15.050,7.62000E-5,111,0.38
15.100,7.62000E-5,111,0.38
15.150,7.68350E-5,111,0.25
15.200,7.68350E-5,113,0.13
15.250,7.68350E-5,111,0.00
15.300,7.68350E-5,112,0.13
15.350,7.68350E-5,113,0.38
15.400,7.74700E-5,113,0.63
15.450,7.81050E-5,114,0.76
15.500,7.87400E-5,115,0.76
15.550,7.93750E-5,116,0.63
15.600,8.00100E-5,116,0.38
15.650,8.00100E-5,117,0.13
15.700,8.00100E-5,117,0.13
15.750,8.00100E-5,118,0.25
15.800,8.06450E-5,118,0.25
15.850,8.06450E-5,118,0.13
15.900,8.06450E-5,118,0.00
15.950,8.06450E-5,118,0.00
16.000,8.06450E-5,117,0.13
16.050,8.06450E-5,119,0.25
16.100,8.12800E-5,118,0.38
16.150,8.12800E-5,119,0.38
16.200,8.19150E-5,119,0.38
16.250,8.19150E-5,119,0.38
16.300,8.25500E-5,120,0.25
16.350,8.25500E-5,121,0.13
16.400,8.25500E-5,121,0.00
16.450,8.25500E-5,121,0.13
16.500,8.25500E-5,120,0.38
16.550,8.31850E-5,122,0.63
16.600,8.38200E-5,123,0.76
16.650,8.44550E-5,124,0.76
16.700,8.50900E-5,125,0.63
16.750,8.57250E-5,126,0.51
16.800,8.57250E-5,126,0.38
16.850,8.63600E-5,127,0.25
16.900,8.63600E-5,128,0.25
16.950,8.63600E-5,127,0.25
17.000,8.69950E-5,127,0.38
17.050,8.69950E-5,128,0.51
17.100,8.76300E-5,129,0.63
17.150,8.82650E-5,130,0.64
17.200,8.89000E-5,130,0.51
17.250,8.89000E-5,131,0.38
17.300,8.95350E-5,131,0.38
17.350,8.95350E-5,132,0.38
17.400,9.01700E-5,132,0.38
17.450,9.01700E-5,133,0.38
17.500,9.08050E-5,133,0.38
17.550,9.08050E-5,134,0.51
17.600,9.14400E-5,135,0.63
17.650,9.20750E-5,135,0.76
17.700,9.27100E-5,136,0.76
17.750,9.33450E-5,137,0.64
17.800,9.39800E-5,138,0.51
17.850,9.39800E-5,138,0.51
17.900,9.46150E-5,140,0.64
17.950,9.52500E-5,140,0.76
18.000,9.58850E-5,141,0.76
18.050,9.65200E-5,142,0.64
18.100,9.71550E-5,143,0.51
18.150,9.71550E-5,143,0.51
18.200,9.77900E-5,144,0.63
18.250,9.84250E-5,145,0.64
18.300,9.90600E-5,146,0.38
18.350,9.90600E-5,147,0.13
18.400,9.90600E-5,147,0.13
18.450,9.90600E-5,147,0.25
18.500,9.96950E-5,147,0.38
18.550,9.96950E-5,147,0.51
18.600,1.00330E-4,148,0.63
18.650,1.00965E-4,149,0.76
18.700,1.01600E-4,150,0.64
18.750,1.02235E-4,151,0.51
18.800,1.02235E-4,151,0.51
18.850,1.02870E-4,152,0.51
18.900,1.03505E-4,152,0.51
18.950,1.03505E-4,152,0.38
19.000,1.04140E-4,153,0.25
19.050,1.04140E-4,154,0.25
19.100,1.04140E-4,154,0.25
19.150,1.04775E-4,155,0.38
19.200,1.04775E-4,155,0.38
19.250,1.05410E-4,156,0.38
19.300,1.05410E-4,156,0.51
19.350,1.06045E-4,158,0.63
19.400,1.06680E-4,158,0.76
19.450,1.07315E-4,159,0.63
19.500,1.07950E-4,160,0.51
19.550,1.07950E-4,160,0.38
19.600,1.08585E-4,161,0.38
19.650,1.08585E-4,161,0.51
19.700,1.09220E-4,162,0.64
19.750,1.09855E-4,163,0.76
19.800,1.10490E-4,164,0.76
19.850,1.11125E-4,164,0.76
19.900,1.11760E-4,166,0.76
19.950,1.12395E-4,167,0.76
20.000,1.13030E-4,167,0.63
20.050,1.13665E-4,169,0.51
20.100,1.13665E-4,169,0.38
20.150,1.14300E-4,169,0.25
20.200,1.14300E-4,169,0.13
20.250,1.14300E-4,169,0.00
20.300,1.14300E-4,169,0.13
20.350,1.14300E-4,169,0.25
20.400,1.14935E-4,169,0.38
20.450,1.14935E-4,171,0.51
20.500,1.15570E-4,172,0.63
20.550,1.16205E-4,173,0.76
20.600,1.16840E-4,173,0.76
20.650,1.17475E-4,174,0.76
20.700,1.18110E-4,175,0.76
20.750,1.18745E-4,176,0.76
20.800,1.19380E-4,177,0.76
20.850,1.20015E-4,178,0.89
20.900,1.20650E-4,180,1.02
20.950,1.21920E-4,181,1.02
21.000,1.22555E-4,182,0.76
21.050,1.23190E-4,183,0.51
21.100,1.23190E-4,183,0.38
21.150,1.23825E-4,184,0.38
21.200,1.23825E-4,185,0.51
21.250,1.24460E-4,186,0.64
21.300,1.25095E-4,186,0.76
21.350,1.25730E-4,188,0.76
21.400,1.26365E-4,188,0.76
21.450,1.27000E-4,190,0.76
21.500,1.27635E-4,190,0.64
21.550,1.28270E-4,191,0.38
21.600,1.28270E-4,191,0.13
21.650,1.28270E-4,191,0.13
21.700,1.28270E-4,191,0.25
21.750,1.28905E-4,192,0.25
21.800,1.28905E-4,192,0.13
21.850,1.28905E-4,192,0.13
21.900,1.28905E-4,192,0.25
21.950,1.29540E-4,193,0.38
22.000,1.29540E-4,192,0.51
22.050,1.30175E-4,193,0.51
22.100,1.30810E-4,195,0.51
22.150,1.30810E-4,195,0.51
22.200,1.31445E-4,196,0.64
22.250,1.32080E-4,197,0.76
22.300,1.32715E-4,198,0.64
22.350,1.33350E-4,198,0.38
22.400,1.33350E-4,199,0.25
22.450,1.33350E-4,200,0.38
22.500,1.33985E-4,200,0.64
22.550,1.34620E-4,200,0.89
22.600,1.35255E-4,202,1.02
22.650,1.36525E-4,203,1.02
22.700,1.37160E-4,204,0.89
22.750,1.37795E-4,206,0.64
22.800,1.38430E-4,206,0.38
22.850,1.38430E-4,207,0.25
22.900,1.38430E-4,208,0.25
22.950,1.39065E-4,207,0.25
23.000,1.39065E-4,208,0.13
23.050,1.39065E-4,207,0.00
23.100,1.39065E-4,208,0.13
23.150,1.39065E-4,208,0.38
23.200,1.39700E-4,208,0.64
23.250,1.40335E-4,209,0.89
23.300,1.40970E-4,210,1.02
23.350,1.42240E-4,212,1.02
23.400,1.42875E-4,213,0.89
23.450,1.43510E-4,214,0.76
23.500,1.44145E-4,215,0.89
23.550,1.44780E-4,217,1.02
23.600,1.46050E-4,218,1.02
23.650,1.46685E-4,219,0.89
23.700,1.47320E-4,220,0.76
23.750,1.47955E-4,222,0.76
23.800,1.48590E-4,222,0.76
23.850,1.49225E-4,224,0.76
23.900,1.49860E-4,224,0.76
23.950,1.50495E-4,225,0.64
24.000,1.51130E-4,226,0.51
24.050,1.51130E-4,226,0.51
24.100,1.51765E-4,227,0.51
24.150,1.52400E-4,228,0.51
24.200,1.52400E-4,228,0.38
24.250,1.53035E-4,228,0.38
24.300,1.53035E-4,229,0.63
24.350,1.53670E-4,230,0.89
24.400,1.54940E-4,231,1.02
24.450,1.55575E-4,232,0.76
24.500,1.56210E-4,233,0.38
24.550,1.56210E-4,234,0.25
24.600,1.56210E-4,233,0.25
24.650,1.56845E-4,234,0.25
24.700,1.56845E-4,233,0.13
24.750,1.56845E-4,234,0.13
24.800,1.56845E-4,234,0.25
24.850,1.57480E-4,234,0.38
24.900,1.57480E-4,235,0.38
24.950,1.58115E-4,236,0.38
25.000,1.58115E-4,236,0.51
25.050,1.58750E-4,237,0.63
25.100,1.59385E-4,238,0.89
25.150,1.60020E-4,240,1.02
25.200,1.61290E-4,240,1.02
25.250,1.61925E-4,242,0.89
25.300,1.62560E-4,243,0.76
25.350,1.63195E-4,243,0.63
25.400,1.63830E-4,244,0.51
25.450,1.63830E-4,244,0.38
25.500,1.64465E-4,245,0.25
25.550,1.64465E-4,245,0.13
25.600,1.64465E-4,245,0.00
25.650,1.64465E-4,245,0.00
25.700,1.64465E-4,246,0.13
25.750,1.64465E-4,246,0.25
25.800,1.65100E-4,245,0.25
25.850,1.65100E-4,246,0.25
25.900,1.65100E-4,246,0.51
25.950,1.65735E-4,246,0.89
26.000,1.67005E-4,248,1.14
26.050,1.67640E-4,250,1.02
26.100,1.68910E-4,251,0.76
26.150,1.68910E-4,251,0.51
26.200,1.69545E-4,252,0.38
26.250,1.69545E-4,253,0.38
26.300,1.70180E-4,253,0.25
26.350,1.70180E-4,253,0.13
26.400,1.70180E-4,253,0.13
26.450,1.70180E-4,253,0.25
26.500,1.70815E-4,253,0.38
26.550,1.70815E-4,253,0.38
26.600,1.71450E-4,254,0.38
26.650,1.71450E-4,254,0.38
26.700,1.72085E-4,254,0.38
26.750,1.72085E-4,255,0.38
26.800,1.72720E-4,255,0.38
26.850,1.72720E-4,255,1.14
26.900,1.73355E-4,253,3.68
26.950,1.77165E-4,-18,5.84
27.000,1.86690E-4,-20,5.33
27.050,1.88595E-4,-20,2.67
27.100,1.88595E-4,-20,0.38
27.150,1.88595E-4,-20,0.00
27.200,1.88595E-4,-20,0.00
27.250,1.88595E-4,-20,0.00
27.300,1.88595E-4,-20,0.00
27.350,1.88595E-4,-19,0.00
27.400,1.88595E-4,-20,0.00
27.450,1.88595E-4,-19,0.00
27.500,1.88595E-4,-20,0.00
27.550,1.88595E-4,-20,0.00
27.600,1.88595E-4,-20,0.00
27.650,1.88595E-4,-20,0.00
27.700,1.88595E-4,-20,0.00
27.750,1.88595E-4,-20,0.00
27.800,1.88595E-4,-20,0.00
27.850,1.88595E-4,-20,0.00
27.900,1.88595E-4,-20,0.00
27.950,1.88595E-4,-19,0.00
28.000,1.88595E-4,-19,0.00
28.050,1.88595E-4,-19,0.00
28.100,1.88595E-4,-19,0.00
28.150,1.88595E-4,-20,0.00
28.200,1.88595E-4,-19,0.00
28.250,1.88595E-4,-20,0.00
28.300,1.88595E-4,-20,0.00
28.350,1.88595E-4,-20,0.00
28.400,1.88595E-4,-20,0.00
28.450,1.88595E-4,-20,0.00
28.500,1.88595E-4,-20,0.00
28.550,1.88595E-4,-20,0.00
28.600,1.88595E-4,-20,0.00
28.650,1.88595E-4,-19,0.00
28.700,1.88595E-4,-20,0.00
28.750,1.88595E-4,-20,0.00
28.800,1.88595E-4,-20,0.00
28.850,1.88595E-4,-20,0.00
28.900,1.88595E-4,-21,0.00
28.950,1.88595E-4,-20,0.00
29.000,1.88595E-4,-20,
