"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
7.700,1.52400E-5,44,0.38
7.750,1.52400E-5,44,0.38
7.800,1.58750E-5,46,0.38
7.850,1.58750E-5,47,0.38
7.900,1.65100E-5,47,0.25
7.950,1.65100E-5,48,0.13
8.000,1.65100E-5,48,0.00
8.050,1.65100E-5,49,0.00
8.100,1.65100E-5,49,0.00
8.150,1.65100E-5,49,0.13
8.200,1.65100E-5,49,0.25
8.250,1.71450E-5,50,0.25
8.300,1.71450E-5,51,0.13
8.350,1.71450E-5,51,0.00
8.400,1.71450E-5,51,0.00
8.450,1.71450E-5,52,0.13
8.500,1.71450E-5,51,0.25
8.550,1.77800E-5,51,0.25
8.600,1.77800E-5,51,0.13
8.650,1.77800E-5,52,0.00
8.700,1.77800E-5,52,0.00
8.750,1.77800E-5,52,0.00
8.800,1.77800E-5,52,0.13
8.850,1.77800E-5,52,0.25
8.900,1.84150E-5,53,0.25
8.950,1.84150E-5,54,0.25
9.000,1.84150E-5,54,0.25
9.050,1.90500E-5,55,0.25
9.100,1.90500E-5,56,0.13
9.150,1.90500E-5,56,0.00
9.200,1.90500E-5,57,0.00
9.250,1.90500E-5,56,0.13
9.300,1.90500E-5,57,0.25
9.350,1.96850E-5,58,0.25
9.400,1.96850E-5,59,0.13
9.450,1.96850E-5,59,0.00
9.500,1.96850E-5,60,0.13
9.550,1.96850E-5,59,0.25
9.600,2.03200E-5,59,0.25
9.650,2.03200E-5,59,0.13
9.700,2.03200E-5,59,0.13
9.750,2.03200E-5,60,0.25
9.800,2.09550E-5,61,0.25
9.850,2.09550E-5,61,0.13
9.900,2.09550E-5,61,0.00
9.950,2.09550E-5,61,0.00
10.000,2.09550E-5,61,0.00
10.050,2.09550E-5,61,0.00
10.100,2.09550E-5,61,0.00
10.150,2.09550E-5,61,0.00
10.200,2.09550E-5,61,0.00
10.250,2.09550E-5,62,0.00
10.300,2.09550E-5,62,0.00
10.350,2.09550E-5,62,0.13
10.400,2.09550E-5,62,0.25
10.450,2.15900E-5,63,0.25
10.500,2.15900E-5,64,0.13
10.550,2.15900E-5,64,0.13
10.600,2.15900E-5,64,0.25
10.650,2.22250E-5,65,0.25
10.700,2.22250E-5,66,0.13
10.750,2.22250E-5,66,0.00
10.800,2.22250E-5,67,0.13
10.850,2.22250E-5,67,0.25
10.900,2.28600E-5,67,0.25
10.950,2.28600E-5,67,0.13
11.000,2.28600E-5,68,0.13
11.050,2.28600E-5,69,0.25
11.100,2.34950E-5,70,0.25
11.150,2.34950E-5,70,0.13
11.200,2.34950E-5,71,0.00
11.250,2.34950E-5,71,0.00
11.300,2.34950E-5,71,0.13
11.350,2.34950E-5,71,0.25
11.400,2.41300E-5,71,0.25
11.450,2.41300E-5,71,0.13
11.500,2.41300E-5,71,0.00
11.550,2.41300E-5,71,0.00
11.600,2.41300E-5,71,0.13
11.650,2.41300E-5,72,0.25
11.700,2.47650E-5,74,0.25
11.750,2.47650E-5,75,0.25
11.800,2.47650E-5,75,0.25
11.850,2.54000E-5,75,0.25
11.900,2.54000E-5,75,0.13
11.950,2.54000E-5,75,0.00
12.000,2.54000E-5,75,0.00
12.050,2.54000E-5,76,0.00
12.100,2.54000E-5,76,0.00
12.150,2.54000E-5,76,0.00
12.200,2.54000E-5,76,0.00
12.250,2.54000E-5,77,0.00
12.300,2.54000E-5,77,0.13
12.350,2.54000E-5,76,0.25
12.400,2.60350E-5,77,0.25
12.450,2.60350E-5,77,0.13
12.500,2.60350E-5,78,0.00
12.550,2.60350E-5,78,0.00
12.600,2.60350E-5,78,0.00
12.650,2.60350E-5,78,0.00
12.700,2.60350E-5,78,0.00
12.750,2.60350E-5,78,0.00
12.800,2.60350E-5,78,0.00
12.850,2.60350E-5,78,0.00
12.900,2.60350E-5,78,0.00
12.950,2.60350E-5,77,0.00
13.000,2.60350E-5,78,0.00
13.050,2.60350E-5,78,0.00
13.100,2.60350E-5,78,0.00
13.150,2.60350E-5,77,0.00
13.200,2.60350E-5,78,0.00
13.250,2.60350E-5,77,0.00
13.300,2.60350E-5,78,0.00
13.350,2.60350E-5,78,0.00
13.400,2.60350E-5,78,0.00
13.450,2.60350E-5,78,0.00
13.500,2.60350E-5,77,0.00
13.550,2.60350E-5,78,0.00
13.600,2.60350E-5,78,0.00
13.650,2.60350E-5,77,0.00
13.700,2.60350E-5,78,0.00
13.750,2.60350E-5,78,0.00
13.800,2.60350E-5,78,0.00
13.850,2.60350E-5,78,0.00
13.900,2.60350E-5,77,0.00
13.950,2.60350E-5,78,0.00
14.000,2.60350E-5,77,0.00
14.050,2.60350E-5,78,0.00
14.100,2.60350E-5,78,0.00
14.150,2.60350E-5,78,0.00
14.200,2.60350E-5,78,0.00
14.250,2.60350E-5,78,0.00
14.300,2.60350E-5,78,0.00
14.350,2.60350E-5,77,0.00
14.400,2.60350E-5,78,0.00
14.450,2.60350E-5,78,0.00
14.500,2.60350E-5,78,0.00
14.550,2.60350E-5,78,0.00
14.600,2.60350E-5,77,0.00
14.650,2.60350E-5,78,0.00
14.700,2.60350E-5,78,0.00
14.750,2.60350E-5,78,0.00
14.800,2.60350E-5,77,0.00
14.850,2.60350E-5,77,0.00
14.900,2.60350E-5,77,0.00
14.950,2.60350E-5,77,0.00
15.000,2.60350E-5,77,0.00
15.050,2.60350E-5,77,0.00
15.100,2.60350E-5,78,0.00
15.150,2.60350E-5,78,0.00
15.200,2.60350E-5,78,0.00
15.250,2.60350E-5,78,0.00
15.300,2.60350E-5,78,0.00
15.350,2.60350E-5,77,0.00
15.400,2.60350E-5,78,0.00
15.450,2.60350E-5,77,0.00
15.500,2.60350E-5,78,0.13
15.550,2.60350E-5,78,0.25
15.600,2.66700E-5,78,0.25
15.650,2.66700E-5,79,0.13
15.700,2.66700E-5,79,0.00
15.750,2.66700E-5,79,0.00
15.800,2.66700E-5,79,0.13
15.850,2.66700E-5,80,0.25
15.900,2.73050E-5,81,0.38
15.950,2.73050E-5,82,0.64
16.000,2.79400E-5,84,0.89
16.050,2.92100E-5,87,0.89
16.100,2.98450E-5,90,0.51
16.150,2.98450E-5,91,0.13
16.200,2.98450E-5,91,0.00
16.250,2.98450E-5,91,0.13
16.300,2.98450E-5,92,0.25
16.350,3.04800E-5,92,0.25
16.400,3.04800E-5,92,0.13
16.450,3.04800E-5,92,0.00
16.500,3.04800E-5,91,0.00
16.550,3.04800E-5,92,0.00
16.600,3.04800E-5,92,0.00
16.650,3.04800E-5,92,0.00
16.700,3.04800E-5,92,0.00
16.750,3.04800E-5,93,0.00
16.800,3.04800E-5,93,0.00
16.850,3.04800E-5,93,0.00
16.900,3.04800E-5,93,0.00
16.950,3.04800E-5,92,0.00
17.000,3.04800E-5,93,0.00
17.050,3.04800E-5,93,0.00
17.100,3.04800E-5,92,0.00
17.150,3.04800E-5,93,0.00
17.200,3.04800E-5,93,0.00
17.250,3.04800E-5,93,0.00
17.300,3.04800E-5,93,0.13
17.350,3.04800E-5,93,0.25
17.400,3.11150E-5,93,0.25
17.450,3.11150E-5,93,0.13
17.500,3.11150E-5,93,0.00
17.550,3.11150E-5,94,0.00
17.600,3.11150E-5,94,0.00
17.650,3.11150E-5,94,0.00
17.700,3.11150E-5,93,0.00
17.750,3.11150E-5,94,0.00
17.800,3.11150E-5,94,0.00
17.850,3.11150E-5,94,0.00
17.900,3.11150E-5,94,0.00
17.950,3.11150E-5,94,0.00
18.000,3.11150E-5,94,0.00
18.050,3.11150E-5,94,0.00
18.100,3.11150E-5,94,0.00
18.150,3.11150E-5,94,0.00
18.200,3.11150E-5,93,0.00
18.250,3.11150E-5,94,0.00
18.300,3.11150E-5,94,0.00
18.350,3.11150E-5,94,0.00
18.400,3.11150E-5,94,0.00
18.450,3.11150E-5,94,0.13
18.500,3.11150E-5,94,0.38
18.550,3.17500E-5,96,0.63
18.600,3.23850E-5,98,0.89
18.650,3.30200E-5,100,1.27
18.700,3.42900E-5,105,1.52
18.750,3.61950E-5,110,1.40
18.800,3.68300E-5,116,0.89
18.850,3.74650E-5,118,0.38
18.900,3.74650E-5,119,0.13
18.950,3.74650E-5,119,0.00
19.000,3.74650E-5,118,0.00
19.050,3.74650E-5,118,0.00
19.100,3.74650E-5,118,0.00
19.150,3.74650E-5,118,0.00
19.200,3.74650E-5,118,0.00
19.250,3.74650E-5,119,0.00
19.300,3.74650E-5,118,0.00
19.350,3.74650E-5,118,0.00
19.400,3.74650E-5,117,0.00
19.450,3.74650E-5,118,0.00
19.500,3.74650E-5,118,0.00
19.550,3.74650E-5,119,0.00
19.600,3.74650E-5,118,0.13
19.650,3.74650E-5,118,0.25
19.700,3.81000E-5,117,0.38
19.750,3.81000E-5,119,0.51
19.800,3.87350E-5,122,0.51
19.850,3.93700E-5,123,0.38
19.900,3.93700E-5,124,0.13
19.950,3.93700E-5,124,0.13
20.000,3.93700E-5,125,0.38
20.050,4.00050E-5,126,0.64
20.100,4.06400E-5,128,0.76
20.150,4.12750E-5,131,0.76
20.200,4.19100E-5,133,0.76
20.250,4.25450E-5,136,0.64
20.300,4.31800E-5,138,0.51
20.350,4.31800E-5,139,0.38
20.400,4.38150E-5,140,0.25
20.450,4.38150E-5,141,0.25
20.500,4.38150E-5,141,0.38
20.550,4.44500E-5,143,0.64
20.600,4.50850E-5,145,0.89
20.650,4.57200E-5,149,1.02
20.700,4.69900E-5,153,1.02
20.750,4.76250E-5,155,0.76
20.800,4.82600E-5,157,0.38
20.850,4.82600E-5,157,0.13
20.900,4.82600E-5,158,0.13
20.950,4.82600E-5,158,0.38
21.000,4.88950E-5,159,0.51
21.050,4.95300E-5,161,0.51
21.100,4.95300E-5,162,0.51
21.150,5.01650E-5,164,0.64
21.200,5.08000E-5,167,0.89
21.250,5.14350E-5,170,1.02
21.300,5.27050E-5,173,0.89
21.350,5.33400E-5,176,0.63
21.400,5.33400E-5,178,0.38
21.450,5.39750E-5,178,0.25
21.500,5.39750E-5,178,0.25
21.550,5.39750E-5,180,0.25
21.600,5.46100E-5,181,0.25
21.650,5.46100E-5,181,0.13
21.700,5.46100E-5,182,0.13
21.750,5.46100E-5,182,0.25
21.800,5.52450E-5,183,0.38
21.850,5.52450E-5,184,0.38
21.900,5.58800E-5,186,0.38
21.950,5.58800E-5,187,0.51
22.000,5.65150E-5,190,0.51
22.050,5.71500E-5,191,0.38
22.100,5.71500E-5,191,0.13
22.150,5.71500E-5,191,0.00
22.200,5.71500E-5,191,0.00
22.250,5.71500E-5,191,0.00
22.300,5.71500E-5,192,0.00
22.350,5.71500E-5,191,0.13
22.400,5.71500E-5,192,0.25
22.450,5.77850E-5,193,0.25
22.500,5.77850E-5,193,0.25
22.550,5.77850E-5,194,0.38
22.600,5.84200E-5,196,0.63
22.650,5.90550E-5,197,0.76
22.700,5.96900E-5,200,0.64
22.750,6.03250E-5,202,0.38
22.800,6.03250E-5,205,0.13
22.850,6.03250E-5,205,0.13
22.900,6.03250E-5,204,0.25
22.950,6.09600E-5,205,0.25
23.000,6.09600E-5,204,0.13
23.050,6.09600E-5,204,0.00
23.100,6.09600E-5,204,0.00
23.150,6.09600E-5,205,0.00
23.200,6.09600E-5,205,0.00
23.250,6.09600E-5,205,0.00
23.300,6.09600E-5,205,0.00
23.350,6.09600E-5,205,0.13
23.400,6.09600E-5,206,0.25
23.450,6.15950E-5,208,0.38
23.500,6.15950E-5,208,0.38
23.550,6.22300E-5,209,0.38
23.600,6.22300E-5,211,0.51
23.650,6.28650E-5,213,0.63
23.700,6.35000E-5,217,0.63
23.750,6.41350E-5,218,0.38
23.800,6.41350E-5,219,0.25
23.850,6.41350E-5,220,0.25
23.900,6.47700E-5,220,0.38
23.950,6.47700E-5,220,0.38
24.000,6.54050E-5,223,0.38
24.050,6.54050E-5,224,0.38
24.100,6.60400E-5,225,0.25
24.150,6.60400E-5,226,0.25
24.200,6.60400E-5,226,0.38
24.250,6.66750E-5,227,0.63
24.300,6.73100E-5,230,0.63
24.350,6.79450E-5,231,0.51
24.400,6.79450E-5,234,0.38
24.450,6.85800E-5,235,0.25
24.500,6.85800E-5,235,0.13
24.550,6.85800E-5,236,0.00
24.600,6.85800E-5,237,0.13
24.650,6.85800E-5,237,0.25
24.700,6.92150E-5,237,0.25
24.750,6.92150E-5,237,0.13
24.800,6.92150E-5,238,0.00
24.850,6.92150E-5,238,0.00
24.900,6.92150E-5,239,0.00
24.950,6.92150E-5,238,0.00
25.000,6.92150E-5,239,0.13
25.050,6.92150E-5,239,0.25
25.100,6.98500E-5,239,0.25
25.150,6.98500E-5,240,0.13
25.200,6.98500E-5,240,0.00
25.250,6.98500E-5,241,0.00
25.300,6.98500E-5,240,0.00
25.350,6.98500E-5,241,0.13
25.400,6.98500E-5,241,0.25
25.450,7.04850E-5,242,0.25
25.500,7.04850E-5,242,0.13
25.550,7.04850E-5,243,0.13
25.600,7.04850E-5,243,0.38
25.650,7.11200E-5,245,0.63
25.700,7.17550E-5,246,0.76
25.750,7.23900E-5,249,0.63
25.800,7.30250E-5,252,0.51
25.850,7.30250E-5,254,0.38
25.900,7.36600E-5,256,0.38
25.950,7.36600E-5,257,0.38
26.000,7.42950E-5,258,0.25
26.050,7.42950E-5,259,0.25
26.100,7.42950E-5,259,0.25
26.150,7.49300E-5,260,0.25
26.200,7.49300E-5,260,0.13
26.250,7.49300E-5,262,0.13
26.300,7.49300E-5,262,0.25
26.350,7.55650E-5,263,0.25
26.400,7.55650E-5,263,0.13
26.450,7.55650E-5,264,0.13
26.500,7.55650E-5,265,0.25
26.550,7.62000E-5,265,0.38
26.600,7.62000E-5,266,0.38
26.650,7.68350E-5,269,0.38
26.700,7.68350E-5,269,0.38
26.750,7.74700E-5,271,0.25
26.800,7.74700E-5,271,0.25
26.850,7.74700E-5,273,0.25
26.900,7.81050E-5,274,0.25
26.950,7.81050E-5,274,0.13
27.000,7.81050E-5,275,0.13
27.050,7.81050E-5,275,0.25
27.100,7.87400E-5,276,0.25
27.150,7.87400E-5,276,0.13
27.200,7.87400E-5,277,0.00
27.250,7.87400E-5,277,0.00
27.300,7.87400E-5,277,0.00
27.350,7.87400E-5,277,0.00
27.400,7.87400E-5,277,0.13
27.450,7.87400E-5,278,0.25
27.500,7.93750E-5,278,0.25
27.550,7.93750E-5,278,0.13
27.600,7.93750E-5,279,0.00
27.650,7.93750E-5,278,0.00
27.700,7.93750E-5,279,0.13
27.750,7.93750E-5,280,0.25
27.800,8.00100E-5,282,0.25
27.850,8.00100E-5,282,0.25
27.900,8.00100E-5,283,0.25
27.950,8.06450E-5,283,0.38
28.000,8.06450E-5,284,0.38
28.050,8.12800E-5,285,0.25
28.100,8.12800E-5,286,0.13
28.150,8.12800E-5,288,0.00
28.200,8.12800E-5,288,0.00
28.250,8.12800E-5,288,0.13
28.300,8.12800E-5,289,0.25
28.350,8.19150E-5,289,0.25
28.400,8.19150E-5,289,0.13
28.450,8.19150E-5,289,0.00
28.500,8.19150E-5,290,0.00
28.550,8.19150E-5,290,0.00
28.600,8.19150E-5,290,0.00
28.650,8.19150E-5,290,0.00
28.700,8.19150E-5,290,0.00
28.750,8.19150E-5,290,0.00
28.800,8.19150E-5,290,0.00
28.850,8.19150E-5,290,0.00
28.900,8.19150E-5,290,0.13
28.950,8.19150E-5,290,0.25
29.000,8.25500E-5,291,0.38
29.050,8.25500E-5,292,0.38
29.100,8.31850E-5,293,0.38
29.150,8.31850E-5,296,0.38
29.200,8.38200E-5,298,0.25
29.250,8.38200E-5,297,0.13
29.300,8.38200E-5,298,0.13
29.350,8.38200E-5,298,0.25
29.400,8.44550E-5,300,0.25
29.450,8.44550E-5,300,0.25
29.500,8.44550E-5,301,0.25
29.550,8.50900E-5,302,0.38
29.600,8.50900E-5,303,0.51
29.650,8.57250E-5,306,0.64
29.700,8.63600E-5,308,0.63
29.750,8.69950E-5,310,0.38
29.800,8.69950E-5,311,0.25
29.850,8.69950E-5,311,0.25
29.900,8.76300E-5,312,0.25
29.950,8.76300E-5,313,0.13
30.000,8.76300E-5,313,0.00
30.050,8.76300E-5,314,0.13
30.100,8.76300E-5,315,0.25
30.150,8.82650E-5,316,0.25
30.200,8.82650E-5,316,0.25
30.250,8.82650E-5,317,0.25
30.300,8.89000E-5,318,0.38
30.350,8.89000E-5,319,0.38
30.400,8.95350E-5,320,0.25
30.450,8.95350E-5,321,0.25
30.500,8.95350E-5,322,0.25
30.550,9.01700E-5,323,0.25
30.600,9.01700E-5,324,0.25
30.650,9.01700E-5,325,0.25
30.700,9.08050E-5,326,0.25
30.750,9.08050E-5,326,0.13
30.800,9.08050E-5,326,0.00
30.850,9.08050E-5,327,0.00
30.900,9.08050E-5,327,0.13
30.950,9.08050E-5,328,0.25
31.000,9.14400E-5,328,0.25
31.050,9.14400E-5,328,0.13
31.100,9.14400E-5,328,0.00
31.150,9.14400E-5,328,0.00
31.200,9.14400E-5,328,0.00
31.250,9.14400E-5,329,0.00
31.300,9.14400E-5,329,0.00
31.350,9.14400E-5,328,0.00
31.400,9.14400E-5,329,0.00
31.450,9.14400E-5,330,0.00
31.500,9.14400E-5,329,0.00
31.550,9.14400E-5,330,0.13
31.600,9.14400E-5,330,0.25
31.650,9.20750E-5,331,0.25
31.700,9.20750E-5,331,0.13
31.750,9.20750E-5,332,0.13
31.800,9.20750E-5,332,0.25
31.850,9.27100E-5,333,0.25
31.900,9.27100E-5,334,0.25
31.950,9.27100E-5,334,0.25
32.000,9.33450E-5,336,0.38
32.050,9.33450E-5,338,0.51
32.100,9.39800E-5,339,0.51
32.150,9.46150E-5,341,0.38
32.200,9.46150E-5,342,0.25
32.250,9.46150E-5,343,0.38
32.300,9.52500E-5,344,0.51
32.350,9.58850E-5,347,0.51
32.400,9.58850E-5,349,0.38
32.450,9.65200E-5,350,0.38
32.500,9.65200E-5,352,0.38
32.550,9.71550E-5,352,0.38
32.600,9.71550E-5,353,0.38
32.650,9.77900E-5,355,0.25
32.700,9.77900E-5,356,0.13
32.750,9.77900E-5,356,0.13
32.800,9.77900E-5,356,0.25
32.850,9.84250E-5,357,0.25
32.900,9.84250E-5,358,0.13
32.950,9.84250E-5,357,0.00
33.000,9.84250E-5,358,0.00
33.050,9.84250E-5,358,0.00
33.100,9.84250E-5,358,0.00
33.150,9.84250E-5,358,0.00
33.200,9.84250E-5,358,0.00
33.250,9.84250E-5,358,0.00
33.300,9.84250E-5,358,0.00
33.350,9.84250E-5,358,0.00
33.400,9.84250E-5,358,0.00
33.450,9.84250E-5,358,0.00
33.500,9.84250E-5,358,0.00
33.550,9.84250E-5,358,0.13
33.600,9.84250E-5,358,0.25
33.650,9.90600E-5,359,0.25
33.700,9.90600E-5,360,0.13
33.750,9.90600E-5,361,0.13
33.800,9.90600E-5,362,0.25
33.850,9.96950E-5,362,0.25
33.900,9.96950E-5,363,0.13
33.950,9.96950E-5,363,0.00
34.000,9.96950E-5,363,0.00
34.050,9.96950E-5,364,0.13
34.100,9.96950E-5,364,0.25
34.150,1.00330E-4,364,0.25
34.200,1.00330E-4,365,0.13
34.250,1.00330E-4,365,0.00
34.300,1.00330E-4,365,0.00
34.350,1.00330E-4,365,0.00
34.400,1.00330E-4,365,0.00
34.450,1.00330E-4,366,0.00
34.500,1.00330E-4,366,0.00
34.550,1.00330E-4,366,0.13
34.600,1.00330E-4,366,0.25
34.650,1.00965E-4,368,0.25
34.700,1.00965E-4,368,0.13
34.750,1.00965E-4,369,0.13
34.800,1.00965E-4,369,0.25
34.850,1.01600E-4,370,0.25
34.900,1.01600E-4,371,0.25
34.950,1.01600E-4,372,0.25
35.000,1.02235E-4,373,0.25
35.050,1.02235E-4,374,0.25
35.100,1.02235E-4,375,0.25
35.150,1.02870E-4,376,0.25
35.200,1.02870E-4,376,0.13
35.250,1.02870E-4,377,0.00
35.300,1.02870E-4,377,0.00
35.350,1.02870E-4,377,0.00
35.400,1.02870E-4,377,0.13
35.450,1.02870E-4,378,0.25
35.500,1.03505E-4,378,0.25
35.550,1.03505E-4,379,0.13
35.600,1.03505E-4,379,0.00
35.650,1.03505E-4,380,0.00
35.700,1.03505E-4,380,0.00
35.750,1.03505E-4,380,0.00
35.800,1.03505E-4,380,0.00
35.850,1.03505E-4,380,0.00
35.900,1.03505E-4,381,0.13
35.950,1.03505E-4,381,0.25
36.000,1.04140E-4,381,0.25
36.050,1.04140E-4,380,0.13
36.100,1.04140E-4,380,0.00
36.150,1.04140E-4,380,0.00
36.200,1.04140E-4,381,0.00
36.250,1.04140E-4,381,0.00
36.300,1.04140E-4,382,0.13
36.350,1.04140E-4,383,0.25
36.400,1.04775E-4,383,0.25
36.450,1.04775E-4,383,0.13
36.500,1.04775E-4,384,0.00
36.550,1.04775E-4,385,0.13
36.600,1.04775E-4,385,0.25
36.650,1.05410E-4,386,0.25
36.700,1.05410E-4,386,0.13
36.750,1.05410E-4,386,0.00
36.800,1.05410E-4,387,0.00
36.850,1.05410E-4,386,0.00
36.900,1.05410E-4,387,0.00
36.950,1.05410E-4,387,0.00
37.000,1.05410E-4,388,0.13
37.050,1.05410E-4,388,0.25
37.100,1.06045E-4,389,0.25
37.150,1.06045E-4,390,0.25
37.200,1.06045E-4,391,0.25
37.250,1.06680E-4,392,0.25
37.300,1.06680E-4,393,0.13
37.350,1.06680E-4,392,0.00
37.400,1.06680E-4,393,0.00
37.450,1.06680E-4,393,0.13
37.500,1.06680E-4,394,0.25
37.550,1.07315E-4,394,0.25
37.600,1.07315E-4,395,0.13
37.650,1.07315E-4,396,0.00
37.700,1.07315E-4,395,0.00
37.750,1.07315E-4,396,0.13
37.800,1.07315E-4,396,0.25
37.850,1.07950E-4,396,0.25
37.900,1.07950E-4,397,0.13
37.950,1.07950E-4,397,0.13
38.000,1.07950E-4,398,0.25
38.050,1.08585E-4,400,0.25
38.100,1.08585E-4,401,0.13
38.150,1.08585E-4,401,0.00
38.200,1.08585E-4,401,0.13
38.250,1.08585E-4,402,0.25
38.300,1.09220E-4,402,0.25
38.350,1.09220E-4,403,0.25
38.400,1.09220E-4,404,0.38
38.450,1.09855E-4,405,0.51
38.500,1.10490E-4,407,0.51
38.550,1.10490E-4,410,0.51
38.600,1.11125E-4,412,0.51
38.650,1.11760E-4,414,0.51
38.700,1.11760E-4,415,0.38
38.750,1.12395E-4,416,0.25
38.800,1.12395E-4,416,0.13
38.850,1.12395E-4,417,0.13
38.900,1.12395E-4,418,0.25
