"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
4.500,2.98450E-5,22,0.38
4.550,3.04800E-5,22,0.63
4.600,3.11150E-5,23,0.89
4.650,3.17500E-5,24,1.02
4.700,3.30200E-5,24,1.02
4.750,3.36550E-5,25,0.76
4.800,3.42900E-5,25,0.51
4.850,3.42900E-5,25,0.38
4.900,3.49250E-5,26,0.25
4.950,3.49250E-5,26,0.13
5.000,3.49250E-5,26,0.13
5.050,3.49250E-5,26,0.25
5.100,3.55600E-5,26,0.51
5.150,3.55600E-5,26,0.76
5.200,3.68300E-5,27,0.89
5.250,3.74650E-5,27,0.89
5.300,3.81000E-5,27,0.76
5.350,3.87350E-5,28,0.76
5.400,3.93700E-5,29,0.76
5.450,4.00050E-5,30,0.89
5.500,4.06400E-5,30,0.89
5.550,4.19100E-5,30,0.76
5.600,4.19100E-5,31,0.51
5.650,4.25450E-5,31,0.38
5.700,4.25450E-5,31,0.38
5.750,4.31800E-5,32,0.38
5.800,4.31800E-5,32,0.51
5.850,4.38150E-5,32,0.64
5.900,4.44500E-5,32,0.76
5.950,4.50850E-5,33,0.64
6.000,4.57200E-5,33,0.51
6.050,4.57200E-5,34,0.38
6.100,4.63550E-5,34,0.38
6.150,4.63550E-5,35,0.51
6.200,4.69900E-5,34,0.51
6.250,4.76250E-5,34,0.51
6.300,4.76250E-5,35,0.51
6.350,4.82600E-5,35,0.51
6.400,4.88950E-5,36,0.51
6.450,4.88950E-5,36,0.38
6.500,4.95300E-5,36,0.38
6.550,4.95300E-5,36,0.51
6.600,5.01650E-5,37,0.51
6.650,5.08000E-5,37,0.51
6.700,5.08000E-5,37,0.38
6.750,5.14350E-5,37,0.38
6.800,5.14350E-5,38,0.38
6.850,5.20700E-5,38,0.25
6.900,5.20700E-5,38,0.25
6.950,5.20700E-5,38,0.25
7.000,5.27050E-5,38,0.38
7.050,5.27050E-5,39,0.38
7.100,5.33400E-5,39,0.38
7.150,5.33400E-5,39,0.51
7.200,5.39750E-5,39,0.76
7.250,5.46100E-5,39,1.14
7.300,5.58800E-5,41,1.27
7.350,5.71500E-5,42,1.14
7.400,5.77850E-5,43,0.89
7.450,5.84200E-5,43,0.64
7.500,5.90550E-5,43,0.38
7.550,5.90550E-5,43,0.25
7.600,5.90550E-5,44,0.38
7.650,5.96900E-5,43,0.51
7.700,6.03250E-5,44,0.64
7.750,6.03250E-5,44,0.76
7.800,6.15950E-5,45,0.89
7.850,6.22300E-5,45,0.89
7.900,6.28650E-5,46,0.76
7.950,6.35000E-5,47,0.63
8.000,6.41350E-5,46,0.51
8.050,6.41350E-5,47,0.51
8.100,6.47700E-5,47,0.63
8.150,6.54050E-5,48,0.76
8.200,6.60400E-5,48,0.89
8.250,6.66750E-5,49,1.02
8.300,6.79450E-5,49,1.02
8.350,6.85800E-5,49,0.89
8.400,6.92150E-5,51,0.76
8.450,6.98500E-5,51,0.76
8.500,7.04850E-5,51,0.76
8.550,7.11200E-5,51,0.76
8.600,7.17550E-5,52,0.63
8.650,7.23900E-5,52,0.51
8.700,7.23900E-5,52,0.51
8.750,7.30250E-5,53,0.63
8.800,7.36600E-5,53,0.76
8.850,7.42950E-5,53,0.89
8.900,7.49300E-5,54,1.02
8.950,7.62000E-5,55,1.14
9.000,7.68350E-5,56,1.27
9.050,7.81050E-5,56,1.27
9.100,7.93750E-5,57,1.14
9.150,8.00100E-5,58,0.76
9.200,8.06450E-5,58,0.51
9.250,8.06450E-5,58,0.51
9.300,8.12800E-5,58,0.76
9.350,8.19150E-5,59,1.02
9.400,8.31850E-5,60,0.89
9.450,8.38200E-5,60,0.63
9.500,8.38200E-5,61,0.51
9.550,8.44550E-5,61,0.51
9.600,8.50900E-5,61,0.51
9.650,8.50900E-5,61,0.51
9.700,8.57250E-5,61,0.63
9.750,8.63600E-5,62,0.89
9.800,8.69950E-5,62,1.14
9.850,8.82650E-5,63,1.27
9.900,8.95350E-5,64,1.27
9.950,9.01700E-5,65,1.27
10.000,9.14400E-5,66,1.14
10.050,9.27100E-5,66,0.89
10.100,9.27100E-5,67,0.63
10.150,9.33450E-5,67,0.51
10.200,9.39800E-5,67,0.51
10.250,9.39800E-5,68,0.51
10.300,9.46150E-5,68,0.76
10.350,9.52500E-5,68,1.02
10.400,9.65200E-5,69,1.02
10.450,9.71550E-5,70,0.89
10.500,9.77900E-5,71,0.76
10.550,9.84250E-5,71,0.63
10.600,9.90600E-5,71,0.51
10.650,9.90600E-5,72,0.38
10.700,9.96950E-5,71,0.25
10.750,9.96950E-5,71,0.13
10.800,9.96950E-5,71,0.13
10.850,9.96950E-5,72,0.25
10.900,1.00330E-4,71,0.51
10.950,1.00330E-4,72,0.64
11.000,1.01600E-4,73,0.63
11.050,1.01600E-4,73,0.51
11.100,1.02235E-4,73,0.38
11.150,1.02235E-4,74,0.38
11.200,1.02870E-4,74,0.38
11.250,1.02870E-4,73,0.51
11.300,1.03505E-4,73,0.64
11.350,1.04140E-4,74,0.76
11.400,1.04775E-4,75,1.02
11.450,1.05410E-4,76,1.40
11.500,1.07315E-4,76,1.52
11.550,1.08585E-4,78,1.14
11.600,1.09220E-4,78,0.51
11.650,1.09220E-4,79,0.13
11.700,1.09220E-4,78,0.13
11.750,1.09220E-4,78,0.25
11.800,1.09855E-4,78,0.25
11.850,1.09855E-4,78,0.13
11.900,1.09855E-4,78,0.13
11.950,1.09855E-4,79,0.38
12.000,1.10490E-4,78,0.63
12.050,1.11125E-4,80,0.76
12.100,1.11760E-4,80,0.63
12.150,1.12395E-4,80,0.38
12.200,1.12395E-4,80,0.13
12.250,1.12395E-4,81,0.00
12.300,1.12395E-4,80,0.00
12.350,1.12395E-4,80,0.00
12.400,1.12395E-4,80,0.00
12.450,1.12395E-4,80,0.00
12.500,1.12395E-4,81,0.00
12.550,1.12395E-4,80,0.00
12.600,1.12395E-4,80,0.00
12.650,1.12395E-4,80,0.00
12.700,1.12395E-4,80,0.00
12.750,1.12395E-4,80,0.00
12.800,1.12395E-4,80,0.00
12.850,1.12395E-4,80,0.00
12.900,1.12395E-4,80,0.00
12.950,1.12395E-4,80,0.00
13.000,1.12395E-4,81,0.00
13.050,1.12395E-4,79,0.00
13.100,1.12395E-4,80,0.13
13.150,1.12395E-4,80,0.25
13.200,1.13030E-4,80,0.38
13.250,1.13030E-4,80,0.89
13.300,1.13665E-4,81,1.52
13.350,1.16205E-4,83,1.78
13.400,1.17475E-4,84,1.27
13.450,1.18110E-4,84,0.51
13.500,1.18110E-4,84,0.13
13.550,1.18110E-4,84,0.00
13.600,1.18110E-4,84,0.00
13.650,1.18110E-4,84,0.00
13.700,1.18110E-4,84,0.13
13.750,1.18110E-4,84,0.38
13.800,1.18745E-4,84,0.64
13.850,1.19380E-4,85,0.76
13.900,1.20015E-4,86,0.76
13.950,1.20650E-4,86,0.76
14.000,1.21285E-4,87,0.76
14.050,1.21920E-4,87,0.76
14.100,1.22555E-4,87,0.64
14.150,1.23190E-4,88,0.51
14.200,1.23190E-4,87,0.63
14.250,1.23825E-4,88,1.02
14.300,1.25095E-4,89,1.40
14.350,1.26365E-4,90,1.52
14.400,1.27635E-4,91,1.40
14.450,1.28905E-4,91,1.14
14.500,1.29540E-4,92,1.02
14.550,1.30175E-4,93,1.02
14.600,1.31445E-4,93,1.02
14.650,1.32080E-4,94,1.02
14.700,1.32715E-4,95,1.02
14.750,1.33985E-4,94,1.14
14.800,1.34620E-4,96,1.27
14.850,1.35890E-4,96,1.27
14.900,1.37160E-4,97,1.02
14.950,1.37795E-4,98,0.64
15.000,1.37795E-4,98,0.38
15.050,1.38430E-4,98,0.25
15.100,1.38430E-4,98,0.13
15.150,1.38430E-4,98,0.00
15.200,1.38430E-4,98,0.00
15.250,1.38430E-4,98,0.13
15.300,1.38430E-4,97,0.76
15.350,1.39065E-4,98,1.78
15.400,1.41605E-4,100,2.29
15.450,1.44145E-4,102,1.91
15.500,1.44780E-4,103,1.02
15.550,1.45415E-4,103,0.64
15.600,1.45415E-4,103,1.02
15.650,1.46685E-4,104,1.52
15.700,1.48590E-4,105,1.65
15.750,1.49860E-4,107,1.14
15.800,1.50495E-4,107,0.64
15.850,1.50495E-4,107,0.51
15.900,1.51130E-4,107,0.63
15.950,1.51765E-4,107,0.76
16.000,1.52400E-4,108,0.76
16.050,1.53035E-4,108,0.76
16.100,1.53670E-4,109,0.76
16.150,1.54305E-4,110,0.76
16.200,1.54940E-4,110,0.64
16.250,1.55575E-4,110,0.51
16.300,1.55575E-4,110,0.38
16.350,1.56210E-4,110,0.38
16.400,1.56210E-4,110,0.38
16.450,1.56845E-4,111,0.25
16.500,1.56845E-4,110,0.25
16.550,1.56845E-4,110,0.25
16.600,1.57480E-4,111,0.64
16.650,1.57480E-4,110,1.27
16.700,1.59385E-4,112,1.78
16.750,1.61290E-4,113,1.78
16.800,1.62560E-4,115,1.14
16.850,1.63195E-4,114,0.76
16.900,1.63195E-4,115,0.89
16.950,1.64465E-4,115,1.14
17.000,1.65735E-4,117,1.14
17.050,1.66370E-4,117,0.89
17.100,1.67005E-4,118,0.64
17.150,1.67640E-4,118,0.64
17.200,1.67640E-4,118,0.76
17.250,1.68910E-4,118,1.78
17.300,1.69545E-4,118,4.19
17.350,1.74625E-4,-20,6.35
17.400,1.82880E-4,-20,6.10
17.450,1.87325E-4,-20,3.43
17.500,1.87325E-4,-20,0.89
17.550,1.87325E-4,-20,0.00
17.600,1.87325E-4,-20,0.00
17.650,1.87325E-4,-20,0.00
17.700,1.87325E-4,-20,0.00
17.750,1.87325E-4,-20,0.00
17.800,1.87325E-4,-20,0.00
17.850,1.87325E-4,-20,0.00
17.900,1.87325E-4,-20,0.00
17.950,1.87325E-4,-20,0.00
18.000,1.87325E-4,-20,0.00
18.050,1.87325E-4,-20,0.00
18.100,1.87325E-4,-20,0.00
18.150,1.87325E-4,-21,0.00
18.200,1.87325E-4,-21,0.00
18.250,1.87325E-4,-20,0.00
18.300,1.87325E-4,-20,0.00
18.350,1.87325E-4,-20,0.00
18.400,1.87325E-4,-20,0.00
18.450,1.87325E-4,-21,0.00
18.500,1.87325E-4,-21,0.00
18.550,1.87325E-4,-21,0.00
18.600,1.87325E-4,-20,0.00
18.650,1.87325E-4,-20,0.00
18.700,1.87325E-4,-20,0.00
18.750,1.87325E-4,-21,0.00
18.800,1.87325E-4,-21,0.00
18.850,1.87325E-4,-20,0.00
18.900,1.87325E-4,-20,0.00
18.950,1.87325E-4,-20,0.00
19.000,1.87325E-4,-20,0.00
19.050,1.87325E-4,-21,0.00
19.100,1.87325E-4,-20,0.00
19.150,1.87325E-4,-20,0.00
19.200,1.87325E-4,-20,0.00
19.250,1.87325E-4,-20,0.00
19.300,1.87325E-4,-20,0.00
19.350,1.87325E-4,-20,0.00
19.400,1.87325E-4,-20,0.00
19.450,1.87325E-4,-20,0.00
19.500,1.87325E-4,-20,0.00
19.550,1.87325E-4,-20,0.00
19.600,1.87325E-4,-20,0.00
19.650,1.87325E-4,-20,0.00
19.700,1.87325E-4,-21,0.00
19.750,1.87325E-4,-20,0.00
19.800,1.87325E-4,-21,0.00
19.850,1.87325E-4,-20,0.00
19.900,1.87325E-4,-20,
